Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2022-07-04,73301,303,168,140
2022-07-04,73344,,,
2022-07-04,73960,30,16,14
2022-07-04,75001,23555,13234,11156
2022-07-04,75002,97265,52149,46544
2022-07-04,75006,65936,35942,31158
2022-07-04,75007,79036,42350,37888
2022-07-04,75009,23397,12796,11249
2022-07-04,75010,49864,26791,23941
2022-07-04,75011,630,344,295
2022-07-04,75013,77510,41710,36767
2022-07-04,75014,371,210,168
2022-07-04,75015,235,126,113
2022-07-04,75016,401,218,190
2022-07-04,75017,179,101,79
2022-07-04,75019,74750,40410,35653
2022-07-04,75020,22864,12891,11061
2022-07-04,75021,7332,4159,3540
2022-07-04,75022,38724,20666,18732
2022-07-04,75023,67025,36016,31941
2022-07-04,75024,74717,40383,35483
2022-07-04,75025,87432,46799,41634
2022-07-04,75026,499,268,241
2022-07-04,75027,239,132,114
2022-07-04,75028,70247,37592,33796
2022-07-04,75029,340,186,162
2022-07-04,75030,344,184,164
2022-07-04,75032,42778,23408,20389
2022-07-04,75033,65051,35143,31090
2022-07-04,75034,73176,39999,34668
2022-07-04,75035,130371,69972,62052
2022-07-04,75036,51584,27640,24620
2022-07-04,75038,44925,24645,21228
2022-07-04,75039,39382,21748,18623
2022-07-04,75040,85014,46093,40209
2022-07-04,75041,37953,20861,17711
2022-07-04,75042,50610,27678,23709
2022-07-04,75043,77164,41808,36515
2022-07-04,75044,64463,34658,30773
2022-07-04,75045,333,180,155
2022-07-04,75046,154,88,69
2022-07-04,75047,164,92,75
2022-07-04,75048,38061,20380,18275
2022-07-04,75049,351,189,170
2022-07-04,75050,46854,25854,21944
2022-07-04,75051,44428,24538,20680
2022-07-04,75052,122163,66141,57890
2022-07-04,75053,419,235,190
2022-07-04,75054,22531,12077,10757
2022-07-04,75056,93765,50505,44950
2022-07-04,75057,17683,9730,8268
2022-07-04,75058,3557,1976,1743
2022-07-04,75059,17,10,8
2022-07-04,75060,61114,33236,28832
2022-07-04,75061,66674,36531,31233
2022-07-04,75062,63695,35034,30003
2022-07-04,75063,78792,42987,37434
2022-07-04,75065,14858,8036,7137
2022-07-04,75067,86940,47362,41183
2022-07-04,75068,82431,44351,39474
2022-07-04,75069,47114,25645,22432
2022-07-04,75070,81278,43941,38632
2022-07-04,75071,84711,45756,40530
2022-07-04,75072,73184,39381,35165
2022-07-04,75074,71413,38825,33727
2022-07-04,75075,52717,28502,24994
2022-07-04,75076,8592,4719,4159
2022-07-04,75077,50786,27128,24593
