Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2022-05-31,73301,293,163,135
2022-05-31,73344,,,
2022-05-31,73960,29,15,14
2022-05-31,75001,23415,13160,11092
2022-05-31,75002,96839,51927,46344
2022-05-31,75006,65705,35820,31061
2022-05-31,75007,78751,42199,37764
2022-05-31,75009,23210,12692,11163
2022-05-31,75010,49649,26668,23861
2022-05-31,75011,606,332,283
2022-05-31,75013,77051,41455,36573
2022-05-31,75014,364,207,164
2022-05-31,75015,225,121,108
2022-05-31,75016,397,215,189
2022-05-31,75017,174,99,77
2022-05-31,75019,74344,40181,35495
2022-05-31,75020,22695,12792,10992
2022-05-31,75021,7305,4139,3531
2022-05-31,75022,38560,20585,18651
2022-05-31,75023,66705,35862,31780
2022-05-31,75024,74315,40154,35313
2022-05-31,75025,87092,46598,41496
2022-05-31,75026,494,266,238
2022-05-31,75027,236,130,113
2022-05-31,75028,69939,37420,33663
2022-05-31,75029,336,184,160
2022-05-31,75030,342,183,163
2022-05-31,75032,42557,23308,20279
2022-05-31,75033,64817,35027,30974
2022-05-31,75034,72781,39776,34507
2022-05-31,75035,129596,69519,61737
2022-05-31,75036,51345,27521,24504
2022-05-31,75038,44716,24535,21139
2022-05-31,75039,39153,21614,18529
2022-05-31,75040,84737,45937,40090
2022-05-31,75041,37841,20794,17666
2022-05-31,75042,50404,27581,23609
2022-05-31,75043,76828,41645,36357
2022-05-31,75044,64228,34554,30657
2022-05-31,75045,328,176,154
2022-05-31,75046,154,88,69
2022-05-31,75047,159,89,73
2022-05-31,75048,37919,20303,18211
2022-05-31,75049,349,188,169
2022-05-31,75050,46604,25718,21838
2022-05-31,75051,44212,24426,20585
2022-05-31,75052,121599,65857,57624
2022-05-31,75053,411,232,185
2022-05-31,75054,22422,12020,10708
2022-05-31,75056,93305,50238,44762
2022-05-31,75057,17613,9692,8240
2022-05-31,75058,3549,1974,1737
2022-05-31,75059,17,10,8
2022-05-31,75060,60917,33135,28743
2022-05-31,75061,66349,36352,31092
2022-05-31,75062,63462,34899,29911
2022-05-31,75063,78326,42711,37253
2022-05-31,75065,14799,8004,7113
2022-05-31,75067,86490,47104,40994
2022-05-31,75068,82146,44206,39342
2022-05-31,75069,46861,25492,22335
2022-05-31,75070,80716,43634,38386
2022-05-31,75071,84187,45499,40269
2022-05-31,75072,72979,39281,35069
2022-05-31,75074,71136,38675,33610
2022-05-31,75075,52492,28389,24891
2022-05-31,75076,8563,4706,4146
2022-05-31,75077,50547,26996,24482
2022-05-31,75078,47495,25724,22781
2022-05-31,75080,64751,35220,30653
2022-05-31,75081,53058,28769,25234
2022-05-31,75082,41386,22324,19747
2022-05-31,75083,613,337,286
2022-05-31,75085,260,138,124
2022-05-31,75086,523,283,244
2022-05-31,75087,48279,26341,23127
2022-05-31,75088,34356,18596,16488
2022-05-31,75089,45708,24733,21880
2022-05-31,75090,22091,12533,10647
2022-05-31,75091,788,433,383
2022-05-31,75092,26036,14589,12716
2022-05-31,75093,77658,41810,36977
2022-05-31,75094,37310,19834,17949
2022-05-31,75097,204,115,94
2022-05-31,75098,82614,44479,39452
2022-05-31,75099,17,11,7
2022-05-31,75101,557,309,271
2022-05-31,75102,1199,659,575
2022-05-31,75103,11069,6058,5431
2022-05-31,75104,60479,32590,28686
2022-05-31,75105,299,161,144
2022-05-31,75106,779,415,371
2022-05-31,75109,4420,2374,2136
2022-05-31,75110,29400,15920,13946
2022-05-31,75114,7282,3974,3444
2022-05-31,75115,67667,36531,32136
2022-05-31,75116,23205,12647,10863
2022-05-31,75117,2892,1573,1424
2022-05-31,75118,126,70,62
2022-05-31,75119,29409,16136,13964
2022-05-31,75120,638,347,306
2022-05-31,75121,205,113,102
2022-05-31,75123,635,337,308
2022-05-31,75124,3710,2069,1772
2022-05-31,75125,7716,4217,3607
2022-05-31,75126,74515,40515,35460
2022-05-31,75127,1161,639,563
2022-05-31,75132,209,113,97
2022-05-31,75134,23015,12394,10864
2022-05-31,75135,7297,3984,3550
2022-05-31,75137,23793,12858,11273
2022-05-31,75138,492,256,240
2022-05-31,75140,5351,2942,2607
2022-05-31,75141,4545,2478,2133
2022-05-31,75142,20776,11438,9839
2022-05-31,75143,12517,6926,6038
2022-05-31,75144,3271,1774,1562
2022-05-31,75146,26107,14175,12298
2022-05-31,75147,6229,3455,2991
2022-05-31,75148,4842,2654,2341
2022-05-31,75149,64730,35580,30208
2022-05-31,75150,71847,39443,33540
2022-05-31,75151,548,292,262
2022-05-31,75152,4915,2681,2358
2022-05-31,75153,643,349,306
2022-05-31,75154,51640,27827,24642
2022-05-31,75155,3250,1775,1545
2022-05-31,75156,12654,6952,6017
2022-05-31,75157,206,113,98
2022-05-31,75158,4361,2387,2093
2022-05-31,75159,21503,11767,10116
2022-05-31,75160,26172,14270,12422
2022-05-31,75161,6918,3777,3303
2022-05-31,75163,2016,1114,978
2022-05-31,75164,279,155,136
2022-05-31,75165,51175,27748,24636
2022-05-31,75166,6124,3316,2956
2022-05-31,75167,13053,7065,6316
2022-05-31,75168,666,348,328
2022-05-31,75169,13101,7218,6471
2022-05-31,75172,4866,2668,2282
2022-05-31,75173,6956,3833,3305
2022-05-31,75180,27319,15096,12649
2022-05-31,75181,33218,18011,15708
2022-05-31,75182,11173,5976,5376
2022-05-31,75185,342,185,163
2022-05-31,75187,149,80,72
2022-05-31,75189,37655,20732,17887
2022-05-31,75201,32122,19158,15467
2022-05-31,75202,6530,4078,3094
2022-05-31,75203,16419,9158,7601
2022-05-31,75204,46863,26054,22333
2022-05-31,75205,34575,18859,16488
2022-05-31,75206,58711,32097,28084
2022-05-31,75207,7536,4677,3634
2022-05-31,75208,43165,23542,20432
2022-05-31,75209,21843,11852,10425
2022-05-31,75210,7862,4423,3618
2022-05-31,75211,88670,48560,41424
2022-05-31,75212,31806,17439,14975
2022-05-31,75214,52896,28515,25349
2022-05-31,75215,18136,10095,8453
2022-05-31,75216,56893,31426,26453
2022-05-31,75217,94113,51845,43606
2022-05-31,75218,33859,18175,16210
2022-05-31,75219,42492,23355,20274
2022-05-31,75220,47746,26472,22128
2022-05-31,75221,154,97,72
2022-05-31,75222,449,242,210
2022-05-31,75223,18312,10013,8595
2022-05-31,75224,38253,20890,17945
2022-05-31,75225,36938,20146,17709
2022-05-31,75226,6265,3563,2997
2022-05-31,75227,66832,36695,31097
2022-05-31,75228,80233,44038,37546
2022-05-31,75229,47969,26167,22731
2022-05-31,75230,43701,23755,20741
2022-05-31,75231,49012,27337,22720
2022-05-31,75232,35719,19412,16735
2022-05-31,75233,17269,9344,8132
2022-05-31,75234,51224,28230,24239
2022-05-31,75235,29828,16590,14302
2022-05-31,75236,18937,10350,8847
2022-05-31,75237,14918,8208,6886
2022-05-31,75238,40595,21923,19273
2022-05-31,75240,34204,19574,15762
2022-05-31,75241,33782,18547,15873
2022-05-31,75242,87,52,37
2022-05-31,75243,70457,38848,32882
2022-05-31,75244,20826,11582,9908
2022-05-31,75246,3578,2001,1685
2022-05-31,75247,3400,2193,1626
2022-05-31,75248,55247,29848,26328
2022-05-31,75249,18046,9751,8522
2022-05-31,75250,86,50,39
2022-05-31,75251,5507,3102,2597
2022-05-31,75252,41795,22674,19762
2022-05-31,75253,23457,12949,10856
2022-05-31,75254,31975,17723,15024
2022-05-31,75260,38,23,17
2022-05-31,75261,4999,3864,1469
2022-05-31,75262,20,14,7
2022-05-31,75263,14,8,7
2022-05-31,75264,7,,
2022-05-31,75265,46,28,18
2022-05-31,75266,42,25,17
2022-05-31,75267,14,8,
2022-05-31,75270,35,20,16
2022-05-31,75275,1032,623,426
2022-05-31,75277,46,27,21
2022-05-31,75283,18,12,
2022-05-31,75284,45,23,22
2022-05-31,75285,29,17,12
2022-05-31,75287,67643,37201,31610
2022-05-31,75301,9,,
2022-05-31,75303,,,
2022-05-31,75312,15,9,
2022-05-31,75313,149,83,71
2022-05-31,75315,157,83,76
2022-05-31,75320,16,10,7
2022-05-31,75326,14,8,8
2022-05-31,75336,82,46,38
2022-05-31,75339,116,64,53
2022-05-31,75342,8,,
2022-05-31,75354,166,92,76
2022-05-31,75355,84,47,41
2022-05-31,75356,69,36,34
2022-05-31,75357,181,100,83
2022-05-31,75358,,,
2022-05-31,75359,8,,
2022-05-31,75360,249,134,123
2022-05-31,75367,202,108,98
2022-05-31,75368,,,
2022-05-31,75370,332,181,156
2022-05-31,75371,18,9,9
2022-05-31,75372,52,28,26
2022-05-31,75373,,,
2022-05-31,75374,263,142,128
2022-05-31,75376,274,146,135
2022-05-31,75378,,,
2022-05-31,75379,267,142,129
2022-05-31,75380,349,181,169
2022-05-31,75381,147,79,71
2022-05-31,75382,211,113,103
2022-05-31,75389,,,
2022-05-31,75390,120,66,55
2022-05-31,75391,,,
2022-05-31,75392,,,
2022-05-31,75393,,,
2022-05-31,75394,,,
2022-05-31,75395,,,
2022-05-31,75397,,,
2022-05-31,75398,15,9,8
2022-05-31,75401,17732,9763,8399
2022-05-31,75402,19740,10699,9565
2022-05-31,75403,366,201,174
2022-05-31,75404,351,188,173
2022-05-31,75407,27190,14854,13008
2022-05-31,75409,21301,11611,10284
2022-05-31,75410,4053,2197,1973
2022-05-31,75411,785,437,380
2022-05-31,75412,516,291,250
2022-05-31,75413,156,93,73
2022-05-31,75414,2647,1499,1295
2022-05-31,75415,148,80,69
2022-05-31,75416,2139,1160,1039
2022-05-31,75417,1760,968,856
2022-05-31,75418,13219,7254,6413
