Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2021-08-02,73301,183,106,82
2021-08-02,73344,NA,NA,NA
2021-08-02,73960,23,12,11
2021-08-02,75001,18286,10411,8815
2021-08-02,75002,75587,41248,36189
2021-08-02,75006,48353,27113,22915
2021-08-02,75007,61574,33742,29563
2021-08-02,75009,16543,9213,7996
2021-08-02,75010,39289,21448,18984
2021-08-02,75011,400,228,191
2021-08-02,75013,60691,32909,29081
2021-08-02,75014,248,142,113
2021-08-02,75015,141,77,67
2021-08-02,75016,250,140,114
2021-08-02,75017,127,71,58
2021-08-02,75019,57658,31769,28098
2021-08-02,75020,16069,9423,8057
2021-08-02,75021,5169,3072,2592
2021-08-02,75022,31056,16813,14993
2021-08-02,75023,53283,28890,25613
2021-08-02,75024,58295,31485,28221
2021-08-02,75025,69893,37625,33680
2021-08-02,75026,320,179,151
2021-08-02,75027,164,94,74
2021-08-02,75028,55861,30308,26980
2021-08-02,75029,216,121,102
2021-08-02,75030,234,128,112
2021-08-02,75032,31770,17935,14971
2021-08-02,75033,49724,27116,24027
2021-08-02,75034,55591,30609,26810
2021-08-02,75035,99605,53814,48060
2021-08-02,75036,40479,21836,19600
2021-08-02,75038,31910,17849,15201
2021-08-02,75039,30707,16989,14921
2021-08-02,75040,61804,34438,29113
2021-08-02,75041,25431,14384,11818
2021-08-02,75042,34930,19663,16278
2021-08-02,75043,55613,31033,26126
2021-08-02,75044,50273,27646,23982
2021-08-02,75045,216,119,101
2021-08-02,75046,143,83,65
2021-08-02,75047,95,55,43
2021-08-02,75048,28842,15833,13773
2021-08-02,75049,250,139,120
2021-08-02,75050,31277,17746,14717
2021-08-02,75051,28771,16325,13453
2021-08-02,75052,88331,49101,41920
2021-08-02,75053,239,142,110
2021-08-02,75054,16517,9018,7862
2021-08-02,75056,71077,39133,34044
2021-08-02,75057,11663,6578,5449
2021-08-02,75058,2486,1424,1234
2021-08-02,75059,17,10,9
2021-08-02,75060,41664,23417,19481
2021-08-02,75061,43699,24765,20325
2021-08-02,75062,44742,25283,21102
2021-08-02,75063,60106,33222,29099
2021-08-02,75065,11199,6173,5351
2021-08-02,75067,61319,34218,29105
2021-08-02,75068,59848,32936,28636
2021-08-02,75069,33936,18809,16241
2021-08-02,75070,60286,33031,28895
2021-08-02,75071,63281,34807,30305
2021-08-02,75072,56406,30794,27166
2021-08-02,75074,52561,29079,24975
2021-08-02,75075,41950,22898,20089
2021-08-02,75076,6565,3682,3270
2021-08-02,75077,40764,22135,19722
2021-08-02,75078,35052,19204,16939
2021-08-02,75080,51947,28535,25003
2021-08-02,75081,41052,22774,19572
2021-08-02,75082,34044,18544,16397
2021-08-02,75083,491,271,236
2021-08-02,75085,173,98,83
2021-08-02,75086,429,236,199
2021-08-02,75087,35810,20250,16997
2021-08-02,75088,26590,14715,12749
2021-08-02,75089,34758,19363,16578
2021-08-02,75090,14215,8455,7141
2021-08-02,75091,495,279,255
2021-08-02,75092,18606,10791,9461
2021-08-02,75093,62676,34074,30125
2021-08-02,75094,29916,16223,14349
2021-08-02,75097,146,85,71
2021-08-02,75098,61979,34188,29424
2021-08-02,75099,10,NA,NA
2021-08-02,75101,340,203,173
2021-08-02,75102,861,478,413
2021-08-02,75103,7734,4381,3815
2021-08-02,75104,44193,24454,20801
2021-08-02,75105,237,127,114
2021-08-02,75106,489,273,226
2021-08-02,75109,3606,1961,1742
2021-08-02,75110,20283,11353,9457
2021-08-02,75114,4560,2583,2145
2021-08-02,75115,49361,27542,23189
2021-08-02,75116,16370,9148,7623
2021-08-02,75117,2087,1189,1026
2021-08-02,75118,90,51,45
2021-08-02,75119,20076,11515,9531
2021-08-02,75120,477,271,226
2021-08-02,75121,150,86,77
2021-08-02,75123,457,252,216
2021-08-02,75124,2627,1500,1280
2021-08-02,75125,5137,2909,2373
2021-08-02,75126,50163,28175,23764
2021-08-02,75127,820,456,407
2021-08-02,75132,169,94,78
2021-08-02,75134,15263,8576,7037
2021-08-02,75135,4692,2647,2248
2021-08-02,75137,17551,9759,8217
2021-08-02,75138,362,195,173
2021-08-02,75140,3851,2167,1888
2021-08-02,75141,3008,1704,1394
2021-08-02,75142,13621,7849,6389
2021-08-02,75143,8747,5051,4310
2021-08-02,75144,2494,1386,1204
2021-08-02,75146,17239,9714,8005
2021-08-02,75147,4366,2535,2123
2021-08-02,75148,3456,1974,1676
2021-08-02,75149,44525,25147,20705
2021-08-02,75150,49542,27970,23086
2021-08-02,75151,364,200,171
2021-08-02,75152,3245,1834,1558
2021-08-02,75153,404,229,188
2021-08-02,75154,35634,19959,16643
2021-08-02,75155,1971,1123,929
2021-08-02,75156,9262,5260,4476
2021-08-02,75157,140,82,65
2021-08-02,75158,3083,1758,1487
2021-08-02,75159,14038,8008,6569
2021-08-02,75160,18523,10480,8664
2021-08-02,75161,4925,2756,2357
2021-08-02,75163,1625,915,808
2021-08-02,75164,184,106,89
2021-08-02,75165,36097,20263,17169
2021-08-02,75166,4348,2403,2107
2021-08-02,75167,9254,5165,4441
2021-08-02,75168,550,294,265
2021-08-02,75169,9134,5258,4584
2021-08-02,75172,2974,1702,1361
2021-08-02,75173,4678,2662,2199
2021-08-02,75180,17280,9852,7943
2021-08-02,75181,23787,13301,11171
2021-08-02,75182,8798,4777,4241
2021-08-02,75185,247,135,121
2021-08-02,75187,108,58,51
2021-08-02,75189,25513,14563,11965
2021-08-02,75201,25688,15482,12769
2021-08-02,75202,5057,3190,2491
2021-08-02,75203,11095,6360,5137
2021-08-02,75204,37324,21020,18069
2021-08-02,75205,28539,15765,13785
2021-08-02,75206,48253,26721,23425
2021-08-02,75207,6049,3833,3026
2021-08-02,75208,32290,17951,15367
2021-08-02,75209,17587,9645,8495
2021-08-02,75210,4720,2736,2140
2021-08-02,75211,58317,32928,27085
2021-08-02,75212,21890,12418,10218
2021-08-02,75214,42777,23510,20706
2021-08-02,75215,12057,6952,5567
2021-08-02,75216,36767,20999,16864
2021-08-02,75217,58106,33224,26626
2021-08-02,75218,27222,14947,13099
2021-08-02,75219,35845,19924,17380
2021-08-02,75220,32348,18291,15019
2021-08-02,75221,83,57,47
2021-08-02,75222,296,162,142
2021-08-02,75223,12937,7308,6041
2021-08-02,75224,26248,14812,12190
2021-08-02,75225,30120,16679,14612
2021-08-02,75226,4914,2846,2394
2021-08-02,75227,44516,25364,20434
2021-08-02,75228,55602,31392,25977
2021-08-02,75229,36766,20482,17597
2021-08-02,75230,35209,19490,16840
2021-08-02,75231,34020,19299,15943
2021-08-02,75232,24463,13647,11314
2021-08-02,75233,12035,6710,5583
2021-08-02,75234,38439,21605,18439
2021-08-02,75235,21802,12306,10680
2021-08-02,75236,12716,7131,5893
2021-08-02,75237,9422,5367,4263
2021-08-02,75238,30251,16785,14347
2021-08-02,75240,23526,13812,11011
2021-08-02,75241,22387,12737,10373
2021-08-02,75242,79,43,37
2021-08-02,75243,50121,28370,23367
2021-08-02,75244,16372,9275,8014
2021-08-02,75246,2697,1543,1272
2021-08-02,75247,2446,1615,1260
2021-08-02,75248,43395,24031,20742
2021-08-02,75249,12747,7106,5994
2021-08-02,75250,56,33,25
2021-08-02,75251,4278,2427,2063
2021-08-02,75252,33927,18525,16247
2021-08-02,75253,14346,8194,6565
2021-08-02,75254,23182,13170,10996
2021-08-02,75260,21,15,8
2021-08-02,75261,1205,858,649
2021-08-02,75262,14,8,7
2021-08-02,75263,12,7,NA
2021-08-02,75264,NA,NA,NA
2021-08-02,75265,25,14,11
2021-08-02,75266,37,22,15
2021-08-02,75267,8,NA,NA
2021-08-02,75270,33,20,16
2021-08-02,75275,535,332,209
2021-08-02,75277,31,17,15
2021-08-02,75283,NA,NA,NA
2021-08-02,75284,14,7,7
2021-08-02,75285,NA,NA,NA
2021-08-02,75287,48520,27218,22802
2021-08-02,75301,NA,NA,NA
2021-08-02,75303,8,NA,NA
2021-08-02,75312,10,NA,NA
2021-08-02,75313,126,71,60
2021-08-02,75315,115,66,54
2021-08-02,75320,NA,NA,NA
2021-08-02,75326,7,NA,NA
2021-08-02,75336,59,32,30
2021-08-02,75339,83,46,38
2021-08-02,75342,NA,NA,NA
2021-08-02,75354,125,72,61
2021-08-02,75355,60,36,29
2021-08-02,75356,53,29,25
2021-08-02,75357,122,69,56
2021-08-02,75358,NA,NA,NA
2021-08-02,75359,NA,NA,NA
2021-08-02,75360,194,107,95
2021-08-02,75367,143,79,67
2021-08-02,75368,NA,NA,NA
2021-08-02,75370,239,137,109
2021-08-02,75371,8,NA,NA
2021-08-02,75372,26,15,13
2021-08-02,75373,NA,NA,NA
2021-08-02,75374,185,106,88
2021-08-02,75376,211,114,103
2021-08-02,75378,NA,NA,NA
2021-08-02,75379,229,125,109
2021-08-02,75380,245,128,119
2021-08-02,75381,96,55,46
2021-08-02,75382,147,78,71
2021-08-02,75390,80,42,39
2021-08-02,75391,NA,NA,NA
2021-08-02,75392,NA,NA,NA
2021-08-02,75393,NA,NA,NA
2021-08-02,75394,NA,NA,NA
2021-08-02,75395,NA,NA,NA
2021-08-02,75397,NA,NA,NA
2021-08-02,75398,16,10,8
2021-08-02,75401,11136,6376,5263
2021-08-02,75402,13991,7759,6824
2021-08-02,75403,224,125,108
2021-08-02,75404,264,142,130
2021-08-02,75407,16649,9395,8034
2021-08-02,75409,14377,8102,6913
2021-08-02,75410,2955,1665,1463
2021-08-02,75411,574,319,295
2021-08-02,75412,354,201,174
2021-08-02,75413,104,64,51
2021-08-02,75414,1893,1110,950
2021-08-02,75415,110,60,52
2021-08-02,75416,1605,882,797
2021-08-02,75417,1208,687,588
2021-08-02,75418,8845,5210,4282
2021-08-02,75420,694,389,337
2021-08-02,75421,526,291,254
2021-08-02,75422,1879,1051,913
2021-08-02,75423,1631,948,808
2021-08-02,75424,2282,1289,1134
2021-08-02,75425,37,22,18
2021-08-02,75426,2817,1650,1474
2021-08-02,75428,5600,3192,2703
2021-08-02,75429,254,140,133
2021-08-02,75431,1048,594,503
2021-08-02,75432,1920,1071,911
2021-08-02,75433,1538,855,753
2021-08-02,75434,59,32,29
2021-08-02,75435,534,292,263
2021-08-02,75436,1002,575,507
2021-08-02,75437,620,356,288
2021-08-02,75438,582,324,292
2021-08-02,75439,422,241,217
2021-08-02,75440,4198,2322,2019
2021-08-02,75441,61,33,29
2021-08-02,75442,6715,3773,3262
2021-08-02,75443,183,117,80
2021-08-02,75444,155,95,80
2021-08-02,75446,2104,1144,1031
2021-08-02,75447,559,324,287
2021-08-02,75448,318,183,159
2021-08-02,75449,650,363,321
2021-08-02,75450,116,63,54
2021-08-02,75451,699,405,337
2021-08-02,75452,2434,1465,1282
2021-08-02,75453,2003,1123,958
2021-08-02,75454,11549,6385,5539
2021-08-02,75455,16798,9737,7657
2021-08-02,75456,569,320,273
2021-08-02,75457,3497,2023,1683
2021-08-02,75458,115,63,57
2021-08-02,75459,2794,1640,1400
2021-08-02,75460,12285,6888,6001
2021-08-02,75461,265,144,135
2021-08-02,75462,7988,4414,3944
2021-08-02,75468,542,303,258
2021-08-02,75469,216,116,108
2021-08-02,75470,107,59,50
2021-08-02,75471,728,419,367
2021-08-02,75472,2149,1215,1040
2021-08-02,75473,2241,1248,1119
2021-08-02,75474,9022,5265,4391
2021-08-02,75475,117,74,60
2021-08-02,75476,730,403,360
2021-08-02,75477,462,263,235
2021-08-02,75478,470,261,226
2021-08-02,75479,1164,665,588
2021-08-02,75480,1039,604,511
2021-08-02,75481,228,127,109
2021-08-02,75482,15028,8456,7227
2021-08-02,75483,395,215,195
2021-08-02,75485,149,86,76
2021-08-02,75486,1240,687,616
2021-08-02,75487,702,413,339
