Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2022-02-14,73301,277,152,130
2022-02-14,73344,NA,NA,NA
2022-02-14,73960,27,14,13
2022-02-14,75001,22920,12908,10867
2022-02-14,75002,95171,51189,45473
2022-02-14,75006,64180,35126,30290
2022-02-14,75007,77261,41537,36993
2022-02-14,75009,22387,12300,10740
2022-02-14,75010,48682,26211,23369
2022-02-14,75011,590,327,276
2022-02-14,75013,75373,40637,35753
2022-02-14,75014,360,203,164
2022-02-14,75015,217,117,104
2022-02-14,75016,395,213,188
2022-02-14,75017,172,98,76
2022-02-14,75019,72712,39429,34684
2022-02-14,75020,22029,12496,10642
2022-02-14,75021,7116,4074,3428
2022-02-14,75022,37978,20307,18346
2022-02-14,75023,65465,35250,31183
2022-02-14,75024,72825,39361,34624
2022-02-14,75025,85535,45878,40703
2022-02-14,75026,478,258,229
2022-02-14,75027,225,126,107
2022-02-14,75028,68777,36859,33075
2022-02-14,75029,318,175,152
2022-02-14,75030,327,177,154
2022-02-14,75032,41732,22937,19827
2022-02-14,75033,63091,34176,30123
2022-02-14,75034,70997,38863,33670
2022-02-14,75035,126040,67868,59900
2022-02-14,75036,50292,27067,23944
2022-02-14,75038,43286,23813,20457
2022-02-14,75039,38394,21183,18221
2022-02-14,75040,82849,45092,39102
2022-02-14,75041,36962,20375,17219
2022-02-14,75042,48887,26900,22806
2022-02-14,75043,74935,40796,35359
2022-02-14,75044,62945,33944,30015
2022-02-14,75045,302,162,142
2022-02-14,75046,154,88,69
2022-02-14,75047,151,85,69
2022-02-14,75048,37178,19952,17827
2022-02-14,75049,351,189,170
2022-02-14,75050,45226,25053,21155
2022-02-14,75051,42794,23741,19876
2022-02-14,75052,118549,64476,56048
2022-02-14,75053,384,221,171
2022-02-14,75054,21808,11766,10362
2022-02-14,75056,91649,49436,43949
2022-02-14,75057,16991,9395,7918
2022-02-14,75058,3483,1935,1705
2022-02-14,75059,17,10,8
2022-02-14,75060,59230,32374,27838
2022-02-14,75061,64162,35371,29913
2022-02-14,75062,61405,33945,28877
2022-02-14,75063,76725,41865,36549
2022-02-14,75065,14506,7867,6957
2022-02-14,75067,83982,45974,39654
2022-02-14,75068,80154,43305,38292
2022-02-14,75069,45450,24839,21612
2022-02-14,75070,78740,42754,37344
2022-02-14,75071,81806,44381,39032
2022-02-14,75072,71247,38439,34191
2022-02-14,75074,69264,37774,32675
2022-02-14,75075,51567,27948,24431
2022-02-14,75076,8442,4658,4086
2022-02-14,75077,49671,26586,24016
2022-02-14,75078,45948,24969,21997
2022-02-14,75080,63118,34425,29864
2022-02-14,75081,51712,28136,24555
2022-02-14,75082,40628,21914,19426
2022-02-14,75083,604,333,282
2022-02-14,75085,253,135,120
2022-02-14,75086,515,279,240
2022-02-14,75087,47163,25877,22500
2022-02-14,75088,33708,18283,16149
2022-02-14,75089,44792,24339,21376
2022-02-14,75090,21448,12263,10317
2022-02-14,75091,767,427,368
2022-02-14,75092,25342,14283,12370
2022-02-14,75093,76403,41245,36334
2022-02-14,75094,36752,19574,17672
2022-02-14,75097,194,110,89
2022-02-14,75098,80754,43647,38476
2022-02-14,75099,18,11,8
2022-02-14,75101,541,305,262
2022-02-14,75102,1156,640,549
2022-02-14,75103,10855,5956,5327
2022-02-14,75104,58943,31889,27877
2022-02-14,75105,308,167,148
2022-02-14,75106,757,405,359
2022-02-14,75109,4347,2348,2095
2022-02-14,75110,28733,15647,13566
2022-02-14,75114,7056,3875,3326
2022-02-14,75115,65978,35735,31280
2022-02-14,75116,22470,12281,10495
2022-02-14,75117,2839,1553,1397
2022-02-14,75118,127,70,63
2022-02-14,75119,28786,15867,13623
2022-02-14,75120,611,335,291
2022-02-14,75121,206,114,103
2022-02-14,75123,627,335,304
2022-02-14,75124,3638,2034,1737
2022-02-14,75125,7489,4091,3509
2022-02-14,75126,72065,39351,34190
2022-02-14,75127,1131,624,548
2022-02-14,75132,201,109,92
2022-02-14,75134,22445,12150,10553
2022-02-14,75135,7082,3882,3441
2022-02-14,75137,23218,12580,10971
2022-02-14,75138,483,251,236
2022-02-14,75140,5250,2889,2555
2022-02-14,75141,4416,2416,2071
2022-02-14,75142,20222,11187,9545
2022-02-14,75143,12302,6850,5911
2022-02-14,75144,3200,1749,1517
2022-02-14,75146,25298,13785,11888
2022-02-14,75147,6088,3396,2915
2022-02-14,75148,4732,2596,2287
2022-02-14,75149,63065,34817,29349
2022-02-14,75150,69963,38586,32570
2022-02-14,75151,529,282,254
2022-02-14,75152,4821,2631,2304
