Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2021-06-28,73301,178,100,83
2021-06-28,73344,NA,NA,NA
2021-06-28,73960,23,12,11
2021-06-28,75001,17355,9823,8441
2021-06-28,75002,71949,39122,34558
2021-06-28,75006,45520,25412,21730
2021-06-28,75007,58852,32046,28459
2021-06-28,75009,15660,8651,7633
2021-06-28,75010,37898,20559,18431
2021-06-28,75011,375,214,179
2021-06-28,75013,58266,31471,28023
2021-06-28,75014,232,133,105
2021-06-28,75015,121,65,59
2021-06-28,75016,227,125,106
2021-06-28,75017,112,65,49
2021-06-28,75019,55579,30549,27171
2021-06-28,75020,15292,8913,7744
2021-06-28,75021,4847,2850,2462
2021-06-28,75022,30157,16133,14712
2021-06-28,75023,51011,27612,24549
2021-06-28,75024,56174,30314,27196
2021-06-28,75025,67286,36219,32425
2021-06-28,75026,300,167,143
2021-06-28,75027,148,83,69
2021-06-28,75028,54085,29060,26390
2021-06-28,75029,196,111,92
2021-06-28,75030,218,120,102
2021-06-28,75032,30097,16847,14322
2021-06-28,75033,47438,25743,23023
2021-06-28,75034,53055,29076,25693
2021-06-28,75035,95324,51294,46168
2021-06-28,75036,39018,20944,18975
2021-06-28,75038,29770,16686,14202
2021-06-28,75039,29515,16334,14356
2021-06-28,75040,57822,31975,27526
2021-06-28,75041,23465,13115,11088
2021-06-28,75042,32291,18124,15143
2021-06-28,75043,51938,28752,24647
2021-06-28,75044,47831,26212,22905
2021-06-28,75045,195,110,89
2021-06-28,75046,130,73,61
2021-06-28,75047,90,50,43
2021-06-28,75048,27312,14915,13133
2021-06-28,75049,227,123,112
2021-06-28,75050,29025,16366,13795
2021-06-28,75051,26513,14983,12494
2021-06-28,75052,82937,45787,39774
2021-06-28,75053,229,133,108
2021-06-28,75054,15561,8453,7455
2021-06-28,75056,68058,37053,32982
2021-06-28,75057,10786,6008,5126
2021-06-28,75058,2353,1336,1185
2021-06-28,75059,17,10,9
2021-06-28,75060,38532,21577,18126
2021-06-28,75061,40039,22657,18706
2021-06-28,75062,41496,23430,19649
2021-06-28,75063,57668,31933,27886
2021-06-28,75065,10661,5791,5181
2021-06-28,75067,57646,31903,27661
2021-06-28,75068,56791,30913,27497
2021-06-28,75069,32070,17698,15445
2021-06-28,75070,56966,31039,27410
2021-06-28,75071,59888,32711,28882
2021-06-28,75072,53684,29108,25957
2021-06-28,75074,49357,27218,23554
2021-06-28,75075,40454,22023,19420
2021-06-28,75076,6375,3534,3214
2021-06-28,75077,39355,21180,19225
2021-06-28,75078,33353,18121,16233
2021-06-28,75080,50029,27367,24206
2021-06-28,75081,39203,21678,18780
2021-06-28,75082,32920,17890,15895
2021-06-28,75083,465,253,227
2021-06-28,75085,166,93,81
2021-06-28,75086,402,223,185
2021-06-28,75087,33944,19033,16276
2021-06-28,75088,25300,13879,12249
2021-06-28,75089,32846,18195,15782
2021-06-28,75090,13280,7803,6801
2021-06-28,75091,479,272,247
2021-06-28,75092,17760,10245,9087
