Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2021-10-18,73301,209,117,99
2021-10-18,73344,NA,NA,NA
2021-10-18,73960,23,12,11
2021-10-18,75001,20686,11662,10011
2021-10-18,75002,85400,46026,41372
2021-10-18,75006,57160,31556,27348
2021-10-18,75007,69136,37322,33671
2021-10-18,75009,19593,10783,9580
2021-10-18,75010,43396,23374,21251
2021-10-18,75011,527,291,255
2021-10-18,75013,66183,35556,32034
2021-10-18,75014,318,178,147
2021-10-18,75015,182,97,89
2021-10-18,75016,318,172,151
2021-10-18,75017,162,91,74
2021-10-18,75019,62681,34250,30719
2021-10-18,75020,19263,11195,9592
2021-10-18,75021,6152,3624,3060
2021-10-18,75022,34063,18129,16739
2021-10-18,75023,58937,31739,28528
2021-10-18,75024,63286,33982,30817
2021-10-18,75025,75766,40518,36769
2021-10-18,75026,402,222,192
2021-10-18,75027,227,125,110
2021-10-18,75028,61474,32782,30201
2021-10-18,75029,280,156,136
2021-10-18,75030,271,148,128
2021-10-18,75032,37163,20700,17744
2021-10-18,75033,55789,30101,27273
2021-10-18,75034,62443,34051,30359
2021-10-18,75035,108832,58195,53057
2021-10-18,75036,43887,23447,21461
2021-10-18,75038,37369,20622,17939
2021-10-18,75039,33748,18558,16455
2021-10-18,75040,73174,40136,34891
2021-10-18,75041,32056,17754,15113
2021-10-18,75042,42524,23551,20046
2021-10-18,75043,66034,36290,31380
2021-10-18,75044,56304,30638,27089
2021-10-18,75045,277,149,133
2021-10-18,75046,165,93,77
2021-10-18,75047,113,62,55
2021-10-18,75048,32796,17738,15892
2021-10-18,75049,282,151,140
2021-10-18,75050,38815,21601,18451
2021-10-18,75051,36405,20344,17103
2021-10-18,75052,104144,57044,49885
2021-10-18,75053,338,195,156
2021-10-18,75054,19059,10291,9171
2021-10-18,75056,80997,43652,39611
2021-10-18,75057,14836,8206,7014
2021-10-18,75058,3129,1773,1549
2021-10-18,75059,12,7,NA
2021-10-18,75060,52037,28659,24668
2021-10-18,75061,55552,30875,26109
2021-10-18,75062,53746,29954,25514
2021-10-18,75063,65811,36012,32093
2021-10-18,75065,13134,7099,6399
2021-10-18,75067,73110,40036,35165
2021-10-18,75068,70459,37971,34350
2021-10-18,75069,40762,22342,19639
2021-10-18,75070,68822,37244,33352
2021-10-18,75071,72508,39372,35174
2021-10-18,75072,63458,34229,30921
2021-10-18,75074,61202,33467,29309
2021-10-18,75075,46202,25096,22225
2021-10-18,75076,7650,4286,3790
2021-10-18,75077,45438,24264,22355
2021-10-18,75078,40056,21636,19638
2021-10-18,75080,57266,31340,27589
2021-10-18,75081,46508,25540,22313
2021-10-18,75082,37012,20007,17954
2021-10-18,75083,562,310,268
2021-10-18,75085,200,112,95
2021-10-18,75086,463,252,218
2021-10-18,75087,41793,23260,20095
2021-10-18,75088,30529,16709,14770
2021-10-18,75089,40007,21992,19298
2021-10-18,75090,18209,10655,9033
2021-10-18,75091,644,365,323
2021-10-18,75092,22258,12796,11228
2021-10-18,75093,68417,36919,33098
2021-10-18,75094,32946,17634,15995
2021-10-18,75097,167,99,80
2021-10-18,75098,71944,39028,34694
2021-10-18,75099,11,NA,NA
2021-10-18,75101,454,264,227
2021-10-18,75102,1059,587,512
2021-10-18,75103,9781,5468,4840
2021-10-18,75104,52199,28467,24868
2021-10-18,75105,275,149,134
2021-10-18,75106,647,350,307
2021-10-18,75109,4062,2203,1966
2021-10-18,75110,25430,13962,12061
2021-10-18,75114,6049,3352,2879
2021-10-18,75115,58431,32060,27788
2021-10-18,75116,19704,10854,9268
2021-10-18,75117,2537,1413,1266
2021-10-18,75118,104,57,55
2021-10-18,75119,25212,14184,12030
2021-10-18,75120,547,307,261
2021-10-18,75121,178,100,92
2021-10-18,75123,545,288,268
2021-10-18,75124,3250,1844,1567
2021-10-18,75125,6577,3647,3084
2021-10-18,75126,62198,34248,29839
2021-10-18,75127,1017,571,495
2021-10-18,75132,202,108,96
2021-10-18,75134,19367,10575,9157
2021-10-18,75135,6218,3455,3019
2021-10-18,75137,20777,11354,9866
2021-10-18,75138,445,237,215
2021-10-18,75140,4811,2697,2349
2021-10-18,75141,3839,2130,1802
2021-10-18,75142,17767,9949,8484
2021-10-18,75143,10896,6206,5364
2021-10-18,75144,2880,1589,1393
2021-10-18,75146,21954,12050,10431
2021-10-18,75147,5392,3099,2612
2021-10-18,75148,4206,2367,2054
2021-10-18,75149,55086,30650,25831
2021-10-18,75150,60459,33576,28437
2021-10-18,75151,455,241,223
2021-10-18,75152,4201,2339,2024
2021-10-18,75153,534,296,252
2021-10-18,75154,44145,24219,21005
2021-10-18,75155,2703,1509,1281
2021-10-18,75156,11148,6287,5371
2021-10-18,75157,175,102,81
2021-10-18,75158,3817,2131,1848
2021-10-18,75159,18100,10126,8535
2021-10-18,75160,22776,12589,10876
2021-10-18,75161,6095,3365,2937
2021-10-18,75163,1869,1039,936
2021-10-18,75164,267,148,131
2021-10-18,75165,43936,24251,21157
2021-10-18,75166,5190,2839,2539
2021-10-18,75167,11275,6189,5484
2021-10-18,75168,613,327,300
2021-10-18,75169,11326,6436,5694
2021-10-18,75172,4043,2258,1887
2021-10-18,75173,5924,3317,2816
2021-10-18,75180,22703,12684,10561
2021-10-18,75181,28291,15570,13431
2021-10-18,75182,9795,5276,4764
2021-10-18,75185,295,162,143
2021-10-18,75187,124,67,59
2021-10-18,75189,32076,17928,15283
2021-10-18,75201,28326,17019,14051
2021-10-18,75202,5644,3535,2759
2021-10-18,75203,13998,7906,6536
2021-10-18,75204,42066,23519,20414
2021-10-18,75205,30859,16975,14973
2021-10-18,75206,52920,29138,25776
2021-10-18,75207,6690,4203,3336
2021-10-18,75208,37623,20714,18005
2021-10-18,75209,19392,10631,9353
2021-10-18,75210,6459,3700,2941
2021-10-18,75211,74323,41251,34847
2021-10-18,75212,27304,15197,12888
2021-10-18,75214,46505,25430,22580
2021-10-18,75215,15009,8509,7002
2021-10-18,75216,48129,26967,22352
2021-10-18,75217,77920,43603,36125
