Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2021-07-12,73301,183,105,83
2021-07-12,73344,NA,NA,NA
2021-07-12,73960,23,12,11
2021-07-12,75001,17970,10188,8712
2021-07-12,75002,74456,40484,35788
2021-07-12,75006,47477,26543,22602
2021-07-12,75007,60461,33157,29014
2021-07-12,75009,16244,8997,7899
2021-07-12,75010,38816,21162,18789
2021-07-12,75011,389,220,188
2021-07-12,75013,59953,32419,28827
2021-07-12,75014,243,140,110
2021-07-12,75015,133,72,64
2021-07-12,75016,243,134,113
2021-07-12,75017,123,70,55
2021-07-12,75019,57138,31381,27939
2021-07-12,75020,15809,9231,7975
2021-07-12,75021,5067,2991,2566
2021-07-12,75022,30873,16606,14998
2021-07-12,75023,52686,28495,25386
2021-07-12,75024,57704,31098,28004
2021-07-12,75025,69189,37145,33442
2021-07-12,75026,318,177,151
2021-07-12,75027,158,91,71
2021-07-12,75028,55119,29889,26639
2021-07-12,75029,209,117,99
2021-07-12,75030,229,126,109
2021-07-12,75032,31202,17498,14820
2021-07-12,75033,48889,26629,23659
2021-07-12,75034,54888,30123,26575
2021-07-12,75035,98244,52925,47564
2021-07-12,75036,39953,21552,19344
2021-07-12,75038,31349,17501,14981
2021-07-12,75039,30405,16790,14810
2021-07-12,75040,60518,33550,28699
2021-07-12,75041,24767,13910,11616
2021-07-12,75042,34174,19157,16025
2021-07-12,75043,54436,30200,25754
2021-07-12,75044,49514,27163,23694
2021-07-12,75045,209,115,98
2021-07-12,75046,138,79,64
2021-07-12,75047,91,51,43
2021-07-12,75048,28419,15527,13649
2021-07-12,75049,242,133,118
2021-07-12,75050,30604,17275,14509
2021-07-12,75051,28119,15854,13260
2021-07-12,75052,86746,48005,41425
2021-07-12,75053,237,138,112
2021-07-12,75054,16271,8836,7794
2021-07-12,75056,70286,38388,33970
2021-07-12,75057,11392,6384,5367
2021-07-12,75058,2424,1376,1220
2021-07-12,75059,17,10,9
2021-07-12,75060,40714,22774,19160
2021-07-12,75061,42617,24075,19921
2021-07-12,75062,43888,24733,20783
2021-07-12,75063,59523,32875,28856
2021-07-12,75065,10992,6032,5282
2021-07-12,75067,60012,33425,28571
2021-07-12,75068,58704,32218,28183
