Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2021-09-06,73301,195,109,91
2021-09-06,73344,NA,NA,NA
2021-09-06,73960,23,12,11
2021-09-06,75001,19763,11250,9482
2021-09-06,75002,81487,44402,39025
2021-09-06,75006,53486,30005,25202
2021-09-06,75007,66352,36096,32055
2021-09-06,75009,18374,10276,8810
2021-09-06,75010,41933,22736,20384
2021-09-06,75011,448,256,211
2021-09-06,75013,64247,34739,30876
2021-09-06,75014,287,166,129
2021-09-06,75015,167,90,81
2021-09-06,75016,305,167,143
2021-09-06,75017,144,83,63
2021-09-06,75019,60718,33338,29644
2021-09-06,75020,17709,10474,8722
2021-09-06,75021,5697,3395,2822
2021-09-06,75022,33091,17698,16173
2021-09-06,75023,56763,30787,27263
2021-09-06,75024,61479,33146,29806
2021-09-06,75025,73463,39458,35491
2021-09-06,75026,356,200,166
2021-09-06,75027,183,102,88
2021-09-06,75028,59579,31945,29107
2021-09-06,75029,250,141,118
2021-09-06,75030,260,146,120
2021-09-06,75032,34976,19766,16427
2021-09-06,75033,53663,29277,25911
2021-09-06,75034,59758,32866,28824
2021-09-06,75035,105750,57000,51114
2021-09-06,75036,42866,23023,20848
2021-09-06,75038,34961,19504,16628
2021-09-06,75039,32462,17942,15753
2021-09-06,75040,68386,38078,32119
2021-09-06,75041,29185,16515,13457
2021-09-06,75042,39307,22197,18161
2021-09-06,75043,61647,34392,28851
2021-09-06,75044,53884,29648,25633
2021-09-06,75045,238,132,111
2021-09-06,75046,149,82,72
2021-09-06,75047,107,60,50
2021-09-06,75048,31198,17082,14917
2021-09-06,75049,281,153,137
2021-09-06,75050,35347,20057,16511
2021-09-06,75051,32867,18722,15173
2021-09-06,75052,97191,54025,45899
2021-09-06,75053,302,181,134
2021-09-06,75054,17854,9756,8485
2021-09-06,75056,77421,42216,37399
2021-09-06,75057,13375,7537,6216
2021-09-06,75058,2843,1642,1387
2021-09-06,75059,12,8,NA
2021-09-06,75060,47638,26888,22014
2021-09-06,75061,50264,28618,23070
2021-09-06,75062,49779,28183,23292
2021-09-06,75063,63691,35050,30895
2021-09-06,75065,12417,6813,5955
2021-09-06,75067,68270,37932,32409
2021-09-06,75068,66478,36441,31848
2021-09-06,75069,37940,21107,18008
2021-09-06,75070,65792,35973,31544
2021-09-06,75071,69183,37984,33153
2021-09-06,75072,60975,33250,29361
2021-09-06,75074,57522,31911,27161
2021-09-06,75075,44555,24407,21244
2021-09-06,75076,7111,4035,3487
2021-09-06,75077,43796,23562,21370
2021-09-06,75078,38330,20994,18508
2021-09-06,75080,55428,30586,26478
2021-09-06,75081,44143,24503,20957
2021-09-06,75082,35803,19509,17216
2021-09-06,75083,526,295,247
2021-09-06,75085,182,104,87
2021-09-06,75086,456,251,212
2021-09-06,75087,39400,22291,18615
2021-09-06,75088,28922,16013,13827
2021-09-06,75089,37906,21124,18021
2021-09-06,75090,16350,9783,7989
2021-09-06,75091,554,320,275
2021-09-06,75092,20446,12009,10148
2021-09-06,75093,66249,35946,31884
2021-09-06,75094,31904,17245,15331
2021-09-06,75097,159,94,76
2021-09-06,75098,68269,37567,32419
2021-09-06,75099,9,NA,NA
2021-09-06,75101,394,238,193
2021-09-06,75102,948,542,443
2021-09-06,75103,8782,5030,4256
2021-09-06,75104,48730,26965,22865
2021-09-06,75105,256,142,121
2021-09-06,75106,553,303,260
2021-09-06,75109,3865,2129,1842
2021-09-06,75110,22996,13058,10512
2021-09-06,75114,5357,3080,2452
2021-09-06,75115,54467,30391,25474
2021-09-06,75116,18290,10204,8493
2021-09-06,75117,2352,1349,1141
2021-09-06,75118,101,56,51
2021-09-06,75119,22694,13149,10530
2021-09-06,75120,519,293,247
2021-09-06,75121,165,95,84
2021-09-06,75123,496,269,238
2021-09-06,75124,2942,1718,1383
2021-09-06,75125,5924,3381,2697
2021-09-06,75126,57030,32170,26702
2021-09-06,75127,924,530,443
2021-09-06,75132,189,102,89
2021-09-06,75134,17649,9833,8170
2021-09-06,75135,5554,3183,2600
2021-09-06,75137,19357,10765,9025
2021-09-06,75138,391,211,187
2021-09-06,75140,4331,2495,2065
2021-09-06,75141,3499,1971,1620
2021-09-06,75142,15993,9259,7376
2021-09-06,75143,9883,5786,4760
2021-09-06,75144,2715,1530,1287
2021-09-06,75146,19887,11158,9231
2021-09-06,75147,4928,2901,2336
2021-09-06,75148,3879,2240,1846
2021-09-06,75149,50443,28603,23205
2021-09-06,75150,55584,31446,25681
2021-09-06,75151,418,229,198
2021-09-06,75152,3707,2131,1731
2021-09-06,75153,482,278,218
2021-09-06,75154,40308,22603,18737
2021-09-06,75155,2342,1358,1070
2021-09-06,75156,10304,5917,4888
2021-09-06,75157,162,97,73
2021-09-06,75158,3481,1981,1663
2021-09-06,75159,16343,9377,7514
2021-09-06,75160,20932,11857,9728
2021-09-06,75161,5535,3142,2591
2021-09-06,75163,1768,1003,869
2021-09-06,75164,235,137,108
2021-09-06,75165,40096,22659,18856
2021-09-06,75166,4871,2714,2331
2021-09-06,75167,10344,5809,4920
2021-09-06,75168,587,316,282
2021-09-06,75169,10333,6023,5079
2021-09-06,75172,3564,2043,1614
2021-09-06,75173,5393,3089,2496
2021-09-06,75180,20367,11677,9224
2021-09-06,75181,26423,14778,12343
2021-09-06,75182,9399,5101,4534
2021-09-06,75185,269,149,129
2021-09-06,75187,121,66,57
2021-09-06,75189,29343,16796,13618
2021-09-06,75201,27153,16387,13436
2021-09-06,75202,5356,3380,2613
2021-09-06,75203,12691,7306,5812
2021-09-06,75204,40089,22627,19279
2021-09-06,75205,29971,16581,14436
2021-09-06,75206,50909,28233,24641
2021-09-06,75207,6352,4013,3167
2021-09-06,75208,35356,19759,16659
2021-09-06,75209,18674,10290,8959
2021-09-06,75210,5677,3339,2500
2021-09-06,75211,67666,38343,31074
2021-09-06,75212,24919,14155,11520
2021-09-06,75214,44935,24690,21719
2021-09-06,75215,13693,7920,6263
2021-09-06,75216,43040,24729,19468
2021-09-06,75217,68976,39818,30939
2021-09-06,75218,28762,15804,13798
2021-09-06,75219,37754,21029,18214
2021-09-06,75220,36823,20987,16840
2021-09-06,75221,95,64,54
2021-09-06,75222,317,172,154
2021-09-06,75223,14514,8229,6702
2021-09-06,75224,29852,16856,13764
2021-09-06,75225,31599,17571,15250
2021-09-06,75226,5325,3091,2569
2021-09-06,75227,50981,29123,23174
2021-09-06,75228,62478,35457,28837
2021-09-06,75229,39544,22062,18830
2021-09-06,75230,37050,20519,17712
2021-09-06,75231,38007,21612,17700
2021-09-06,75232,27719,15537,12688
2021-09-06,75233,13588,7591,6261
2021-09-06,75234,41906,23647,19906
2021-09-06,75235,23984,13635,11641
2021-09-06,75236,14531,8152,6701
2021-09-06,75237,10972,6255,4927
2021-09-06,75238,33045,18334,15627
2021-09-06,75240,26642,15719,12269
2021-09-06,75241,25745,14653,11873
2021-09-06,75242,91,53,39
2021-09-06,75243,55644,31524,25799
2021-09-06,75244,17359,9840,8446
2021-09-06,75246,2936,1672,1382
2021-09-06,75247,2604,1725,1326
2021-09-06,75248,45741,25323,21847
2021-09-06,75249,14225,7930,6651
2021-09-06,75250,56,34,24
2021-09-06,75251,4580,2609,2190
2021-09-06,75252,35790,19619,17054
2021-09-06,75253,17149,9852,7725
2021-09-06,75254,25590,14557,12039
2021-09-06,75260,26,18,10
2021-09-06,75261,1714,1334,707
2021-09-06,75262,11,7,NA
2021-09-06,75263,13,7,7
2021-09-06,75264,NA,NA,NA
2021-09-06,75265,25,15,10
2021-09-06,75266,44,26,18
2021-09-06,75267,NA,NA,NA
2021-09-06,75270,35,21,17
2021-09-06,75275,576,365,221
2021-09-06,75277,34,19,16
2021-09-06,75283,12,9,NA
2021-09-06,75284,16,9,7
2021-09-06,75285,7,NA,NA
2021-09-06,75287,53596,30002,25121
2021-09-06,75301,NA,NA,NA
2021-09-06,75303,9,NA,NA
2021-09-06,75312,14,9,NA
2021-09-06,75313,132,74,63
2021-09-06,75315,133,75,63
2021-09-06,75320,NA,NA,NA
2021-09-06,75326,10,NA,NA
2021-09-06,75336,74,42,35
2021-09-06,75339,105,57,49
2021-09-06,75342,8,NA,NA
2021-09-06,75354,140,83,66
2021-09-06,75355,60,35,30
2021-09-06,75356,54,30,25
2021-09-06,75357,138,77,64
2021-09-06,75358,NA,NA,NA
2021-09-06,75359,NA,NA,NA
2021-09-06,75360,210,115,103
2021-09-06,75367,160,87,76
2021-09-06,75368,NA,NA,NA
2021-09-06,75370,265,151,121
2021-09-06,75371,11,NA,NA
2021-09-06,75372,30,17,15
2021-09-06,75373,NA,NA,NA
2021-09-06,75374,212,123,100
2021-09-06,75376,226,120,112
2021-09-06,75378,NA,NA,NA
2021-09-06,75379,239,129,115
2021-09-06,75380,263,137,129
2021-09-06,75381,107,61,51
2021-09-06,75382,158,85,76
2021-09-06,75390,76,40,37
2021-09-06,75391,NA,NA,NA
2021-09-06,75392,NA,NA,NA
2021-09-06,75393,NA,NA,NA
2021-09-06,75394,NA,NA,NA
2021-09-06,75395,NA,NA,NA
2021-09-06,75397,NA,NA,NA
2021-09-06,75398,18,11,9
2021-09-06,75401,13175,7608,6084
2021-09-06,75402,15789,8837,7564
2021-09-06,75403,270,155,131
2021-09-06,75404,292,159,142
2021-09-06,75407,20913,11803,9904
2021-09-06,75409,16532,9348,7867
