Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2021-03-08,73301,102,55,47
2021-03-08,73344,NA,NA,NA
2021-03-08,73960,13,7,NA
2021-03-08,75001,3526,2328,1202
2021-03-08,75002,18830,11693,7155
2021-03-08,75006,9806,6487,3333
2021-03-08,75007,13794,9163,4657
2021-03-08,75009,4103,2545,1561
2021-03-08,75010,8983,5774,3221
2021-03-08,75011,97,64,33
2021-03-08,75013,15645,9684,5967
2021-03-08,75014,60,39,22
2021-03-08,75015,27,20,7
2021-03-08,75016,50,35,15
2021-03-08,75017,34,23,11
2021-03-08,75019,14295,9142,5169
2021-03-08,75020,5020,3220,1802
2021-03-08,75021,1585,1002,583
2021-03-08,75022,7498,4877,2626
2021-03-08,75023,13745,8677,5076
2021-03-08,75024,11952,7579,4385
2021-03-08,75025,16317,10392,5940
2021-03-08,75026,110,74,36
2021-03-08,75027,49,28,21
2021-03-08,75028,13230,8583,4659
2021-03-08,75029,46,33,13
2021-03-08,75030,99,65,34
2021-03-08,75032,9768,6258,3514
2021-03-08,75033,10596,6580,4026
2021-03-08,75034,13611,8392,5226
2021-03-08,75035,20687,13014,7700
2021-03-08,75038,4717,3125,1599
2021-03-08,75039,5423,3586,1844
2021-03-08,75040,11869,7827,4057
2021-03-08,75041,4431,2852,1584
2021-03-08,75042,5863,3856,2013
2021-03-08,75043,13376,8572,4814
2021-03-08,75044,12415,8165,4271
2021-03-08,75045,68,47,21
2021-03-08,75046,48,30,18
2021-03-08,75047,32,21,11
2021-03-08,75048,6512,4168,2354
2021-03-08,75049,84,51,33
2021-03-08,75050,6147,3968,2188
2021-03-08,75051,4628,3124,1509
2021-03-08,75052,17965,11708,6272
2021-03-08,75053,66,49,17
2021-03-08,75054,4074,2584,1491
2021-03-08,75056,13964,8927,5054
2021-03-08,75057,1757,1131,628
2021-03-08,75058,700,440,260
2021-03-08,75060,7782,5108,2677
2021-03-08,75061,7797,5126,2674
2021-03-08,75062,8222,5340,2888
2021-03-08,75063,11430,7677,3770
2021-03-08,75065,2687,1679,1011
2021-03-08,75067,9978,6518,3475
2021-03-08,75068,10352,6860,3501
2021-03-08,75069,10745,6518,4232
2021-03-08,75070,13157,8350,4819
2021-03-08,75071,15592,9743,5857
2021-03-08,75074,9988,6352,3652
2021-03-08,75075,11966,7591,4385
2021-03-08,75076,2286,1522,764
2021-03-08,75077,11305,7367,3946
2021-03-08,75078,7642,4824,2821
2021-03-08,75080,12768,8106,4680
2021-03-08,75081,9828,6526,3314
2021-03-08,75082,9240,5830,3416
2021-03-08,75083,129,80,49
2021-03-08,75085,59,39,20
2021-03-08,75086,200,117,83
2021-03-08,75087,10871,7010,3866
2021-03-08,75088,7436,4776,2670
2021-03-08,75089,8100,5292,2815
2021-03-08,75090,3230,2032,1201
2021-03-08,75091,169,107,62
2021-03-08,75092,5535,3471,2064
2021-03-08,75093,19777,12189,7600
2021-03-08,75094,7110,4496,2620
2021-03-08,75097,48,30,18
2021-03-08,75098,13023,8343,4690
2021-03-08,75099,NA,NA,NA
2021-03-08,75101,59,43,16
2021-03-08,75102,435,285,150
2021-03-08,75103,2184,1439,746
2021-03-08,75104,10512,6968,3553
2021-03-08,75105,90,64,26
2021-03-08,75106,130,85,45
2021-03-08,75109,1931,1247,684
2021-03-08,75110,8152,5496,2657
2021-03-08,75114,954,618,337
2021-03-08,75115,13231,8577,4665
2021-03-08,75116,3606,2355,1252
2021-03-08,75117,545,358,188
2021-03-08,75118,29,17,12
2021-03-08,75119,5177,3548,1631
2021-03-08,75120,167,117,50
