Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2021-11-22,73301,265,147,124
2021-11-22,73344,NA,NA,NA
2021-11-22,73960,23,12,11
2021-11-22,75001,21592,12153,10389
2021-11-22,75002,88365,47824,42401
2021-11-22,75006,59606,32780,28376
2021-11-22,75007,71564,38635,34590
2021-11-22,75009,20436,11274,9904
2021-11-22,75010,44911,24278,21756
2021-11-22,75011,597,330,284
2021-11-22,75013,68724,37323,32659
2021-11-22,75014,335,186,156
2021-11-22,75015,190,102,92
2021-11-22,75016,357,194,169
2021-11-22,75017,172,97,77
2021-11-22,75019,65738,36257,31422
2021-11-22,75020,20255,11632,9962
2021-11-22,75021,6514,3791,3198
2021-11-22,75022,35123,18878,17019
2021-11-22,75023,60857,32864,29193
2021-11-22,75024,65981,35832,31538
2021-11-22,75025,78642,42401,37598
2021-11-22,75026,431,238,203
2021-11-22,75027,244,134,118
2021-11-22,75028,63587,34216,30762
2021-11-22,75029,320,177,154
2021-11-22,75030,293,159,139
2021-11-22,75032,38609,21503,18329
2021-11-22,75033,57691,31436,27729
2021-11-22,75034,65184,35808,31213
2021-11-22,75035,112935,61350,53784
2021-11-22,75036,45400,24623,21713
2021-11-22,75038,39091,21630,18635
2021-11-22,75039,35217,19511,16929
2021-11-22,75040,76081,41664,36108
2021-11-22,75041,33561,18596,15732
2021-11-22,75042,44366,24534,20852
2021-11-22,75043,68544,37631,32445
2021-11-22,75044,58564,31876,27983
2021-11-22,75045,286,153,136
2021-11-22,75046,161,92,74
2021-11-22,75047,126,70,60
2021-11-22,75048,34085,18520,16325
2021-11-22,75049,308,165,153
2021-11-22,75050,40782,22637,19328
2021-11-22,75051,38332,21336,18009
2021-11-22,75052,108314,59264,51602
2021-11-22,75053,370,216,164
2021-11-22,75054,19819,10787,9416
2021-11-22,75056,83928,45426,40566
2021-11-22,75057,15446,8528,7292
2021-11-22,75058,3262,1821,1620
2021-11-22,75059,16,9,8
2021-11-22,75060,54286,29833,25664
2021-11-22,75061,58270,32252,27399
2021-11-22,75062,56238,31248,26641
2021-11-22,75063,68781,38078,32829
2021-11-22,75065,13521,7330,6555
2021-11-22,75067,76211,41784,36393
2021-11-22,75068,72958,39554,35139
2021-11-22,75069,42322,23192,20300
2021-11-22,75070,71707,39110,34242
2021-11-22,75071,75283,41098,36104
2021-11-22,75072,65598,35638,31536
2021-11-22,75074,63823,34978,30277
2021-11-22,75075,48107,26186,22933
2021-11-22,75076,7953,4433,3902
2021-11-22,75077,46630,25002,22733
2021-11-22,75078,41364,22549,19978
2021-11-22,75080,59123,32407,28187
2021-11-22,75081,48299,26477,23016
2021-11-22,75082,38322,20825,18357
2021-11-22,75083,579,323,271
2021-11-22,75085,214,119,102
2021-11-22,75086,503,272,236
2021-11-22,75087,43548,24236,20775
2021-11-22,75088,31632,17305,15206
2021-11-22,75089,41551,22836,19874
2021-11-22,75090,19323,11189,9511
2021-11-22,75091,691,387,340
2021-11-22,75092,23310,13276,11610
2021-11-22,75093,71025,38517,33977
2021-11-22,75094,34101,18394,16335
2021-11-22,75097,182,105,84
2021-11-22,75098,74492,40621,35546
2021-11-22,75099,12,8,NA
2021-11-22,75101,485,280,241
2021-11-22,75102,1087,600,529
2021-11-22,75103,10232,5669,5073
2021-11-22,75104,54373,29624,25806
2021-11-22,75105,286,155,139
2021-11-22,75106,692,370,333
2021-11-22,75109,4159,2257,2010
2021-11-22,75110,26299,14398,12470
2021-11-22,75114,6373,3504,3051
2021-11-22,75115,60975,33282,29006
2021-11-22,75116,20523,11263,9654
2021-11-22,75117,2682,1481,1339
2021-11-22,75118,116,63,59
2021-11-22,75119,26280,14642,12548
2021-11-22,75120,583,324,278
2021-11-22,75121,189,107,97
2021-11-22,75123,555,296,269
2021-11-22,75124,3395,1906,1644
2021-11-22,75125,6875,3791,3225
2021-11-22,75126,65379,36164,30985
2021-11-22,75127,1063,587,523
2021-11-22,75132,205,110,95
2021-11-22,75134,20230,10985,9582
2021-11-22,75135,6560,3619,3201
2021-11-22,75137,21587,11755,10242
2021-11-22,75138,454,241,219
2021-11-22,75140,5010,2780,2464
2021-11-22,75141,4065,2241,1910
2021-11-22,75142,18533,10312,8839
2021-11-22,75143,11323,6389,5541
2021-11-22,75144,2984,1637,1442
2021-11-22,75146,22918,12559,10842
2021-11-22,75147,5675,3213,2743
2021-11-22,75148,4421,2469,2150
2021-11-22,75149,57581,31944,26949
2021-11-22,75150,63428,35119,29768
2021-11-22,75151,475,254,230
2021-11-22,75152,4445,2445,2151
2021-11-22,75153,568,310,271
2021-11-22,75154,46227,25235,22021
2021-11-22,75155,2813,1547,1341
2021-11-22,75156,11539,6453,5536
2021-11-22,75157,186,107,87
2021-11-22,75158,3987,2202,1932
2021-11-22,75159,18977,10511,8979
2021-11-22,75160,23724,13064,11292
2021-11-22,75161,6344,3487,3052
2021-11-22,75163,1903,1052,942
2021-11-22,75164,274,153,133
2021-11-22,75165,45805,25183,22039
2021-11-22,75166,5433,2993,2619
2021-11-22,75167,11665,6403,5643
2021-11-22,75168,634,337,312
2021-11-22,75169,11938,6700,5981
2021-11-22,75172,4252,2348,2006
2021-11-22,75173,6193,3459,2940
2021-11-22,75180,23849,13265,11106
2021-11-22,75181,29500,16234,13922
2021-11-22,75182,10095,5476,4842
2021-11-22,75185,310,169,150
2021-11-22,75187,136,72,66
2021-11-22,75189,33457,18651,15920
2021-11-22,75201,29507,17738,14568
2021-11-22,75202,5948,3729,2889
2021-11-22,75203,14652,8236,6841
2021-11-22,75204,43467,24243,20973
2021-11-22,75205,31979,17655,15301
2021-11-22,75206,54570,30065,26333
2021-11-22,75207,6922,4346,3443
2021-11-22,75208,39162,21625,18518
2021-11-22,75209,20061,11026,9569
2021-11-22,75210,6745,3838,3098
2021-11-22,75211,77930,43088,36555
2021-11-22,75212,28538,15794,13475
2021-11-22,75214,48580,26718,23144
2021-11-22,75215,15717,8871,7318
2021-11-22,75216,50484,28091,23548
2021-11-22,75217,81963,45589,38098
2021-11-22,75218,31024,16915,14817
2021-11-22,75219,40234,22224,19417
2021-11-22,75220,42834,23843,19978
2021-11-22,75221,123,78,65
2021-11-22,75222,388,210,184
2021-11-22,75223,16344,9077,7658
2021-11-22,75224,34044,18817,15981
