Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2022-04-11,73301,274,152,127
2022-04-11,73344,NA,NA,NA
2022-04-11,73960,29,15,14
2022-04-11,75001,23215,13055,11006
2022-04-11,75002,96111,51615,45968
2022-04-11,75006,65132,35549,30778
2022-04-11,75007,78287,41970,37551
2022-04-11,75009,22904,12537,11019
2022-04-11,75010,49249,26488,23649
2022-04-11,75011,602,332,280
2022-04-11,75013,76281,41080,36190
2022-04-11,75014,361,204,164
2022-04-11,75015,222,119,107
2022-04-11,75016,402,218,192
2022-04-11,75017,171,98,75
2022-04-11,75019,73689,39855,35206
2022-04-11,75020,22479,12697,10877
2022-04-11,75021,7226,4112,3488
2022-04-11,75022,38266,20423,18516
2022-04-11,75023,66175,35584,31540
2022-04-11,75024,73641,39773,35024
2022-04-11,75025,86539,46327,41236
2022-04-11,75026,488,264,233
2022-04-11,75027,229,127,109
2022-04-11,75028,69384,37134,33400
2022-04-11,75029,331,181,158
2022-04-11,75030,340,182,162
2022-04-11,75032,42224,23156,20100
2022-04-11,75033,64243,34726,30718
2022-04-11,75034,72052,39388,34174
2022-04-11,75035,128571,69030,61223
2022-04-11,75036,50980,27353,24325
2022-04-11,75038,44241,24290,20911
2022-04-11,75039,38902,21458,18437
2022-04-11,75040,84063,45606,39756
2022-04-11,75041,37574,20648,17542
2022-04-11,75042,50023,27380,23445
2022-04-11,75043,76176,41326,36041
2022-04-11,75044,63703,34293,30408
2022-04-11,75045,319,172,149
2022-04-11,75046,154,88,69
2022-04-11,75047,151,85,69
2022-04-11,75048,37613,20150,18055
2022-04-11,75049,349,187,170
2022-04-11,75050,46153,25485,21631
2022-04-11,75051,43780,24202,20383
2022-04-11,75052,120516,65303,57118
2022-04-11,75053,408,230,185
2022-04-11,75054,22289,11962,10636
2022-04-11,75056,92695,49923,44480
2022-04-11,75057,17283,9511,8087
2022-04-11,75058,3530,1961,1728
2022-04-11,75059,17,10,8
2022-04-11,75060,60502,32937,28534
2022-04-11,75061,65750,36076,30780
2022-04-11,75062,62933,34639,29670
2022-04-11,75063,77750,42391,37020
2022-04-11,75065,14686,7948,7055
2022-04-11,75067,85459,46577,40512
2022-04-11,75068,81599,43937,39075
2022-04-11,75069,46401,25291,22093
2022-04-11,75070,80010,43273,38063
2022-04-11,75071,83317,45057,39851
2022-04-11,75072,72348,38970,34765
2022-04-11,75074,70363,38287,33250
2022-04-11,75075,52170,28228,24738
2022-04-11,75076,8495,4676,4116
2022-04-11,75077,50133,26786,24274
2022-04-11,75078,46887,25422,22475
2022-04-11,75080,64153,34955,30348
2022-04-11,75081,52637,28572,25027
2022-04-11,75082,41047,22141,19600
2022-04-11,75083,605,332,284
2022-04-11,75085,262,139,125
2022-04-11,75086,519,282,241
2022-04-11,75087,47807,26136,22872
2022-04-11,75088,34154,18500,16386
2022-04-11,75089,45322,24554,21681
2022-04-11,75090,21906,12452,10550
2022-04-11,75091,792,435,384
2022-04-11,75092,25788,14470,12594
2022-04-11,75093,77043,41533,36662
2022-04-11,75094,37055,19715,17824
2022-04-11,75097,198,112,91
2022-04-11,75098,81876,44141,39074
2022-04-11,75099,19,12,8
2022-04-11,75101,551,307,267
2022-04-11,75102,1189,653,569
2022-04-11,75103,10975,6018,5384
2022-04-11,75104,59897,32314,28383
2022-04-11,75105,303,163,146
2022-04-11,75106,777,415,369
2022-04-11,75109,4394,2362,2124
2022-04-11,75110,29212,15835,13847
2022-04-11,75114,7192,3926,3404
2022-04-11,75115,67018,36186,31851
2022-04-11,75116,22953,12515,10732
2022-04-11,75117,2877,1567,1415
2022-04-11,75118,127,70,63
2022-04-11,75119,29237,16056,13876
2022-04-11,75120,637,347,305
2022-04-11,75121,203,112,101
2022-04-11,75123,636,340,308
2022-04-11,75124,3688,2059,1760
2022-04-11,75125,7654,4183,3578
2022-04-11,75126,73665,40092,35046
2022-04-11,75127,1149,633,557
2022-04-11,75132,199,108,91
2022-04-11,75134,22829,12314,10764
2022-04-11,75135,7225,3952,3514
2022-04-11,75137,23607,12757,11174
2022-04-11,75138,487,253,238
2022-04-11,75140,5323,2925,2593
2022-04-11,75141,4512,2462,2117
2022-04-11,75142,20601,11355,9748
2022-04-11,75143,12451,6908,5993
2022-04-11,75144,3269,1774,1560
2022-04-11,75146,25787,14019,12137
2022-04-11,75147,6197,3445,2973
2022-04-11,75148,4794,2629,2318
2022-04-11,75149,64246,35344,29970
2022-04-11,75150,71277,39179,33256
2022-04-11,75151,538,286,258
2022-04-11,75152,4879,2657,2339
2022-04-11,75153,640,347,304
2022-04-11,75154,51176,27588,24410
2022-04-11,75155,3220,1759,1531
2022-04-11,75156,12553,6904,5967
2022-04-11,75157,205,112,98
2022-04-11,75158,4329,2368,2077
2022-04-11,75159,21322,11677,10029
2022-04-11,75160,25963,14165,12321
2022-04-11,75161,6874,3756,3285
2022-04-11,75163,2006,1108,973
2022-04-11,75164,275,152,134
2022-04-11,75165,50755,27544,24419
2022-04-11,75166,6069,3290,2927
2022-04-11,75167,12918,7004,6247
2022-04-11,75168,658,344,324
2022-04-11,75169,13010,7177,6424
2022-04-11,75172,4798,2633,2247
2022-04-11,75173,6878,3795,3264
2022-04-11,75180,27092,14967,12551
2022-04-11,75181,33027,17915,15615
2022-04-11,75182,11064,5927,5318
2022-04-11,75185,338,184,160
2022-04-11,75187,154,82,75
2022-04-11,75189,37310,20567,17709
2022-04-11,75201,31744,18964,15325
2022-04-11,75202,6482,4046,3079
2022-04-11,75203,16228,9059,7523
2022-04-11,75204,46516,25860,22195
2022-04-11,75205,34320,18747,16348
2022-04-11,75206,58300,31888,27897
2022-04-11,75207,7443,4628,3596
2022-04-11,75208,42803,23358,20269
2022-04-11,75209,21630,11759,10318
2022-04-11,75210,7810,4402,3591
2022-04-11,75211,87950,48195,41080
2022-04-11,75212,31562,17318,14861
2022-04-11,75214,52508,28347,25140
2022-04-11,75215,17876,9959,8333
2022-04-11,75216,56258,31073,26189
2022-04-11,75217,93376,51460,43275
2022-04-11,75218,33688,18102,16116
2022-04-11,75219,42278,23259,20175
2022-04-11,75220,47370,26267,21976
2022-04-11,75221,159,100,74
2022-04-11,75222,440,239,204
2022-04-11,75223,18204,9956,8547
2022-04-11,75224,37907,20696,17799
2022-04-11,75225,36565,20003,17506
2022-04-11,75226,6215,3539,2979
2022-04-11,75227,66324,36434,30855
2022-04-11,75228,79579,43726,37209
2022-04-11,75229,47505,25954,22496
2022-04-11,75230,43334,23589,20559
2022-04-11,75231,48496,27067,22483
2022-04-11,75232,35472,19271,16627
2022-04-11,75233,17147,9282,8076
2022-04-11,75234,50854,28039,24080
2022-04-11,75235,29444,16370,14167
2022-04-11,75236,18724,10242,8746
2022-04-11,75237,14691,8090,6768
2022-04-11,75238,40318,21794,19127
2022-04-11,75240,33888,19420,15616
2022-04-11,75241,33354,18325,15679
2022-04-11,75242,89,53,38
2022-04-11,75243,69702,38479,32509
2022-04-11,75244,20664,11490,9848
2022-04-11,75246,3544,1981,1672
2022-04-11,75247,3363,2165,1624
2022-04-11,75248,54842,29695,26097
2022-04-11,75249,17856,9657,8421
2022-04-11,75250,87,51,39
2022-04-11,75251,5435,3063,2566
2022-04-11,75252,41322,22426,19544
2022-04-11,75253,23265,12844,10769
2022-04-11,75254,31653,17565,14870
2022-04-11,75260,38,23,17
2022-04-11,75261,5055,3902,1492
2022-04-11,75262,18,13,NA
2022-04-11,75263,13,7,7
2022-04-11,75264,7,NA,NA
2022-04-11,75265,46,28,18
2022-04-11,75266,42,25,17
2022-04-11,75267,14,8,NA
2022-04-11,75270,37,21,17
2022-04-11,75275,1026,624,419
2022-04-11,75277,43,26,19
2022-04-11,75283,18,12,NA
2022-04-11,75284,45,23,22
2022-04-11,75285,27,16,11
2022-04-11,75287,67014,36882,31317
2022-04-11,75301,9,NA,NA
2022-04-11,75303,NA,NA,NA
2022-04-11,75312,15,9,NA
2022-04-11,75313,151,84,72
2022-04-11,75315,158,85,75
2022-04-11,75320,18,11,8
2022-04-11,75326,14,8,8
2022-04-11,75336,84,47,39
2022-04-11,75339,117,64,54
2022-04-11,75342,10,NA,NA
2022-04-11,75354,163,90,75
2022-04-11,75355,82,47,39
2022-04-11,75356,69,36,34
2022-04-11,75357,182,101,83
2022-04-11,75358,NA,NA,NA
2022-04-11,75359,8,NA,NA
2022-04-11,75360,249,135,122
2022-04-11,75367,199,106,97
2022-04-11,75368,NA,NA,NA
2022-04-11,75370,333,182,157
2022-04-11,75371,18,9,9
2022-04-11,75372,55,30,27
2022-04-11,75373,NA,NA,NA
2022-04-11,75374,272,147,132
2022-04-11,75376,276,147,135
2022-04-11,75378,NA,NA,NA
2022-04-11,75379,266,143,127
2022-04-11,75380,352,184,170
2022-04-11,75381,145,79,69
2022-04-11,75382,215,115,105
2022-04-11,75389,NA,NA,NA
2022-04-11,75390,112,60,53
2022-04-11,75391,NA,NA,NA
2022-04-11,75392,NA,NA,NA
2022-04-11,75393,NA,NA,NA
2022-04-11,75394,NA,NA,NA
2022-04-11,75395,NA,NA,NA
2022-04-11,75397,NA,NA,NA
2022-04-11,75398,15,9,8
2022-04-11,75401,17518,9661,8285
2022-04-11,75402,19555,10623,9457
2022-04-11,75403,375,207,178
2022-04-11,75404,364,194,180
2022-04-11,75407,26866,14686,12855
2022-04-11,75409,21053,11493,10157
2022-04-11,75410,4034,2191,1962
2022-04-11,75411,780,433,378
2022-04-11,75412,510,289,248
2022-04-11,75413,158,94,74
2022-04-11,75414,2630,1492,1284
2022-04-11,75415,148,80,69
2022-04-11,75416,2126,1153,1033
2022-04-11,75417,1744,961,847
2022-04-11,75418,13082,7193,6339
2022-04-11,75420,950,519,459
2022-04-11,75421,759,412,364
2022-04-11,75422,2636,1422,1272
2022-04-11,75423,2330,1297,1140
2022-04-11,75424,3287,1796,1619
2022-04-11,75425,52,29,24
2022-04-11,75426,4173,2354,2100
2022-04-11,75428,7998,4417,3812
2022-04-11,75429,366,195,177
2022-04-11,75431,1624,873,788
2022-04-11,75432,2599,1417,1237
2022-04-11,75433,2218,1201,1065
2022-04-11,75434,77,42,37
2022-04-11,75435,749,411,365
2022-04-11,75436,1407,790,689
2022-04-11,75437,889,484,425
2022-04-11,75438,753,419,367
2022-04-11,75439,665,370,331
