Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2022-04-25,73301,272,151,126
2022-04-25,73344,NA,NA,NA
2022-04-25,73960,29,15,14
2022-04-25,75001,23266,13082,11026
2022-04-25,75002,96322,51703,46072
2022-04-25,75006,65321,35647,30859
2022-04-25,75007,78437,42046,37619
2022-04-25,75009,22984,12580,11058
2022-04-25,75010,49382,26546,23724
2022-04-25,75011,608,335,283
2022-04-25,75013,76490,41182,36295
2022-04-25,75014,365,207,165
2022-04-25,75015,222,119,107
2022-04-25,75016,396,215,189
2022-04-25,75017,172,98,76
2022-04-25,75019,73854,39931,35283
2022-04-25,75020,22565,12744,10914
2022-04-25,75021,7251,4120,3503
2022-04-25,75022,38305,20448,18529
2022-04-25,75023,66321,35652,31611
2022-04-25,75024,73845,39884,35117
2022-04-25,75025,86708,46414,41314
2022-04-25,75026,487,263,233
2022-04-25,75027,225,125,107
2022-04-25,75028,69573,37239,33485
2022-04-25,75029,331,181,158
2022-04-25,75030,343,183,164
2022-04-25,75032,42326,23203,20153
2022-04-25,75033,64433,34840,30786
2022-04-25,75034,72246,39492,34261
2022-04-25,75035,128858,69161,61368
2022-04-25,75036,51082,27404,24368
2022-04-25,75038,44373,24354,20976
2022-04-25,75039,38988,21507,18471
2022-04-25,75040,84252,45688,39861
2022-04-25,75041,37653,20692,17575
2022-04-25,75042,50118,27436,23478
2022-04-25,75043,76334,41409,36102
2022-04-25,75044,63838,34355,30474
2022-04-25,75045,320,172,150
2022-04-25,75046,158,90,71
2022-04-25,75047,151,86,68
2022-04-25,75048,37749,20216,18125
2022-04-25,75049,350,188,170
2022-04-25,75050,46318,25567,21708
2022-04-25,75051,43924,24273,20457
2022-04-25,75052,120836,65478,57260
2022-04-25,75053,411,232,186
2022-04-25,75054,22320,11978,10647
2022-04-25,75056,92840,50016,44528
2022-04-25,75057,17324,9540,8100
2022-04-25,75058,3539,1967,1731
2022-04-25,75059,17,10,8
2022-04-25,75060,60611,32988,28585
2022-04-25,75061,65909,36161,30846
2022-04-25,75062,63105,34732,29739
2022-04-25,75063,77935,42483,37105
2022-04-25,75065,14699,7953,7063
2022-04-25,75067,85649,46676,40598
2022-04-25,75068,81713,43995,39129
2022-04-25,75069,46556,25347,22187
2022-04-25,75070,80220,43390,38152
2022-04-25,75071,83569,45176,39984
2022-04-25,75072,72557,39081,34860
2022-04-25,75074,70564,38390,33336
2022-04-25,75075,52264,28273,24786
2022-04-25,75076,8506,4678,4119
2022-04-25,75077,50273,26851,24355
2022-04-25,75078,47095,25538,22575
2022-04-25,75080,64379,35071,30455
2022-04-25,75081,52742,28625,25079
2022-04-25,75082,41135,22187,19638
2022-04-25,75083,613,336,287
2022-04-25,75085,264,140,126
2022-04-25,75086,523,284,243
2022-04-25,75087,47934,26200,22931
2022-04-25,75088,34239,18550,16422
2022-04-25,75089,45448,24611,21746
2022-04-25,75090,21967,12483,10573
2022-04-25,75091,790,434,383
2022-04-25,75092,25868,14510,12635
2022-04-25,75093,77246,41629,36760
2022-04-25,75094,37139,19750,17869
2022-04-25,75097,201,114,92
2022-04-25,75098,82097,44236,39190
2022-04-25,75099,19,12,8
2022-04-25,75101,557,309,271
2022-04-25,75102,1196,658,573
2022-04-25,75103,10992,6021,5394
2022-04-25,75104,60120,32425,28493
2022-04-25,75105,301,162,145
2022-04-25,75106,777,415,369
2022-04-25,75109,4405,2370,2127
2022-04-25,75110,29254,15849,13873
