Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2021-12-27,73301,272,151,126
2021-12-27,73344,NA,NA,NA
2021-12-27,73960,23,12,11
2021-12-27,75001,22177,12494,10585
2021-12-27,75002,91799,49470,43999
2021-12-27,75006,61680,33818,29257
2021-12-27,75007,74468,40103,35842
2021-12-27,75009,21334,11729,10321
2021-12-27,75010,46969,25334,22638
2021-12-27,75011,564,316,262
2021-12-27,75013,72535,39194,34464
2021-12-27,75014,335,192,150
2021-12-27,75015,205,109,99
2021-12-27,75016,388,208,186
2021-12-27,75017,169,95,76
2021-12-27,75019,69512,37878,33236
2021-12-27,75020,21159,12067,10298
2021-12-27,75021,6820,3938,3309
2021-12-27,75022,36773,19674,17822
2021-12-27,75023,63135,34039,30192
2021-12-27,75024,69937,37839,33349
2021-12-27,75025,82494,44321,39358
2021-12-27,75026,471,257,225
2021-12-27,75027,214,118,104
2021-12-27,75028,66538,35654,32152
2021-12-27,75029,295,164,139
2021-12-27,75030,313,169,149
2021-12-27,75032,40172,22207,19103
2021-12-27,75033,60496,32851,29000
2021-12-27,75034,68089,37331,32466
2021-12-27,75035,120677,65119,57484
2021-12-27,75036,48360,26028,23153
2021-12-27,75038,41059,22682,19449
2021-12-27,75039,36778,20314,17563
2021-12-27,75040,79146,43173,37485
2021-12-27,75041,35064,19319,16444
2021-12-27,75042,46283,25524,21676
2021-12-27,75043,71411,39029,33762
2021-12-27,75044,60592,32807,28917
2021-12-27,75045,287,153,137
2021-12-27,75046,161,92,74
2021-12-27,75047,134,75,62
2021-12-27,75048,35712,19240,17140
2021-12-27,75049,342,183,167
2021-12-27,75050,42592,23634,20050
2021-12-27,75051,40221,22340,18818
2021-12-27,75052,112855,61584,53555
2021-12-27,75053,396,229,175
2021-12-27,75054,20744,11236,9861
2021-12-27,75056,88066,47519,42430
2021-12-27,75057,16060,8851,7558
2021-12-27,75058,3356,1875,1647
2021-12-27,75059,18,10,9
2021-12-27,75060,56337,30847,26606
2021-12-27,75061,60624,33453,28446
2021-12-27,75062,58444,32334,27652
2021-12-27,75063,73254,40209,34919
2021-12-27,75065,14003,7581,6768
2021-12-27,75067,79579,43553,37839
2021-12-27,75068,76858,41544,36892
2021-12-27,75069,43667,23876,20888
2021-12-27,75070,75302,40976,35813
2021-12-27,75071,78439,42645,37568
2021-12-27,75072,68589,37117,32955
2021-12-27,75074,66425,36258,31464
2021-12-27,75075,49860,27048,23722
2021-12-27,75076,8213,4553,3991
2021-12-27,75077,48266,25801,23482
2021-12-27,75078,43733,23800,21006
2021-12-27,75080,61164,33370,29096
2021-12-27,75081,49902,27278,23715
2021-12-27,75082,39662,21437,19009
2021-12-27,75083,591,326,277
2021-12-27,75085,229,124,109
2021-12-27,75086,493,268,230
2021-12-27,75087,45378,25044,21644
2021-12-27,75088,32580,17744,15629
2021-12-27,75089,43187,23563,20639
2021-12-27,75090,20365,11695,9900
2021-12-27,75091,730,408,353
2021-12-27,75092,24341,13780,11954
2021-12-27,75093,73919,39966,35265
2021-12-27,75094,35600,19067,17087
2021-12-27,75097,184,104,85
2021-12-27,75098,77506,42052,36989
2021-12-27,75099,16,10,7
2021-12-27,75101,513,291,254
2021-12-27,75102,1106,613,532
2021-12-27,75103,10533,5806,5193
2021-12-27,75104,56477,30645,26774
2021-12-27,75105,297,162,141
2021-12-27,75106,719,390,340
2021-12-27,75109,4208,2273,2033
2021-12-27,75110,27310,14921,12922
2021-12-27,75114,6653,3654,3167
2021-12-27,75115,63202,34358,30017
2021-12-27,75116,21399,11725,10025
2021-12-27,75117,2756,1516,1368
2021-12-27,75118,121,66,60
2021-12-27,75119,27332,15151,12999
2021-12-27,75120,590,324,284
2021-12-27,75121,196,109,98
2021-12-27,75123,566,300,277
2021-12-27,75124,3516,1971,1687
2021-12-27,75125,7161,3925,3359
2021-12-27,75126,68722,37632,32707
2021-12-27,75127,1096,608,534
2021-12-27,75132,205,111,94
2021-12-27,75134,21207,11510,10003
2021-12-27,75135,6793,3732,3315
2021-12-27,75137,22329,12149,10556
2021-12-27,75138,479,251,233
