Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2022-10-03,73301,333,187,151
2022-10-03,73344,,,
2022-10-03,73960,30,16,14
2022-10-03,75001,23781,13371,11241
2022-10-03,75002,98329,52707,47035
2022-10-03,75006,66676,36326,31482
2022-10-03,75007,79808,42768,38222
2022-10-03,75009,23855,13058,11444
2022-10-03,75010,50517,27146,24228
2022-10-03,75011,634,345,298
2022-10-03,75013,78435,42209,37179
2022-10-03,75014,373,210,170
2022-10-03,75015,234,126,112
2022-10-03,75016,399,218,189
2022-10-03,75017,181,102,80
2022-10-03,75019,75806,40956,36137
2022-10-03,75020,23123,13013,11185
2022-10-03,75021,7440,4215,3588
2022-10-03,75022,39169,20880,18948
2022-10-03,75023,67943,36523,32339
2022-10-03,75024,75717,40994,35856
2022-10-03,75025,88505,47376,42109
2022-10-03,75026,482,259,233
2022-10-03,75027,271,148,131
2022-10-03,75028,71036,38016,34145
2022-10-03,75029,347,189,166
2022-10-03,75030,342,183,163
2022-10-03,75032,43293,23658,20645
2022-10-03,75033,65742,35516,31393
2022-10-03,75034,74188,40549,35108
2022-10-03,75035,132406,71126,62912
2022-10-03,75036,52116,27961,24823
2022-10-03,75038,45506,24981,21453
2022-10-03,75039,39882,22047,18809
2022-10-03,75040,85971,46575,40656
2022-10-03,75041,38388,21102,17892
2022-10-03,75042,51241,28040,23961
2022-10-03,75043,78031,42265,36903
2022-10-03,75044,65094,34982,31062
2022-10-03,75045,325,174,152
2022-10-03,75046,150,85,68
2022-10-03,75047,172,95,79
2022-10-03,75048,38488,20580,18484
2022-10-03,75049,351,190,168
2022-10-03,75050,47455,26175,22207
2022-10-03,75051,44896,24791,20892
2022-10-03,75052,123703,66919,58618
2022-10-03,75053,424,239,191
2022-10-03,75054,22852,12242,10904
2022-10-03,75056,94762,51039,45396
2022-10-03,75057,17828,9803,8329
2022-10-03,75058,3582,1988,1750
2022-10-03,75059,17,10,8
2022-10-03,75060,61619,33503,29058
2022-10-03,75061,67443,36946,31582
2022-10-03,75062,64492,35457,30356
2022-10-03,75063,79812,43549,37865
2022-10-03,75065,15031,8129,7215
2022-10-03,75067,87882,47856,41607
2022-10-03,75068,83388,44898,39869
2022-10-03,75069,47787,25987,22758
2022-10-03,75070,82799,44771,39301
2022-10-03,75071,85976,46430,41108
2022-10-03,75072,74026,39804,35559
2022-10-03,75074,72407,39343,34179
2022-10-03,75075,53345,28853,25255
2022-10-03,75076,8713,4780,4219
2022-10-03,75077,51221,27351,24792
2022-10-03,75078,48557,26323,23241
2022-10-03,75080,65886,35849,31126
2022-10-03,75081,54026,29271,25678
2022-10-03,75082,42217,22747,20133
2022-10-03,75083,629,344,295
2022-10-03,75085,268,142,127
2022-10-03,75086,524,284,244
2022-10-03,75087,49256,26812,23605
2022-10-03,75088,34971,18899,16774
2022-10-03,75089,46449,25102,22232
2022-10-03,75090,22529,12770,10819
2022-10-03,75091,789,435,382
2022-10-03,75092,26516,14822,12935
2022-10-03,75093,78834,42458,37493
2022-10-03,75094,37898,20146,18206
2022-10-03,75097,200,113,92
2022-10-03,75098,84156,45295,40161
2022-10-03,75099,18,12,7
2022-10-03,75101,566,313,274
2022-10-03,75102,1220,670,584
2022-10-03,75103,11212,6127,5505
2022-10-03,75104,61364,33086,29071
2022-10-03,75105,302,162,146
2022-10-03,75106,808,427,388
2022-10-03,75109,4456,2394,2150
2022-10-03,75110,29668,16063,14064
2022-10-03,75114,7457,4071,3519
2022-10-03,75115,68822,37136,32653
2022-10-03,75116,23658,12876,11073
2022-10-03,75117,2931,1594,1441
2022-10-03,75118,138,76,68
2022-10-03,75119,29873,16354,14189
2022-10-03,75120,662,359,319
2022-10-03,75121,209,116,103
2022-10-03,75123,651,346,315
2022-10-03,75124,3768,2098,1800
2022-10-03,75125,7858,4289,3673
2022-10-03,75126,76533,41613,36368
2022-10-03,75127,1180,651,572
2022-10-03,75132,201,108,94
2022-10-03,75134,23412,12605,11042
2022-10-03,75135,7436,4056,3614
2022-10-03,75137,24266,13101,11507
2022-10-03,75138,486,252,238
2022-10-03,75140,5473,3004,2657
2022-10-03,75141,4618,2522,2160
2022-10-03,75142,21127,11613,10006
2022-10-03,75143,12716,7022,6135
2022-10-03,75144,3344,1809,1598
2022-10-03,75146,26740,14510,12585
2022-10-03,75147,6321,3511,3030
2022-10-03,75148,4896,2677,2372
2022-10-03,75149,65747,36113,30661
2022-10-03,75150,73183,40203,34085
2022-10-03,75151,551,293,264
2022-10-03,75152,4980,2717,2384
