Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2021-03-22,73301,114,66,55
2021-03-22,73344,NA,NA,NA
2021-03-22,73960,14,8,NA
2021-03-22,75001,5083,3579,1665
2021-03-22,75002,25965,17411,8948
2021-03-22,75006,14138,10030,4522
2021-03-22,75007,20981,14529,6892
2021-03-22,75009,5742,3838,2007
2021-03-22,75010,13699,9509,4493
2021-03-22,75011,151,106,51
2021-03-22,75013,21598,14680,7274
2021-03-22,75014,82,56,30
2021-03-22,75015,39,28,11
2021-03-22,75016,66,49,17
2021-03-22,75017,43,30,13
2021-03-22,75019,20524,14156,7253
2021-03-22,75020,6603,4451,2624
2021-03-22,75021,2127,1423,828
2021-03-22,75022,11497,7793,3854
2021-03-22,75023,19451,13010,6739
2021-03-22,75024,17755,12402,5714
2021-03-22,75025,23886,16600,7675
2021-03-22,75026,156,104,57
2021-03-22,75027,68,44,25
2021-03-22,75028,20535,13974,6906
2021-03-22,75029,62,49,14
2021-03-22,75030,122,76,46
2021-03-22,75032,12816,8632,4549
2021-03-22,75033,15877,10877,5287
2021-03-22,75034,19040,12820,6644
2021-03-22,75035,31094,21898,9763
2021-03-22,75038,6714,4739,2123
2021-03-22,75039,7773,5558,2407
2021-03-22,75040,17301,12202,5508
2021-03-22,75041,6188,4296,2007
2021-03-22,75042,8643,6002,2865
2021-03-22,75043,18000,12180,6134
2021-03-22,75044,17234,11810,5771
2021-03-22,75045,92,64,29
2021-03-22,75046,66,46,20
2021-03-22,75047,45,31,14
2021-03-22,75048,9318,6348,3195
2021-03-22,75049,108,72,38
2021-03-22,75050,8797,6117,2847
2021-03-22,75051,7125,5204,2069
2021-03-22,75052,26667,18946,8338
2021-03-22,75053,89,71,20
2021-03-22,75054,5671,3880,1899
2021-03-22,75056,22749,15849,7335
2021-03-22,75057,2913,2040,928
2021-03-22,75058,977,649,363
2021-03-22,75060,11057,7635,3582
2021-03-22,75061,11421,7765,3907
2021-03-22,75062,11533,7948,3785
2021-03-22,75063,16426,11785,5115
2021-03-22,75065,4128,2749,1440
2021-03-22,75067,16046,11277,5140
2021-03-22,75068,17323,12385,5284
2021-03-22,75069,13921,8913,5186
2021-03-22,75070,19221,13375,6218
2021-03-22,75071,21927,14766,7490
2021-03-22,75074,15185,10637,4867
2021-03-22,75075,16663,11238,5678
2021-03-22,75076,3206,2196,1114
2021-03-22,75077,16893,11249,5845
2021-03-22,75078,11290,7675,3814
2021-03-22,75080,17794,12094,6052
2021-03-22,75081,13821,9679,4525
2021-03-22,75082,12856,8671,4410
2021-03-22,75083,184,120,66
2021-03-22,75085,79,52,29
2021-03-22,75086,225,136,90
2021-03-22,75087,14654,9958,5275
2021-03-22,75088,9987,6709,3483
2021-03-22,75089,11270,7825,3728
2021-03-22,75090,4474,3053,1740
2021-03-22,75091,221,142,85
2021-03-22,75092,7398,4955,2793
2021-03-22,75093,26309,17113,9565
2021-03-22,75094,10151,6920,3448
2021-03-22,75097,66,43,25
2021-03-22,75098,19208,12875,6689
2021-03-22,75099,NA,NA,NA
2021-03-22,75101,100,76,42
2021-03-22,75102,538,341,200
2021-03-22,75103,3297,2376,1038
2021-03-22,75104,14543,10180,4635
2021-03-22,75105,136,90,48
2021-03-22,75106,179,123,56
2021-03-22,75109,2387,1480,917
2021-03-22,75110,10372,6870,3549
2021-03-22,75114,1298,897,448
2021-03-22,75115,17917,12323,5883
2021-03-22,75116,4978,3453,1623
2021-03-22,75117,851,595,294
2021-03-22,75118,30,19,11
2021-03-22,75119,7563,5097,2913
2021-03-22,75120,249,166,98
2021-03-22,75121,61,41,26
2021-03-22,75123,196,131,69
2021-03-22,75124,1064,776,349
2021-03-22,75125,1468,1058,456
2021-03-22,75126,15137,10300,5230
2021-03-22,75127,293,194,103
2021-03-22,75132,84,56,32
2021-03-22,75134,4454,3106,1441
2021-03-22,75135,1614,1103,544
2021-03-22,75137,6299,4267,2127
2021-03-22,75138,180,115,67
2021-03-22,75140,1828,1206,657
2021-03-22,75141,766,529,248
2021-03-22,75142,4050,2851,1359
2021-03-22,75143,3399,2400,1115
2021-03-22,75144,1484,933,564
2021-03-22,75146,5441,3829,1766
2021-03-22,75147,1707,1250,602
2021-03-22,75148,1416,1035,417
2021-03-22,75149,12624,8745,4139
2021-03-22,75150,15175,10271,5230
2021-03-22,75151,210,126,85
2021-03-22,75152,1246,833,464
2021-03-22,75153,177,117,61
2021-03-22,75154,12727,8697,4293
2021-03-22,75155,600,435,186
2021-03-22,75156,3665,2647,1210
2021-03-22,75157,70,50,25
2021-03-22,75158,1015,718,352
2021-03-22,75159,3703,2549,1291
2021-03-22,75160,6225,4124,2205
2021-03-22,75161,1584,1052,569
2021-03-22,75163,734,504,252
2021-03-22,75164,93,64,36
2021-03-22,75165,15607,10238,5848
2021-03-22,75166,1462,981,521
2021-03-22,75167,3897,2559,1450
2021-03-22,75168,303,187,123
2021-03-22,75169,3221,2276,1111
2021-03-22,75172,639,458,196
2021-03-22,75173,1525,1015,545
2021-03-22,75180,3819,2687,1202
2021-03-22,75181,7384,5125,2414
2021-03-22,75182,3877,2473,1477
2021-03-22,75185,105,67,42
2021-03-22,75187,46,32,14
2021-03-22,75189,7917,5564,2679
2021-03-22,75201,6787,4712,2269
2021-03-22,75202,1004,723,305
2021-03-22,75203,3076,2082,1058
2021-03-22,75204,12110,8384,4194
2021-03-22,75205,12402,7846,4797
2021-03-22,75206,16005,10960,5541
2021-03-22,75207,1702,1193,543
2021-03-22,75208,11814,7964,4119
2021-03-22,75209,8376,5279,3242
2021-03-22,75210,1282,875,432
2021-03-22,75211,16033,10840,5607
2021-03-22,75212,6760,4598,2364
2021-03-22,75214,18626,12389,6824
2021-03-22,75215,4075,2828,1382
2021-03-22,75216,11045,7621,3676
2021-03-22,75217,14766,10329,4946
2021-03-22,75218,11738,7780,4226
2021-03-22,75219,15723,10001,6091
2021-03-22,75220,10435,6881,3731
2021-03-22,75221,32,24,16
2021-03-22,75222,150,94,57
2021-03-22,75223,3875,2704,1265
2021-03-22,75224,8156,5592,2802
2021-03-22,75225,16361,10127,6519
2021-03-22,75226,1395,1010,468
2021-03-22,75227,13049,8971,4420
2021-03-22,75228,17892,12095,6263
2021-03-22,75229,14559,9545,5397
2021-03-22,75230,17848,11257,6928
2021-03-22,75231,10744,7104,3847
2021-03-22,75232,8431,5563,2951
2021-03-22,75233,4034,2719,1355
2021-03-22,75234,10811,7468,3663
2021-03-22,75235,9029,5695,3671
2021-03-22,75236,3185,2264,969
2021-03-22,75237,2494,1741,796
2021-03-22,75238,11657,7814,4118
2021-03-22,75240,5828,3997,1999
2021-03-22,75241,6790,4656,2290
2021-03-22,75242,66,41,27
2021-03-22,75243,16351,10940,5748
2021-03-22,75244,6240,4138,2321
2021-03-22,75246,924,618,321
2021-03-22,75247,515,377,243
2021-03-22,75248,19070,12437,7143
2021-03-22,75249,3706,2678,1142
2021-03-22,75250,14,11,NA
2021-03-22,75251,1472,937,551
2021-03-22,75252,13497,8527,5196
2021-03-22,75253,2820,2021,864
2021-03-22,75254,6239,4227,2175
2021-03-22,75260,NA,NA,NA
2021-03-22,75261,74,54,26
2021-03-22,75262,10,7,NA
2021-03-22,75263,7,NA,NA
2021-03-22,75264,NA,NA,NA
2021-03-22,75265,8,NA,NA
2021-03-22,75266,21,15,NA
2021-03-22,75267,NA,NA,NA
2021-03-22,75270,8,NA,NA
2021-03-22,75275,17,15,NA
2021-03-22,75277,7,NA,NA
2021-03-22,75283,NA,NA,NA
2021-03-22,75284,9,7,NA
2021-03-22,75285,NA,NA,NA
2021-03-22,75287,12895,8817,4360
2021-03-22,75301,NA,NA,NA
2021-03-22,75303,NA,NA,NA
2021-03-22,75312,NA,NA,NA
2021-03-22,75313,47,31,16
2021-03-22,75315,47,29,18
2021-03-22,75320,NA,NA,NA
2021-03-22,75336,26,16,10
2021-03-22,75339,32,22,10
2021-03-22,75342,NA,NA,NA
2021-03-22,75354,46,32,18
2021-03-22,75355,28,20,10
2021-03-22,75356,27,17,11
2021-03-22,75357,51,34,18
2021-03-22,75358,NA,NA,NA
2021-03-22,75360,96,59,38
2021-03-22,75367,88,55,36
2021-03-22,75368,NA,NA,NA
2021-03-22,75370,78,57,24
2021-03-22,75371,NA,NA,NA
2021-03-22,75372,12,9,NA
2021-03-22,75374,52,37,16
2021-03-22,75376,75,47,30
2021-03-22,75378,NA,NA,NA
2021-03-22,75379,119,73,49
2021-03-22,75380,109,70,39
2021-03-22,75381,30,20,11
2021-03-22,75382,63,37,26
2021-03-22,75389,NA,NA,NA
2021-03-22,75390,53,29,24
2021-03-22,75393,NA,NA,NA
2021-03-22,75395,NA,NA,NA
2021-03-22,75397,NA,NA,NA
2021-03-22,75401,3372,2382,1066
2021-03-22,75402,5985,3991,2093
2021-03-22,75403,67,44,27
2021-03-22,75404,95,63,32
2021-03-22,75407,4845,3356,1610
2021-03-22,75409,4764,3198,1686
2021-03-22,75410,1304,928,416
2021-03-22,75411,341,222,121
2021-03-22,75412,209,136,79
2021-03-22,75413,57,36,23
2021-03-22,75414,843,553,331
2021-03-22,75415,51,36,15
2021-03-22,75416,938,611,343
2021-03-22,75417,669,425,262
2021-03-22,75418,3665,2268,1508
2021-03-22,75420,296,202,98
2021-03-22,75421,282,189,98
2021-03-22,75422,815,554,289
2021-03-22,75423,664,458,235
2021-03-22,75424,808,539,286
2021-03-22,75425,22,16,7
2021-03-22,75426,1680,1106,708
2021-03-22,75428,1850,1282,662
2021-03-22,75429,132,81,56
2021-03-22,75431,369,267,112
2021-03-22,75432,912,608,324
2021-03-22,75433,625,451,195
2021-03-22,75434,36,25,11
2021-03-22,75435,314,217,103
2021-03-22,75436,498,340,182
2021-03-22,75437,250,182,69
2021-03-22,75438,372,223,161
2021-03-22,75439,234,146,99
2021-03-22,75440,1870,1330,572
2021-03-22,75441,32,20,12
2021-03-22,75442,2580,1718,924
2021-03-22,75443,25,16,9
2021-03-22,75444,63,44,24
2021-03-22,75446,1331,770,583
2021-03-22,75447,316,195,131
2021-03-22,75448,152,104,58
2021-03-22,75449,271,187,99
2021-03-22,75450,68,45,24
2021-03-22,75451,278,198,95
2021-03-22,75452,1077,717,417
2021-03-22,75453,839,580,271
2021-03-22,75454,3986,2671,1372
2021-03-22,75455,5941,4064,2145
2021-03-22,75456,271,173,106
2021-03-22,75457,1768,1167,653
2021-03-22,75458,47,32,16
2021-03-22,75459,1010,674,370
2021-03-22,75460,6430,4330,2217
2021-03-22,75461,128,80,53
2021-03-22,75462,4955,3104,1903
2021-03-22,75468,343,221,127
2021-03-22,75469,147,90,61
2021-03-22,75470,63,40,24
2021-03-22,75471,265,202,86
