Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2021-10-04,73301,206,116,97
2021-10-04,73344,NA,NA,NA
2021-10-04,73960,23,12,11
2021-10-04,75001,20415,11524,9869
2021-10-04,75002,84494,45641,40831
2021-10-04,75006,56251,31175,26809
2021-10-04,75007,68544,37039,33339
2021-10-04,75009,19365,10668,9452
2021-10-04,75010,43112,23245,21069
2021-10-04,75011,513,284,248
2021-10-04,75013,65666,35303,31747
2021-10-04,75014,307,174,141
2021-10-04,75015,186,99,91
2021-10-04,75016,315,171,149
2021-10-04,75017,157,88,71
2021-10-04,75019,62123,33977,30422
2021-10-04,75020,18893,11040,9366
2021-10-04,75021,6032,3562,2992
2021-10-04,75022,33777,17998,16581
2021-10-04,75023,58384,31476,28218
2021-10-04,75024,62804,33750,30558
2021-10-04,75025,75087,40170,36429
2021-10-04,75026,390,215,186
2021-10-04,75027,215,119,104
2021-10-04,75028,60933,32520,29915
2021-10-04,75029,269,151,128
2021-10-04,75030,270,149,126
2021-10-04,75032,36656,20493,17420
2021-10-04,75033,55338,29915,26985
2021-10-04,75034,61882,33816,30016
2021-10-04,75035,108179,57906,52672
2021-10-04,75036,43697,23357,21357
2021-10-04,75038,36662,20301,17540
2021-10-04,75039,33354,18364,16240
2021-10-04,75040,72060,39652,34243
2021-10-04,75041,31348,17457,14692
2021-10-04,75042,41751,23257,19558
2021-10-04,75043,64921,35809,30738
2021-10-04,75044,55705,30386,26730
2021-10-04,75045,258,141,122
2021-10-04,75046,160,89,76
2021-10-04,75047,107,59,52
2021-10-04,75048,32460,17594,15685
2021-10-04,75049,291,156,144
2021-10-04,75050,37847,21180,17897
2021-10-04,75051,35333,19851,16518
2021-10-04,75052,102342,56262,48841
2021-10-04,75053,320,186,147
2021-10-04,75054,18836,10187,9049
2021-10-04,75056,80198,43352,39094
2021-10-04,75057,14415,8003,6795
2021-10-04,75058,3047,1738,1500
2021-10-04,75059,10,NA,NA
2021-10-04,75060,50946,28209,24018
2021-10-04,75061,54151,30309,25268
2021-10-04,75062,52701,29463,24957
2021-10-04,75063,65222,35729,31763
2021-10-04,75065,12956,7027,6284
2021-10-04,75067,71927,39505,34508
2021-10-04,75068,69656,37648,33855
2021-10-04,75069,39974,21989,19191
2021-10-04,75070,68002,36893,32869
2021-10-04,75071,71769,39051,34726
2021-10-04,75072,62893,33996,30569
2021-10-04,75074,60258,33064,28759
2021-10-04,75075,45789,24910,21989
2021-10-04,75076,7508,4228,3703
2021-10-04,75077,45010,24070,22107
2021-10-04,75078,39743,21522,19429
2021-10-04,75080,56871,31169,27359
2021-10-04,75081,45885,25269,21948
2021-10-04,75082,36704,19860,17782
2021-10-04,75083,550,303,262
2021-10-04,75085,193,110,90
2021-10-04,75086,460,250,217
2021-10-04,75087,41246,23045,19747
2021-10-04,75088,30109,16510,14529
2021-10-04,75089,39505,21753,19019
2021-10-04,75090,17732,10430,8756
2021-10-04,75091,605,342,305
2021-10-04,75092,21787,12618,10907
2021-10-04,75093,67788,36606,32778
2021-10-04,75094,32678,17522,15838
2021-10-04,75097,166,98,80
2021-10-04,75098,71040,38670,34124
2021-10-04,75099,9,NA,NA
2021-10-04,75101,442,259,220
2021-10-04,75102,1024,576,485
2021-10-04,75103,9540,5363,4695
2021-10-04,75104,51284,28056,24353
2021-10-04,75105,268,145,130
2021-10-04,75106,620,336,294
2021-10-04,75109,4050,2202,1957
2021-10-04,75110,24971,13812,11741
2021-10-04,75114,5918,3287,2809
2021-10-04,75115,57436,31611,27231
2021-10-04,75116,19327,10681,9059
2021-10-04,75117,2528,1416,1253
2021-10-04,75118,105,58,54
2021-10-04,75119,24701,13998,11703
2021-10-04,75120,546,307,260
2021-10-04,75121,173,98,88
2021-10-04,75123,539,286,264
2021-10-04,75124,3200,1826,1535
2021-10-04,75125,6413,3573,2994
2021-10-04,75126,61038,33783,29129
2021-10-04,75127,1000,567,482
2021-10-04,75132,192,104,90
2021-10-04,75134,18958,10390,8930
2021-10-04,75135,6066,3386,2920
2021-10-04,75137,20422,11220,9642
2021-10-04,75138,422,226,203
2021-10-04,75140,4693,2648,2279
2021-10-04,75141,3751,2077,1766
2021-10-04,75142,17363,9787,8240
2021-10-04,75143,10613,6071,5212
2021-10-04,75144,2831,1574,1359
2021-10-04,75146,21413,11821,10106
2021-10-04,75147,5298,3051,2564
2021-10-04,75148,4129,2344,1995
2021-10-04,75149,53949,30146,25187
2021-10-04,75150,59249,33074,27724
2021-10-04,75151,449,239,219
2021-10-04,75152,4082,2281,1960
2021-10-04,75153,528,294,248
2021-10-04,75154,43279,23879,20459
2021-10-04,75155,2638,1480,1245
2021-10-04,75156,10954,6204,5256
2021-10-04,75157,174,101,81
2021-10-04,75158,3764,2117,1810
2021-10-04,75159,17712,9945,8319
2021-10-04,75160,22358,12423,10610
2021-10-04,75161,5967,3313,2859
2021-10-04,75163,1851,1033,923
2021-10-04,75164,261,145,128
2021-10-04,75165,43113,23943,20633
2021-10-04,75166,5140,2820,2505
2021-10-04,75167,11073,6111,5355
2021-10-04,75168,597,319,292
2021-10-04,75169,11111,6348,5554
2021-10-04,75172,3935,2202,1834
2021-10-04,75173,5788,3255,2736
2021-10-04,75180,22123,12443,10219
2021-10-04,75181,27822,15370,13154
2021-10-04,75182,9690,5223,4711
2021-10-04,75185,283,155,137
2021-10-04,75187,123,67,58
2021-10-04,75189,31443,17666,14890
2021-10-04,75201,28030,16863,13887
2021-10-04,75202,5552,3482,2715
2021-10-04,75203,13670,7740,6367
2021-10-04,75204,41558,23278,20124
2021-10-04,75205,30690,16890,14869
2021-10-04,75206,52428,28908,25505
2021-10-04,75207,6575,4137,3278
2021-10-04,75208,37088,20494,17681
2021-10-04,75209,19231,10552,9263
2021-10-04,75210,6245,3595,2818
2021-10-04,75211,72734,40560,33938
2021-10-04,75212,26743,14963,12550
2021-10-04,75214,46115,25245,22354
2021-10-04,75215,14658,8357,6801
2021-10-04,75216,46765,26366,21577
2021-10-04,75217,75897,42794,34905
2021-10-04,75218,29588,16142,14291
2021-10-04,75219,38765,21484,18787
2021-10-04,75220,39685,22266,18429
2021-10-04,75221,91,61,51
2021-10-04,75222,329,180,157
2021-10-04,75223,15408,8600,7231
2021-10-04,75224,31849,17713,14909
2021-10-04,75225,32229,17841,15617
2021-10-04,75226,5541,3188,2689
2021-10-04,75227,54900,30822,25399
2021-10-04,75228,66471,37172,31139
2021-10-04,75229,41076,22746,19686
2021-10-04,75230,37863,20892,18173
2021-10-04,75231,40351,22739,18935
2021-10-04,75232,29764,16460,13823
2021-10-04,75233,14508,7993,6786
2021-10-04,75234,43801,24416,21045
2021-10-04,75235,25206,14167,12351
2021-10-04,75236,15517,8592,7255
2021-10-04,75237,11972,6708,5483
2021-10-04,75238,34298,18813,16406
2021-10-04,75240,28422,16513,13262
2021-10-04,75241,27905,15655,13038
2021-10-04,75242,84,50,35
2021-10-04,75243,58652,32912,27445
2021-10-04,75244,17827,10054,8696
2021-10-04,75246,3095,1750,1464
2021-10-04,75247,2769,1826,1413
2021-10-04,75248,46945,25845,22540
2021-10-04,75249,15027,8287,7098
2021-10-04,75250,61,38,26
2021-10-04,75251,4778,2713,2285
2021-10-04,75252,36649,19966,17576
2021-10-04,75253,18700,10511,8621
2021-10-04,75254,26876,15106,12798
2021-10-04,75260,33,21,14
2021-10-04,75261,2188,1668,852
2021-10-04,75262,7,NA,NA
2021-10-04,75263,11,NA,NA
2021-10-04,75264,NA,NA,NA
2021-10-04,75265,26,15,11
2021-10-04,75266,47,27,20
2021-10-04,75267,7,NA,NA
2021-10-04,75270,33,20,16
2021-10-04,75275,623,393,240
2021-10-04,75277,34,18,17
2021-10-04,75283,12,8,NA
2021-10-04,75284,18,10,8
2021-10-04,75285,7,NA,NA
2021-10-04,75287,56522,31349,26727
2021-10-04,75301,NA,NA,NA
2021-10-04,75303,7,NA,NA
2021-10-04,75312,16,9,7
2021-10-04,75313,134,73,66
2021-10-04,75315,138,77,67
2021-10-04,75320,10,7,NA
2021-10-04,75326,10,NA,NA
2021-10-04,75336,86,47,43
2021-10-04,75339,111,59,53
2021-10-04,75342,8,NA,NA
2021-10-04,75354,150,86,72
2021-10-04,75355,73,43,35
2021-10-04,75356,63,34,30
2021-10-04,75357,142,79,66
2021-10-04,75358,NA,NA,NA
2021-10-04,75359,NA,NA,NA
2021-10-04,75360,217,116,109
2021-10-04,75367,180,98,85
2021-10-04,75368,NA,NA,NA
2021-10-04,75370,277,154,130
2021-10-04,75371,13,7,NA
2021-10-04,75372,36,21,17
2021-10-04,75373,NA,NA,NA
2021-10-04,75374,218,123,107
2021-10-04,75376,240,129,118
2021-10-04,75378,NA,NA,NA
2021-10-04,75379,248,133,120
2021-10-04,75380,275,147,131
2021-10-04,75381,116,65,56
2021-10-04,75382,183,98,90
2021-10-04,75390,87,45,43
2021-10-04,75391,NA,NA,NA
2021-10-04,75392,NA,NA,NA
2021-10-04,75393,NA,NA,NA
2021-10-04,75394,NA,NA,NA
2021-10-04,75395,NA,NA,NA
2021-10-04,75397,NA,NA,NA
2021-10-04,75398,18,11,9
2021-10-04,75401,14385,8116,6798
2021-10-04,75402,16715,9228,8111
2021-10-04,75403,306,171,152
2021-10-04,75404,321,174,156
2021-10-04,75407,22446,12462,10799
2021-10-04,75409,17809,9889,8642
2021-10-04,75410,3538,1974,1747
2021-10-04,75411,672,385,328
2021-10-04,75412,442,256,216
