Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2021-11-29,73301,265,147,124
2021-11-29,73344,NA,NA,NA
2021-11-29,73960,23,12,11
2021-11-29,75001,21696,12218,10419
2021-11-29,75002,88976,48252,42558
2021-11-29,75006,59981,33017,28499
2021-11-29,75007,72000,38931,34700
2021-11-29,75009,20595,11373,9949
2021-11-29,75010,45264,24540,21838
2021-11-29,75011,606,335,288
2021-11-29,75013,69387,37830,32797
2021-11-29,75014,338,188,157
2021-11-29,75015,193,103,93
2021-11-29,75016,362,197,171
2021-11-29,75017,170,96,76
2021-11-29,75019,66344,36673,31562
2021-11-29,75020,20397,11720,10007
2021-11-29,75021,6560,3822,3214
2021-11-29,75022,35285,18996,17057
2021-11-29,75023,61259,33145,29303
2021-11-29,75024,66574,36281,31666
2021-11-29,75025,79248,42855,37733
2021-11-29,75026,435,239,206
2021-11-29,75027,240,132,116
2021-11-29,75028,64027,34528,30860
2021-11-29,75029,317,175,152
2021-11-29,75030,293,159,139
2021-11-29,75032,38854,21637,18428
2021-11-29,75033,58049,31718,27794
2021-11-29,75034,65660,36184,31305
2021-11-29,75035,114006,62229,53945
2021-11-29,75036,45771,24923,21771
2021-11-29,75038,39411,21850,18721
2021-11-29,75039,35414,19662,16953
2021-11-29,75040,76589,41994,36249
2021-11-29,75041,33816,18753,15828
2021-11-29,75042,44687,24730,20964
2021-11-29,75043,68996,37914,32599
2021-11-29,75044,58877,32066,28081
2021-11-29,75045,285,153,135
2021-11-29,75046,163,93,75
2021-11-29,75047,124,70,58
2021-11-29,75048,34357,18689,16398
2021-11-29,75049,315,168,157
2021-11-29,75050,41060,22821,19409
2021-11-29,75051,38643,21525,18123
2021-11-29,75052,109070,59742,51833
2021-11-29,75053,372,216,165
2021-11-29,75054,19974,10894,9456
2021-11-29,75056,84522,45848,40703
2021-11-29,75057,15512,8577,7309
2021-11-29,75058,3276,1833,1621
2021-11-29,75059,16,9,8
2021-11-29,75060,54603,30024,25776
2021-11-29,75061,58679,32498,27549
2021-11-29,75062,56591,31456,26767
2021-11-29,75063,69500,38647,32944
2021-11-29,75065,13595,7380,6575
2021-11-29,75067,76680,42114,36515
2021-11-29,75068,73436,39924,35216
2021-11-29,75069,42539,23324,20380
2021-11-29,75070,72344,39606,34359
2021-11-29,75071,75728,41398,36226
2021-11-29,75072,66059,35993,31634
2021-11-29,75074,64260,35261,30408
2021-11-29,75075,48402,26366,23031
2021-11-29,75076,7991,4457,3912
2021-11-29,75077,46822,25133,22780
2021-11-29,75078,41687,22777,20062
2021-11-29,75080,59410,32593,28262
2021-11-29,75081,48562,26635,23100
2021-11-29,75082,38527,20969,18407
2021-11-29,75083,586,327,274
2021-11-29,75085,214,119,102
2021-11-29,75086,503,273,235
