Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2022-04-18,73301,270,150,125
2022-04-18,73344,NA,NA,NA
2022-04-18,73960,29,15,14
2022-04-18,75001,23248,13077,11016
2022-04-18,75002,96211,51660,46015
2022-04-18,75006,65224,35604,30812
2022-04-18,75007,78372,42019,37585
2022-04-18,75009,22944,12558,11038
2022-04-18,75010,49314,26512,23690
2022-04-18,75011,604,333,281
2022-04-18,75013,76384,41137,36234
2022-04-18,75014,363,205,165
2022-04-18,75015,218,117,105
2022-04-18,75016,400,217,191
2022-04-18,75017,171,98,75
2022-04-18,75019,73758,39886,35238
2022-04-18,75020,22524,12720,10902
2022-04-18,75021,7236,4111,3498
2022-04-18,75022,38287,20438,18522
2022-04-18,75023,66250,35619,31580
2022-04-18,75024,73736,39823,35066
2022-04-18,75025,86620,46366,41279
2022-04-18,75026,490,265,234
2022-04-18,75027,231,128,110
2022-04-18,75028,69495,37196,33448
2022-04-18,75029,328,179,157
2022-04-18,75030,341,182,163
2022-04-18,75032,42281,23178,20133
2022-04-18,75033,64335,34786,30747
2022-04-18,75034,72121,39427,34207
2022-04-18,75035,128711,69097,61286
2022-04-18,75036,51034,27375,24351
2022-04-18,75038,44318,24329,20946
2022-04-18,75039,38956,21485,18464
2022-04-18,75040,84155,45639,39811
2022-04-18,75041,37623,20672,17565
2022-04-18,75042,50076,27405,23470
2022-04-18,75043,76273,41381,36072
2022-04-18,75044,63789,34340,30439
2022-04-18,75045,318,171,149
2022-04-18,75046,158,90,71
2022-04-18,75047,152,86,69
2022-04-18,75048,37689,20187,18093
2022-04-18,75049,347,186,169
2022-04-18,75050,46252,25532,21678
2022-04-18,75051,43858,24241,20424
2022-04-18,75052,120671,65396,57177
2022-04-18,75053,410,231,186
2022-04-18,75054,22297,11962,10641
2022-04-18,75056,92785,49982,44508
2022-04-18,75057,17318,9533,8100
2022-04-18,75058,3531,1961,1729
2022-04-18,75059,17,10,8
2022-04-18,75060,60549,32956,28559
2022-04-18,75061,65835,36124,30814
2022-04-18,75062,63023,34690,29705
2022-04-18,75063,77868,42451,37078
2022-04-18,75065,14704,7961,7060
2022-04-18,75067,85564,46634,40558
2022-04-18,75068,81667,43967,39110
2022-04-18,75069,46471,25314,22140
2022-04-18,75070,80122,43334,38111
2022-04-18,75071,83473,45123,39938
2022-04-18,75072,72477,39041,34820
2022-04-18,75074,70458,38339,33289
2022-04-18,75075,52214,28248,24762
2022-04-18,75076,8498,4675,4118
2022-04-18,75077,50213,26825,24319
2022-04-18,75078,47007,25490,22532
2022-04-18,75080,64288,35027,30410
2022-04-18,75081,52690,28593,25056
2022-04-18,75082,41078,22159,19611
2022-04-18,75083,608,334,285
2022-04-18,75085,264,140,126
2022-04-18,75086,518,281,241
2022-04-18,75087,47860,26161,22900
2022-04-18,75088,34189,18520,16402
2022-04-18,75089,45371,24574,21706
2022-04-18,75090,21936,12470,10559
2022-04-18,75091,790,434,383
2022-04-18,75092,25831,14495,12613
2022-04-18,75093,77157,41586,36719
2022-04-18,75094,37096,19730,17847
2022-04-18,75097,199,113,91
2022-04-18,75098,81991,44192,39138
2022-04-18,75099,19,12,8
2022-04-18,75101,554,308,269
2022-04-18,75102,1194,656,571
2022-04-18,75103,10994,6025,5392
2022-04-18,75104,60025,32376,28448
2022-04-18,75105,301,162,145
2022-04-18,75106,775,414,368
2022-04-18,75109,4403,2369,2126
2022-04-18,75110,29238,15841,13865
2022-04-18,75114,7208,3936,3409
2022-04-18,75115,67101,36236,31884
2022-04-18,75116,23009,12543,10762
2022-04-18,75117,2880,1569,1416
2022-04-18,75118,127,70,63
2022-04-18,75119,29267,16070,13889
2022-04-18,75120,639,348,306
2022-04-18,75121,203,112,101
2022-04-18,75123,631,337,306
2022-04-18,75124,3693,2062,1762
2022-04-18,75125,7663,4184,3586
2022-04-18,75126,73769,40133,35108
2022-04-18,75127,1149,633,557
2022-04-18,75132,201,109,92
2022-04-18,75134,22855,12328,10774
2022-04-18,75135,7239,3958,3520
2022-04-18,75137,23626,12768,11182
2022-04-18,75138,483,251,236
2022-04-18,75140,5328,2929,2596
2022-04-18,75141,4515,2462,2119
2022-04-18,75142,20629,11370,9763
2022-04-18,75143,12465,6911,6004
2022-04-18,75144,3273,1775,1563
2022-04-18,75146,25841,14048,12162
2022-04-18,75147,6202,3446,2974
2022-04-18,75148,4809,2636,2327
2022-04-18,75149,64346,35400,30012
2022-04-18,75150,71429,39241,33338
2022-04-18,75151,540,287,259
2022-04-18,75152,4886,2662,2341
2022-04-18,75153,642,348,305
2022-04-18,75154,51238,27615,24446
2022-04-18,75155,3220,1759,1531
2022-04-18,75156,12563,6908,5971
2022-04-18,75157,205,112,98
2022-04-18,75158,4338,2374,2080
2022-04-18,75159,21347,11687,10044
2022-04-18,75160,25996,14179,12337
2022-04-18,75161,6888,3764,3290
