Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2022-09-12,73301,303,169,139
2022-09-12,73344,,,
2022-09-12,73960,30,16,14
2022-09-12,75001,23726,13344,11217
2022-09-12,75002,98104,52605,46916
2022-09-12,75006,66447,36215,31377
2022-09-12,75007,79632,42684,38136
2022-09-12,75009,23739,12995,11395
2022-09-12,75010,50362,27064,24156
2022-09-12,75011,632,344,297
2022-09-12,75013,78300,42142,37116
2022-09-12,75014,373,210,170
2022-09-12,75015,237,127,114
2022-09-12,75016,397,216,188
2022-09-12,75017,185,104,82
2022-09-12,75019,75679,40888,36085
2022-09-12,75020,23031,12967,11140
2022-09-12,75021,7397,4195,3568
2022-09-12,75022,39063,20838,18891
2022-09-12,75023,67746,36423,32248
2022-09-12,75024,75543,40912,35771
2022-09-12,75025,88257,47266,41976
2022-09-12,75026,496,266,240
2022-09-12,75027,254,139,122
2022-09-12,75028,70862,37931,34070
2022-09-12,75029,341,186,163
2022-09-12,75030,345,184,165
2022-09-12,75032,43185,23616,20585
2022-09-12,75033,65689,35494,31367
2022-09-12,75034,73873,40399,34953
2022-09-12,75035,131917,70859,62691
2022-09-12,75036,52079,27933,24817
2022-09-12,75038,45405,24933,21412
2022-09-12,75039,39810,22010,18777
2022-09-12,75040,85736,46464,40541
2022-09-12,75041,38332,21080,17861
2022-09-12,75042,51119,27966,23915
2022-09-12,75043,77883,42196,36826
2022-09-12,75044,64952,34914,30992
2022-09-12,75045,324,174,151
2022-09-12,75046,154,87,70
2022-09-12,75047,171,95,78
2022-09-12,75048,38364,20529,18415
2022-09-12,75049,354,191,170
2022-09-12,75050,47343,26112,22160
2022-09-12,75051,44854,24773,20869
2022-09-12,75052,123387,66760,58468
2022-09-12,75053,426,240,192
2022-09-12,75054,22802,12219,10881
2022-09-12,75056,94558,50925,45313
2022-09-12,75057,17824,9809,8323
2022-09-12,75058,3587,1993,1751
2022-09-12,75059,19,11,9
2022-09-12,75060,61590,33488,29047
2022-09-12,75061,67301,36879,31509
2022-09-12,75062,64394,35413,30309
2022-09-12,75063,79696,43493,37809
2022-09-12,75065,14941,8080,7173
2022-09-12,75067,87641,47743,41489
2022-09-12,75068,83189,44786,39783
2022-09-12,75069,47637,25911,22685
2022-09-12,75070,82423,44573,39132
2022-09-12,75071,85720,46298,40987
2022-09-12,75072,73926,39777,35495
2022-09-12,75074,72192,39242,34076
2022-09-12,75075,53151,28757,25162
2022-09-12,75076,8690,4767,4208
2022-09-12,75077,51128,27298,24757
2022-09-12,75078,48357,26217,23147
2022-09-12,75080,65654,35739,31005
2022-09-12,75081,53862,29194,25594
2022-09-12,75082,42049,22662,20055
2022-09-12,75083,626,344,292
2022-09-12,75085,267,141,127
2022-09-12,75086,531,287,248
2022-09-12,75087,49079,26729,23514
2022-09-12,75088,34871,18858,16722
2022-09-12,75089,46350,25056,22181
2022-09-12,75090,22447,12727,10786
2022-09-12,75091,792,437,383
2022-09-12,75092,26456,14800,12903
2022-09-12,75093,78613,42353,37376
2022-09-12,75094,37817,20106,18171
