Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2022-10-24,73301,347,195,157
2022-10-24,73344,,,
2022-10-24,73960,30,16,14
2022-10-24,75001,23790,13370,11242
2022-10-24,75002,98489,52778,47117
2022-10-24,75006,66728,36345,31513
2022-10-24,75007,80031,42865,38337
2022-10-24,75009,24045,13163,11529
2022-10-24,75010,50575,27178,24244
2022-10-24,75011,661,358,312
2022-10-24,75013,78794,42428,37316
2022-10-24,75014,363,205,165
2022-10-24,75015,246,132,118
2022-10-24,75016,408,222,194
2022-10-24,75017,184,103,82
2022-10-24,75019,75976,41039,36215
2022-10-24,75020,23267,13092,11237
2022-10-24,75021,7464,4227,3601
2022-10-24,75022,39276,20940,18995
2022-10-24,75023,68130,36606,32433
2022-10-24,75024,75983,41141,35965
2022-10-24,75025,88641,47443,42174
2022-10-24,75026,461,248,223
2022-10-24,75027,272,149,131
2022-10-24,75028,71271,38127,34260
2022-10-24,75029,352,191,169
2022-10-24,75030,352,187,169
2022-10-24,75032,43347,23684,20669
2022-10-24,75033,65910,35611,31460
2022-10-24,75034,74415,40674,35210
2022-10-24,75035,132946,71411,63157
2022-10-24,75036,52305,28038,24929
2022-10-24,75038,45510,24991,21446
2022-10-24,75039,39982,22105,18839
2022-10-24,75040,86249,46710,40789
2022-10-24,75041,38516,21163,17956
2022-10-24,75042,51346,28087,24011
2022-10-24,75043,78262,42399,36999
2022-10-24,75044,65143,34992,31094
2022-10-24,75045,329,176,154
2022-10-24,75046,156,88,71
2022-10-24,75047,166,92,76
2022-10-24,75048,38647,20660,18564
2022-10-24,75049,357,193,171
2022-10-24,75050,47574,26224,22274
2022-10-24,75051,44978,24832,20928
2022-10-24,75052,123953,67056,58715
2022-10-24,75053,433,245,194
2022-10-24,75054,22877,12255,10912
2022-10-24,75056,95063,51199,45535
2022-10-24,75057,17907,9844,8368
2022-10-24,75058,3580,1988,1747
2022-10-24,75059,15,9,7
2022-10-24,75060,61737,33574,29105
2022-10-24,75061,67501,36982,31604
2022-10-24,75062,64657,35546,30430
2022-10-24,75063,79886,43613,37856
2022-10-24,75065,15074,8152,7236
2022-10-24,75067,87987,47916,41631
2022-10-24,75068,83553,44974,39945
2022-10-24,75069,48008,26100,22863
2022-10-24,75070,83352,45060,39554
2022-10-24,75071,86445,46678,41327
2022-10-24,75072,74162,39869,35614
2022-10-24,75074,72505,39392,34213
2022-10-24,75075,53606,28992,25369
2022-10-24,75076,8747,4797,4240
2022-10-24,75077,51289,27377,24830
2022-10-24,75078,48876,26488,23393
2022-10-24,75080,66068,35932,31216
2022-10-24,75081,54279,29410,25784
2022-10-24,75082,42293,22769,20179
2022-10-24,75083,635,347,298
2022-10-24,75085,263,140,125
2022-10-24,75086,531,286,249
2022-10-24,75087,49632,27002,23791
2022-10-24,75088,35080,18965,16813
2022-10-24,75089,46524,25128,22278
2022-10-24,75090,22585,12788,10855
2022-10-24,75091,810,446,394
2022-10-24,75092,26603,14861,12973
2022-10-24,75093,79042,42548,37606
2022-10-24,75094,37996,20196,18255
2022-10-24,75097,199,112,92
2022-10-24,75098,84484,45464,40310
2022-10-24,75099,20,13,8
2022-10-24,75101,567,314,273
2022-10-24,75102,1222,673,584
2022-10-24,75103,11208,6124,5503
2022-10-24,75104,61447,33138,29103
2022-10-24,75105,299,161,144
2022-10-24,75106,816,430,393
2022-10-24,75109,4459,2395,2152
2022-10-24,75110,29750,16112,14096
2022-10-24,75114,7509,4097,3544
2022-10-24,75115,68963,37200,32719
2022-10-24,75116,23676,12895,11072
2022-10-24,75117,2926,1591,1438
2022-10-24,75118,142,79,71
2022-10-24,75119,30007,16425,14249
2022-10-24,75120,662,359,319
2022-10-24,75121,213,118,105
2022-10-24,75123,646,343,313
2022-10-24,75124,3790,2110,1809
2022-10-24,75125,7872,4294,3682
2022-10-24,75126,77001,41861,36581
2022-10-24,75127,1186,655,574
2022-10-24,75132,199,107,94
2022-10-24,75134,23430,12613,11049
2022-10-24,75135,7479,4082,3632
2022-10-24,75137,24351,13146,11545
2022-10-24,75138,492,256,240
2022-10-24,75140,5511,3023,2675
2022-10-24,75141,4626,2526,2164
2022-10-24,75142,21177,11644,10024
2022-10-24,75143,12723,7023,6140
2022-10-24,75144,3366,1820,1608
2022-10-24,75146,26807,14540,12619
2022-10-24,75147,6330,3512,3035
2022-10-24,75148,4910,2682,2382
2022-10-24,75149,65860,36175,30713
2022-10-24,75150,73307,40257,34150
2022-10-24,75151,555,295,266
2022-10-24,75152,4993,2724,2389
2022-10-24,75153,640,347,304
2022-10-24,75154,52666,28339,25123
2022-10-24,75155,3300,1806,1563
2022-10-24,75156,12884,7065,6123
2022-10-24,75157,211,116,101
2022-10-24,75158,4481,2443,2151
2022-10-24,75159,21853,11958,10259
2022-10-24,75160,26626,14502,12642
2022-10-24,75161,7050,3837,3376
2022-10-24,75163,2045,1126,993
2022-10-24,75164,290,161,141
2022-10-24,75165,52327,28313,25217
2022-10-24,75166,6366,3452,3058
2022-10-24,75167,13369,7222,6476
2022-10-24,75168,659,345,323
2022-10-24,75169,13401,7375,6608
2022-10-24,75172,4965,2722,2327
2022-10-24,75173,7122,3916,3386
2022-10-24,75180,27858,15389,12889
2022-10-24,75181,33640,18248,15882
2022-10-24,75182,11439,6120,5487
2022-10-24,75185,361,194,173
2022-10-24,75187,159,85,77
2022-10-24,75189,38870,21353,18455
2022-10-24,75201,32639,19487,15617
2022-10-24,75202,6701,4194,3146
2022-10-24,75203,16844,9399,7764
2022-10-24,75204,47512,26425,22564
2022-10-24,75205,35388,19310,16854
2022-10-24,75206,59824,32705,28556
2022-10-24,75207,7726,4784,3699
2022-10-24,75208,43977,23976,20780
2022-10-24,75209,22254,12061,10612
2022-10-24,75210,8039,4529,3694
2022-10-24,75211,90359,49513,42124
2022-10-24,75212,32490,17802,15276
2022-10-24,75214,53921,29054,25805
2022-10-24,75215,18543,10317,8622
