Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2021-06-01,73301,165,92,78
2021-06-01,73344,NA,NA,NA
2021-06-01,73960,23,12,11
2021-06-01,75001,15525,9052,7247
2021-06-01,75002,65239,36669,30153
2021-06-01,75006,40017,23163,18336
2021-06-01,75007,53153,29714,24937
2021-06-01,75009,14172,8038,6695
2021-06-01,75010,34644,19283,16356
2021-06-01,75011,342,197,161
2021-06-01,75013,53061,29585,24599
2021-06-01,75014,202,120,88
2021-06-01,75015,111,62,52
2021-06-01,75016,191,110,85
2021-06-01,75017,99,58,42
2021-06-01,75019,50129,28543,23579
2021-06-01,75020,13739,8216,6791
2021-06-01,75021,4445,2660,2197
2021-06-01,75022,27743,15297,13054
2021-06-01,75023,46699,25836,21891
2021-06-01,75024,50857,28313,23730
2021-06-01,75025,60793,33606,28393
2021-06-01,75026,268,147,128
2021-06-01,75027,141,80,64
2021-06-01,75028,49642,27385,23450
2021-06-01,75029,160,94,73
2021-06-01,75030,201,115,90
2021-06-01,75032,27533,15875,12645
2021-06-01,75033,42356,23789,19733
2021-06-01,75034,47783,26927,22368
2021-06-01,75035,84960,47536,39364
2021-06-01,75036,35706,19733,16774
2021-06-01,75038,25019,14840,11158
2021-06-01,75039,26421,15177,12263
2021-06-01,75040,51130,29316,23318
2021-06-01,75041,20111,11789,8976
2021-06-01,75042,27557,16165,12284
2021-06-01,75043,45719,26136,20894
2021-06-01,75044,43375,24530,20041
2021-06-01,75045,179,101,81
2021-06-01,75046,117,67,53
2021-06-01,75047,85,48,40
2021-06-01,75048,24563,13783,11448
2021-06-01,75049,199,114,92
2021-06-01,75050,24738,14570,11138
2021-06-01,75051,22273,13240,9843
2021-06-01,75052,72706,41751,33254
2021-06-01,75053,203,118,95
2021-06-01,75054,13967,7813,6476
2021-06-01,75056,61363,34373,28744
2021-06-01,75057,9336,5354,4289
2021-06-01,75058,2154,1248,1058
2021-06-01,75059,15,9,7
2021-06-01,75060,32863,19350,14511
2021-06-01,75061,33381,20016,14532
2021-06-01,75062,35130,20924,15544
2021-06-01,75063,50841,29336,23345
2021-06-01,75065,9794,5381,4680
2021-06-01,75067,50383,28927,23145
2021-06-01,75068,50444,28441,23411
2021-06-01,75069,28779,16339,13406
2021-06-01,75070,50796,28560,23548
2021-06-01,75071,53670,30249,24951
2021-06-01,75072,48913,27301,22829
2021-06-01,75074,43846,24810,20265
2021-06-01,75075,37248,20749,17405
2021-06-01,75076,6072,3395,3017
2021-06-01,75077,36503,20054,17393
2021-06-01,75078,30055,16879,14045
2021-06-01,75080,45925,25894,21391
2021-06-01,75081,35142,20106,16161
2021-06-01,75082,30345,16953,14161
2021-06-01,75083,418,238,193
2021-06-01,75085,156,90,74
2021-06-01,75086,367,205,167
2021-06-01,75087,31237,17981,14512
2021-06-01,75088,23056,13037,10758
2021-06-01,75089,29527,16886,13653
2021-06-01,75090,11769,7132,5837
2021-06-01,75091,446,254,226
2021-06-01,75092,16159,9518,8102
2021-06-01,75093,55667,30906,26075
2021-06-01,75094,25723,14469,11830
2021-06-01,75097,122,72,59
2021-06-01,75098,52026,29400,24000
2021-06-01,75099,8,NA,NA
2021-06-01,75101,261,164,126
2021-06-01,75102,798,445,378
2021-06-01,75103,6800,3882,3322
2021-06-01,75104,36640,20929,16622
