Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2022-07-11,73301,303,168,140
2022-07-11,73344,,,
2022-07-11,73960,30,16,14
2022-07-11,75001,23588,13258,11166
2022-07-11,75002,97335,52191,46571
2022-07-11,75006,66031,35991,31200
2022-07-11,75007,79087,42379,37908
2022-07-11,75009,23440,12818,11271
2022-07-11,75010,49892,26808,23952
2022-07-11,75011,630,344,295
2022-07-11,75013,77569,41748,36786
2022-07-11,75014,371,210,168
2022-07-11,75015,235,126,113
2022-07-11,75016,402,218,191
2022-07-11,75017,183,103,81
2022-07-11,75019,74923,40498,35737
2022-07-11,75020,22876,12895,11069
2022-07-11,75021,7343,4164,3546
2022-07-11,75022,38777,20683,18767
2022-07-11,75023,67093,36055,31969
2022-07-11,75024,74780,40424,35505
2022-07-11,75025,87500,46835,41659
2022-07-11,75026,499,268,241
2022-07-11,75027,241,133,115
2022-07-11,75028,70357,37643,33856
2022-07-11,75029,338,185,161
2022-07-11,75030,340,182,162
2022-07-11,75032,42821,23433,20405
2022-07-11,75033,65096,35170,31108
2022-07-11,75034,73235,40036,34690
2022-07-11,75035,130498,70045,62102
2022-07-11,75036,51638,27669,24645
2022-07-11,75038,44978,24678,21248
2022-07-11,75039,39437,21781,18644
2022-07-11,75040,85092,46138,40241
2022-07-11,75041,38001,20889,17729
2022-07-11,75042,50673,27711,23736
2022-07-11,75043,77233,41836,36550
2022-07-11,75044,64516,34693,30791
2022-07-11,75045,331,179,154
2022-07-11,75046,154,88,69
2022-07-11,75047,160,90,73
2022-07-11,75048,38077,20391,18278
2022-07-11,75049,351,189,170
2022-07-11,75050,46902,25881,21965
2022-07-11,75051,44499,24580,20709
2022-07-11,75052,122294,66210,57949
2022-07-11,75053,419,235,190
2022-07-11,75054,22551,12088,10766
2022-07-11,75056,93842,50551,44981
2022-07-11,75057,17711,9742,8285
2022-07-11,75058,3561,1978,1745
2022-07-11,75059,17,10,8
2022-07-11,75060,61170,33265,28858
2022-07-11,75061,66747,36567,31269
2022-07-11,75062,63766,35073,30030
2022-07-11,75063,78878,43044,37459
2022-07-11,75065,14873,8044,7144
2022-07-11,75067,87003,47398,41212
2022-07-11,75068,82460,44373,39478
2022-07-11,75069,47137,25656,22442
2022-07-11,75070,81371,43995,38675
2022-07-11,75071,84791,45805,40560
2022-07-11,75072,73270,39430,35203
2022-07-11,75074,71493,38867,33760
2022-07-11,75075,52742,28523,24998
2022-07-11,75076,8602,4721,4166
2022-07-11,75077,50841,27154,24618
2022-07-11,75078,47898,25939,22971
2022-07-11,75080,65033,35383,30766
2022-07-11,75081,53364,28914,25392
2022-07-11,75082,41692,22483,19884
2022-07-11,75083,623,342,291
2022-07-11,75085,257,136,122
2022-07-11,75086,527,285,246
2022-07-11,75087,48611,26500,23281
2022-07-11,75088,34583,18713,16594
2022-07-11,75089,45981,24873,22007
2022-07-11,75090,22237,12610,10707
2022-07-11,75091,791,436,383
2022-07-11,75092,26251,14698,12815
2022-07-11,75093,78074,42030,37165
2022-07-11,75094,37540,19952,18053
2022-07-11,75097,202,114,93
2022-07-11,75098,83113,44735,39697
2022-07-11,75099,18,12,7
2022-07-11,75101,562,312,273
2022-07-11,75102,1205,662,577
2022-07-11,75103,11127,6082,5468
