Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2022-01-10,73301,273,151,127
2022-01-10,73344,NA,NA,NA
2022-01-10,73960,23,12,11
2022-01-10,75001,22461,12662,10678
2022-01-10,75002,93041,50149,44455
2022-01-10,75006,62593,34325,29579
2022-01-10,75007,75522,40691,36201
2022-01-10,75009,21735,11980,10437
2022-01-10,75010,47584,25715,22822
2022-01-10,75011,575,321,268
2022-01-10,75013,73665,39814,34926
2022-01-10,75014,338,195,150
2022-01-10,75015,214,114,103
2022-01-10,75016,390,211,185
2022-01-10,75017,169,95,76
2022-01-10,75019,70713,38475,33739
2022-01-10,75020,21477,12237,10405
2022-01-10,75021,6897,3972,3338
2022-01-10,75022,37241,19971,17960
2022-01-10,75023,63999,34506,30532
2022-01-10,75024,71154,38541,33816
2022-01-10,75025,83825,45039,39896
2022-01-10,75026,467,256,221
2022-01-10,75027,217,121,104
2022-01-10,75028,67414,36205,32426
2022-01-10,75029,305,169,144
2022-01-10,75030,318,171,152
2022-01-10,75032,40768,22518,19341
2022-01-10,75033,61444,33388,29325
2022-01-10,75034,69148,37917,32852
2022-01-10,75035,122840,66316,58341
2022-01-10,75036,49074,26438,23414
2022-01-10,75038,41832,23114,19753
2022-01-10,75039,37405,20667,17809
2022-01-10,75040,80561,44001,37991
2022-01-10,75041,35649,19669,16649
2022-01-10,75042,47155,26062,21960
2022-01-10,75043,72690,39739,34254
2022-01-10,75044,61471,33273,29272
2022-01-10,75045,299,161,141
2022-01-10,75046,155,89,71
2022-01-10,75047,140,78,65
2022-01-10,75048,36273,19545,17359
2022-01-10,75049,351,188,171
2022-01-10,75050,43403,24097,20350
2022-01-10,75051,41072,22841,19128
2022-01-10,75052,114833,62675,54285
2022-01-10,75053,393,226,175
2022-01-10,75054,21016,11394,9956
2022-01-10,75056,89407,48312,42898
2022-01-10,75057,16326,9015,7650
2022-01-10,75058,3401,1895,1670
2022-01-10,75059,16,9,8
2022-01-10,75060,57259,31358,26979
2022-01-10,75061,61735,34103,28838
2022-01-10,75062,59406,32917,27981
2022-01-10,75063,74681,40955,35519
2022-01-10,75065,14189,7693,6831
2022-01-10,75067,80969,44377,38319
2022-01-10,75068,77913,42174,37257
2022-01-10,75069,44257,24205,21104
2022-01-10,75070,76534,41665,36297
2022-01-10,75071,79642,43312,38013
2022-01-10,75072,69651,37738,33344
2022-01-10,75074,67359,36795,31803
2022-01-10,75075,50489,27413,23946
2022-01-10,75076,8302,4596,4021
2022-01-10,75077,48803,26136,23632
2022-01-10,75078,44580,24338,21298
2022-01-10,75080,61876,33752,29346
2022-01-10,75081,50566,27617,23989
2022-01-10,75082,40124,21678,19200
2022-01-10,75083,597,329,278
2022-01-10,75085,236,128,111
2022-01-10,75086,504,275,233
2022-01-10,75087,46076,25395,21939
2022-01-10,75088,33018,17963,15810
2022-01-10,75089,43819,23900,20899
2022-01-10,75090,20763,11915,10038
2022-01-10,75091,750,418,360
2022-01-10,75092,24726,13984,12101
2022-01-10,75093,74934,40571,35609
2022-01-10,75094,36114,19319,17319
2022-01-10,75097,190,107,88
2022-01-10,75098,78746,42724,37466
2022-01-10,75099,16,10,7
2022-01-10,75101,526,296,259
2022-01-10,75102,1121,621,536
2022-01-10,75103,10671,5882,5247
2022-01-10,75104,57426,31179,27132
2022-01-10,75105,302,164,144
2022-01-10,75106,727,393,344
2022-01-10,75109,4262,2310,2048
2022-01-10,75110,27716,15163,13063
2022-01-10,75114,6770,3722,3208
2022-01-10,75115,64139,34886,30363
2022-01-10,75116,21761,11913,10186
2022-01-10,75117,2787,1527,1379
2022-01-10,75118,124,68,61
2022-01-10,75119,27844,15419,13186
2022-01-10,75120,594,325,286
2022-01-10,75121,200,111,100
2022-01-10,75123,585,310,286
2022-01-10,75124,3583,2009,1710
2022-01-10,75125,7302,4014,3406
2022-01-10,75126,69907,38270,33185
2022-01-10,75127,1107,613,539
2022-01-10,75132,199,108,91
2022-01-10,75134,21675,11784,10177
2022-01-10,75135,6909,3797,3359
2022-01-10,75137,22600,12291,10666
2022-01-10,75138,480,251,234
2022-01-10,75140,5164,2852,2514
2022-01-10,75141,4276,2346,2005
2022-01-10,75142,19555,10841,9253
2022-01-10,75143,11982,6697,5782
2022-01-10,75144,3105,1696,1478
2022-01-10,75146,24367,13360,11407
2022-01-10,75147,5949,3331,2850
2022-01-10,75148,4623,2551,2236
2022-01-10,75149,61052,33820,28397
2022-01-10,75150,67455,37323,31391
2022-01-10,75151,522,279,251
2022-01-10,75152,4654,2547,2237
2022-01-10,75153,609,333,287
2022-01-10,75154,48848,26563,23183
2022-01-10,75155,3041,1686,1431
2022-01-10,75156,12101,6701,5741
2022-01-10,75157,199,112,92
2022-01-10,75158,4152,2276,1999
2022-01-10,75159,20099,11091,9449
2022-01-10,75160,24869,13651,11772
2022-01-10,75161,6663,3666,3172
2022-01-10,75163,1964,1085,959
2022-01-10,75164,274,152,134
2022-01-10,75165,48400,26470,23199
2022-01-10,75166,5770,3153,2783
2022-01-10,75167,12323,6731,5927
2022-01-10,75168,656,343,321
2022-01-10,75169,12511,6964,6192
2022-01-10,75172,4509,2489,2112
2022-01-10,75173,6558,3633,3114
2022-01-10,75180,25424,14126,11765
2022-01-10,75181,31414,17180,14787
2022-01-10,75182,10718,5764,5138
2022-01-10,75185,321,177,151
2022-01-10,75187,148,78,73
2022-01-10,75189,35493,19692,16794
2022-01-10,75201,30623,18342,14932
2022-01-10,75202,6218,3881,2989
2022-01-10,75203,15318,8592,7116
2022-01-10,75204,45154,25160,21604
2022-01-10,75205,33487,18364,15944
2022-01-10,75206,56689,31067,27176
2022-01-10,75207,7144,4452,3512
2022-01-10,75208,41182,22592,19464
2022-01-10,75209,21040,11474,10037
2022-01-10,75210,7156,4067,3278
2022-01-10,75211,82773,45663,38583
2022-01-10,75212,29934,16500,14085
2022-01-10,75214,51336,27869,24505
2022-01-10,75215,16693,9364,7762
2022-01-10,75216,53326,29624,24774
2022-01-10,75217,87530,48551,40484
2022-01-10,75218,32712,17661,15639
2022-01-10,75219,41334,22789,19767
