Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2021-07-12,73301,178,100,83
2021-07-12,73344,NA,NA,NA
2021-07-12,73960,23,12,11
2021-07-12,75001,17543,9926,8533
2021-07-12,75002,72624,39463,34913
2021-07-12,75006,46100,25738,21998
2021-07-12,75007,59318,32343,28651
2021-07-12,75009,15787,8728,7688
2021-07-12,75010,38122,20712,18515
2021-07-12,75011,378,215,182
2021-07-12,75013,58761,31725,28282
2021-07-12,75014,233,133,106
2021-07-12,75015,123,66,60
2021-07-12,75016,229,126,107
2021-07-12,75017,116,67,51
2021-07-12,75019,56000,30781,27380
2021-07-12,75020,15421,8991,7803
2021-07-12,75021,4911,2892,2490
2021-07-12,75022,30373,16242,14831
2021-07-12,75023,51551,27862,24848
2021-07-12,75024,56652,30541,27465
2021-07-12,75025,67837,36468,32739
2021-07-12,75026,306,169,147
2021-07-12,75027,151,85,70
2021-07-12,75028,54326,29231,26470
2021-07-12,75029,199,112,94
2021-07-12,75030,222,122,104
2021-07-12,75032,30358,16983,14460
2021-07-12,75033,47789,25981,23156
2021-07-12,75034,53456,29348,25863
2021-07-12,75035,96118,51711,46561
2021-07-12,75036,39218,21119,19015
2021-07-12,75038,30227,16923,14426
2021-07-12,75039,29768,16465,14488
2021-07-12,75040,58624,32421,27907
2021-07-12,75041,23839,13320,11266
2021-07-12,75042,32813,18381,15420
2021-07-12,75043,52590,29088,24978
2021-07-12,75044,48354,26482,23173
2021-07-12,75045,199,112,91
2021-07-12,75046,135,76,64
2021-07-12,75047,90,50,43
2021-07-12,75048,27585,15049,13278
2021-07-12,75049,234,126,117
2021-07-12,75050,29482,16581,14047
2021-07-12,75051,27016,15220,12770
2021-07-12,75052,84088,46368,40365
2021-07-12,75053,231,134,110
2021-07-12,75054,15732,8539,7544
2021-07-12,75056,68408,37387,33024
2021-07-12,75057,10946,6120,5176
2021-07-12,75058,2368,1345,1191
2021-07-12,75059,17,10,9
2021-07-12,75060,39278,21945,18521
2021-07-12,75061,40969,23081,19229
2021-07-12,75062,42344,23881,20071
2021-07-12,75063,58162,32189,28149
2021-07-12,75065,10717,5848,5184
2021-07-12,75067,58282,32338,27889
2021-07-12,75068,57267,31257,27653
2021-07-12,75069,32402,17871,15608
2021-07-12,75070,57563,31343,27724
2021-07-12,75071,60472,33039,29161
2021-07-12,75072,54156,29366,26192
2021-07-12,75074,49989,27500,23927
2021-07-12,75075,40756,22185,19578
2021-07-12,75076,6426,3571,3237
2021-07-12,75077,39528,21319,19271
2021-07-12,75078,33643,18313,16350
2021-07-12,75080,50381,27546,24394
2021-07-12,75081,39605,21880,18993
2021-07-12,75082,33188,18026,16031
2021-07-12,75083,472,257,230
2021-07-12,75085,168,95,81
2021-07-12,75086,415,229,192
2021-07-12,75087,34236,19195,16421
2021-07-12,75088,25520,14001,12353
2021-07-12,75089,33179,18371,15952
2021-07-12,75090,13442,7905,6876
2021-07-12,75091,484,275,248
2021-07-12,75092,17921,10328,9183
2021-07-12,75093,60968,33079,29363
2021-07-12,75094,28908,15635,13910
2021-07-12,75097,145,84,71
2021-07-12,75098,58964,32226,28308
2021-07-12,75099,9,NA,NA
2021-07-12,75101,326,191,171
2021-07-12,75102,834,462,399
2021-07-12,75103,7369,4103,3702
2021-07-12,75104,41984,23074,19951
2021-07-12,75105,229,122,109
2021-07-12,75106,444,243,210
2021-07-12,75109,3514,1903,1704
2021-07-12,75110,19250,10673,9078
2021-07-12,75114,4266,2389,2042
2021-07-12,75115,46997,26012,22334
2021-07-12,75116,15486,8582,7291
2021-07-12,75117,1978,1102,993
2021-07-12,75118,87,49,44
2021-07-12,75119,19081,10826,9183
2021-07-12,75120,453,252,221
2021-07-12,75121,138,77,74
2021-07-12,75123,414,221,202
2021-07-12,75124,2517,1427,1235
2021-07-12,75125,4820,2693,2268
2021-07-12,75126,47398,26393,22737
2021-07-12,75127,784,434,392
2021-07-12,75132,163,89,76
2021-07-12,75134,14190,7824,6700
2021-07-12,75135,4418,2467,2144
2021-07-12,75137,16708,9191,7933
2021-07-12,75138,343,185,164
2021-07-12,75140,3720,2071,1845
2021-07-12,75141,2805,1562,1331
2021-07-12,75142,12773,7278,6080
2021-07-12,75143,8303,4728,4134
2021-07-12,75144,2392,1323,1161
2021-07-12,75146,16029,8915,7575
2021-07-12,75147,4169,2402,2055
2021-07-12,75148,3285,1864,1610
2021-07-12,75149,41951,23441,19785
2021-07-12,75150,46842,26211,22072
2021-07-12,75151,326,179,154
2021-07-12,75152,3075,1720,1498
2021-07-12,75153,387,216,184
2021-07-12,75154,33595,18615,15905
2021-07-12,75155,1826,1042,861
2021-07-12,75156,8864,5016,4290
2021-07-12,75157,136,78,65
2021-07-12,75158,2926,1649,1435
2021-07-12,75159,13144,7415,6242
2021-07-12,75160,17623,9907,8310
2021-07-12,75161,4710,2632,2261
2021-07-12,75163,1543,863,767
2021-07-12,75164,170,95,83
2021-07-12,75165,34398,19103,16577
2021-07-12,75166,4131,2268,2021
2021-07-12,75167,8823,4873,4293
2021-07-12,75168,521,279,249
2021-07-12,75169,8693,4922,4441
2021-07-12,75172,2771,1552,1303
2021-07-12,75173,4408,2462,2121
2021-07-12,75180,16032,9009,7516
2021-07-12,75181,22585,12510,10748
2021-07-12,75182,8514,4616,4112
2021-07-12,75185,232,126,115
2021-07-12,75187,100,53,48
2021-07-12,75189,23958,13535,11403
