Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2021-06-07,73301,169,94,80
2021-06-07,73344,NA,NA,NA
2021-06-07,73960,22,11,11
2021-06-07,75001,16234,9374,7715
2021-06-07,75002,67901,37692,31870
2021-06-07,75006,42117,24084,19571
2021-06-07,75007,55034,30627,25956
2021-06-07,75009,14815,8326,7085
2021-06-07,75010,35856,19834,17058
2021-06-07,75011,352,202,166
2021-06-07,75013,55239,30420,25989
2021-06-07,75014,212,124,94
2021-06-07,75015,114,64,53
2021-06-07,75016,205,115,94
2021-06-07,75017,106,61,47
2021-06-07,75019,52375,29479,24951
2021-06-07,75020,14572,8567,7309
2021-06-07,75021,4603,2725,2306
2021-06-07,75022,28414,15658,13391
2021-06-07,75023,48424,26556,22954
2021-06-07,75024,53174,29192,25239
2021-06-07,75025,63549,34733,30111
2021-06-07,75026,280,155,132
2021-06-07,75027,141,80,65
2021-06-07,75028,50780,28039,24001
2021-06-07,75029,176,102,81
2021-06-07,75030,214,120,98
2021-06-07,75032,28541,16310,13255
2021-06-07,75033,44495,24750,20996
2021-06-07,75034,49893,27842,23657
2021-06-07,75035,89211,49078,42168
2021-06-07,75036,36719,20311,17256
2021-06-07,75038,26840,15613,12258
2021-06-07,75039,27604,15679,13005
2021-06-07,75040,53771,30417,24938
2021-06-07,75041,21484,12375,9803
2021-06-07,75042,29397,16964,13363
2021-06-07,75043,47917,27027,22261
2021-06-07,75044,45115,25214,21129
2021-06-07,75045,185,104,84
2021-06-07,75046,123,69,57
2021-06-07,75047,87,49,41
2021-06-07,75048,25676,14255,12121
2021-06-07,75049,211,116,102
2021-06-07,75050,26292,15235,12084
2021-06-07,75051,23756,13893,10732
2021-06-07,75052,76513,43342,35628
2021-06-07,75053,220,127,104
2021-06-07,75054,14509,8030,6809
2021-06-07,75056,63726,35554,30010
2021-06-07,75057,9815,5602,4541
2021-06-07,75058,2257,1295,1123
2021-06-07,75059,17,10,9
2021-06-07,75060,35000,20187,15864
2021-06-07,75061,35872,21065,16044
2021-06-07,75062,37611,21915,17151
2021-06-07,75063,53684,30540,25116
2021-06-07,75065,9987,5506,4768
2021-06-07,75067,53048,30141,24716
2021-06-07,75068,52595,29510,24594
2021-06-07,75069,30081,16920,14180
2021-06-07,75070,53165,29574,24978
2021-06-07,75071,56440,31520,26534
2021-06-07,75072,50840,28087,24045
2021-06-07,75074,45999,25803,21517
2021-06-07,75075,38579,21291,18236
2021-06-07,75076,6215,3466,3107
2021-06-07,75077,37126,20572,17543
