"County","Date","Tests","TPR_CMS"
"Loving",2020-12-16,NA,NA
"Lubbock",2020-12-16,12177,0.152
"Lynn",2020-12-16,214,0.29
"Madison",2020-12-16,436,0.133
"Marion",2020-12-16,234,0.175
"Martin",2020-12-16,100,0.3
"Mason",2020-12-16,138,0.116
"Matagorda",2020-12-16,1543,0.132
"Maverick",2020-12-16,4273,0.142
"McCulloch",2020-12-16,114,0.114
"McLennan",2020-12-16,15389,0.135
"McMullen",2020-12-16,27,0.333
"Medina",2020-12-16,1301,0.165
"Menard",2020-12-16,133,0.03
"Midland",2020-12-16,2940,0.175
"Milam",2020-12-16,984,0.091
"Mills",2020-12-16,326,0.107
"Mitchell",2020-12-16,199,0.206
"Montague",2020-12-16,828,0.186
"Montgomery",2020-12-16,21085,0.139
"Moore",2020-12-16,223,0.197
"Morris",2020-12-16,268,0.138
"Motley",2020-12-16,NA,NA
"Nacogdoches",2020-12-16,2154,0.144
"Navarro",2020-12-16,2191,0.079
"Newton",2020-12-16,182,0.115
"Nolan",2020-12-16,544,0.256
"Nueces",2020-12-16,11444,0.099
"Ochiltree",2020-12-16,27,0.222
"Oldham",2020-12-16,41,0.22
"Orange",2020-12-16,1800,0.138
"Palo Pinto",2020-12-16,849,0.214
"Panola",2020-12-16,403,0.266
"Parker",2020-12-16,4608,0.191
"Parmer",2020-12-16,53,0.113
"Pecos",2020-12-16,574,0.164
"Polk",2020-12-16,1360,0.098
"Potter",2020-12-16,2500,0.118
"Presidio",2020-12-16,806,0.082
"Rains",2020-12-16,179,0.184
"Randall",2020-12-16,2331,0.125
"Reagan",2020-12-16,31,0.194
"Real",2020-12-16,171,0.199
"Red River",2020-12-16,570,0.079
"Reeves",2020-12-16,215,0.13
"Refugio",2020-12-16,134,0.201
"Roberts",2020-12-16,NA,NA
"Robertson",2020-12-16,913,0.177
"Rockwall",2020-12-16,7333,0.112
"Runnels",2020-12-16,361,0.191
"Rusk",2020-12-16,1188,0.205
"Sabine",2020-12-16,301,0.13
"San Augustine",2020-12-16,394,0.086
"San Jacinto",2020-12-16,376,0.133
"San Patricio",2020-12-16,1580,0.142
"San Saba",2020-12-16,193,0.145
"Schleicher",2020-12-16,53,0.17
"Scurry",2020-12-16,2022,0.185
"Shackelford",2020-12-16,30,0.1
"Shelby",2020-12-16,503,0.107
"Sherman",2020-12-16,NA,NA
"Smith",2020-12-16,8431,0.129
"Somervell",2020-12-16,415,0.116
"Starr",2020-12-16,2864,0.194
"Stephens",2020-12-16,142,0.197
"Sterling",2020-12-16,20,0.15
"Stonewall",2020-12-16,NA,NA
"Sutton",2020-12-16,70,0.286
"Swisher",2020-12-16,139,0.252
"Tarrant",2020-12-16,109802,0.18
"Taylor",2020-12-16,5239,0.092
"Terrell",2020-12-16,63,0.349
"Terry",2020-12-16,196,0.286
"Throckmorton",2020-12-16,NA,NA
"Titus",2020-12-16,1805,0.113
"Tom Green",2020-12-16,4552,0.115
"Travis",2020-12-16,68778,0.079
"Trinity",2020-12-16,636,0.053
"Tyler",2020-12-16,543,0.125
"Upshur",2020-12-16,831,0.135
"Upton",2020-12-16,32,0.031
"Uvalde",2020-12-16,2021,0.114
"Val Verde",2020-12-16,3217,0.108
"Van Zandt",2020-12-16,1133,0.201
"Victoria",2020-12-16,2075,0.123
"Walker",2020-12-16,3549,0.087
"Waller",2020-12-16,1887,0.136
"Ward",2020-12-16,437,0.08
"Washington",2020-12-16,3657,0.097
"Webb",2020-12-16,24206,0.162
"Wharton",2020-12-16,1436,0.145
"Wheeler",2020-12-16,55,0.327
"Wichita",2020-12-16,7483,0.192
"Wilbarger",2020-12-16,467,0.302
"Willacy",2020-12-16,1318,0.101
"Williamson",2020-12-16,31328,0.097
"Wilson",2020-12-16,2021,0.134
"Winkler",2020-12-16,90,0.233
"Wise",2020-12-16,3084,0.184
"Wood",2020-12-16,1015,0.164
"Yoakum",2020-12-16,94,0.17
"Young",2020-12-16,377,0.175
"Zapata",2020-12-16,1216,0.144
"Zavala",2020-12-16,650,0.129
