"County","Date","Tests","TPR_CMS"
"Johnson",2020-11-11,5274,0.134
"Jones",2020-11-11,541,0.131
"Karnes",2020-11-11,293,0.061
"Kaufman",2020-11-11,4403,0.141
"Kendall",2020-11-11,854,0.05
"Kenedy",2020-11-11,NA,NA
"Kent",2020-11-11,NA,NA
"Kerr",2020-11-11,1238,0.053
"Kimble",2020-11-11,42,0.167
"King",2020-11-11,NA,NA
"Kinney",2020-11-11,89,0.034
"Kleberg",2020-11-11,856,0.123
"Knox",2020-11-11,NA,NA
"La Salle",2020-11-11,299,0.027
"Lamar",2020-11-11,877,0.152
"Lamb",2020-11-11,231,0.268
"Lampasas",2020-11-11,637,0.06
"Lavaca",2020-11-11,362,0.251
"Lee",2020-11-11,273,0.077
"Leon",2020-11-11,367,0.101
"Liberty",2020-11-11,1622,0.067
"Limestone",2020-11-11,1468,0.04
"Lipscomb",2020-11-11,NA,NA
"Live Oak",2020-11-11,165,0.048
"Llano",2020-11-11,812,0.087
"Loving",2020-11-11,NA,NA
"Lubbock",2020-11-11,13413,0.202
"Lynn",2020-11-11,153,0.314
"Madison",2020-11-11,241,0.178
"Marion",2020-11-11,136,0.118
"Martin",2020-11-11,48,0.167
"Mason",2020-11-11,64,0.078
"Matagorda",2020-11-11,689,0.075
"Maverick",2020-11-11,2434,0.127
"McCulloch",2020-11-11,191,0.073
"McLennan",2020-11-11,13917,0.093
"McMullen",2020-11-11,NA,NA
"Medina",2020-11-11,853,0.064
"Menard",2020-11-11,138,0.08
"Midland",2020-11-11,2376,0.227
"Milam",2020-11-11,740,0.045
"Mills",2020-11-11,270,0.115
"Mitchell",2020-11-11,192,0.25
"Montague",2020-11-11,633,0.199
"Montgomery",2020-11-11,13616,0.1
"Moore",2020-11-11,289,0.159
"Morris",2020-11-11,249,0.145
"Motley",2020-11-11,NA,NA
"Nacogdoches",2020-11-11,1170,0.068
"Navarro",2020-11-11,968,0.093
"Newton",2020-11-11,80,0.088
"Nolan",2020-11-11,336,0.155
"Nueces",2020-11-11,7651,0.1
"Ochiltree",2020-11-11,31,0.29
"Oldham",2020-11-11,38,0.184
"Orange",2020-11-11,1076,0.063
"Palo Pinto",2020-11-11,729,0.122
"Panola",2020-11-11,350,0.16
"Parker",2020-11-11,2877,0.171
"Parmer",2020-11-11,87,0.287
"Pecos",2020-11-11,466,0.099
"Polk",2020-11-11,696,0.101
"Potter",2020-11-11,2940,0.227
"Presidio",2020-11-11,891,0.102
"Rains",2020-11-11,143,0.098
"Randall",2020-11-11,2851,0.264
"Reagan",2020-11-11,44,0.295
"Real",2020-11-11,59,0.017
"Red River",2020-11-11,230,0.048
"Reeves",2020-11-11,386,0.192
"Refugio",2020-11-11,82,0.085
"Roberts",2020-11-11,NA,NA
"Robertson",2020-11-11,493,0.049
"Rockwall",2020-11-11,4456,0.1
"Runnels",2020-11-11,251,0.139
"Rusk",2020-11-11,556,0.173
"Sabine",2020-11-11,212,0.108
"San Augustine",2020-11-11,313,0.07
"San Jacinto",2020-11-11,224,0.076
"San Patricio",2020-11-11,892,0.118
"San Saba",2020-11-11,192,0.151
"Schleicher",2020-11-11,34,0.265
"Scurry",2020-11-11,2039,0.241
"Shackelford",2020-11-11,40,0.2
"Shelby",2020-11-11,425,0.047
"Sherman",2020-11-11,NA,NA
"Smith",2020-11-11,7914,0.112
"Somervell",2020-11-11,256,0.211
"Starr",2020-11-11,1364,0.123
"Stephens",2020-11-11,155,0.174
"Sterling",2020-11-11,31,0.258
"Stonewall",2020-11-11,NA,NA
"Sutton",2020-11-11,71,0.239
"Swisher",2020-11-11,173,0.445
"Tarrant",2020-11-11,62905,0.144
"Taylor",2020-11-11,6715,0.098
"Terrell",2020-11-11,116,0.078
"Terry",2020-11-11,128,0.32
"Throckmorton",2020-11-11,NA,NA
"Titus",2020-11-11,806,0.103
"Tom Green",2020-11-11,3142,0.119
"Travis",2020-11-11,39421,0.052
"Trinity",2020-11-11,314,0.022
"Tyler",2020-11-11,307,0.039
"Upshur",2020-11-11,502,0.137
"Upton",2020-11-11,33,0.152
"Uvalde",2020-11-11,1174,0.066
"Val Verde",2020-11-11,2650,0.09
"Van Zandt",2020-11-11,889,0.204
"Victoria",2020-11-11,1119,0.145
"Walker",2020-11-11,2714,0.104
"Waller",2020-11-11,1018,0.064
"Ward",2020-11-11,222,0.194
"Washington",2020-11-11,1914,0.1
"Webb",2020-11-11,13898,0.116
"Wharton",2020-11-11,923,0.126
"Wheeler",2020-11-11,178,0.416
"Wichita",2020-11-11,5463,0.167
"Wilbarger",2020-11-11,944,0.177
"Willacy",2020-11-11,840,0.077
"Williamson",2020-11-11,16641,0.055
"Wilson",2020-11-11,819,0.067
"Winkler",2020-11-11,44,0.182
"Wise",2020-11-11,2274,0.16
"Wood",2020-11-11,799,0.154
"Yoakum",2020-11-11,74,0.203
"Young",2020-11-11,391,0.151
"Zapata",2020-11-11,456,0.09
"Zavala",2020-11-11,389,0.198
