County,Date,cases_daily,deaths_daily
Randall,2021-06-13,3,
Randall,2021-06-14,2,
Randall,2021-06-15,5,
Randall,2021-06-16,3,
Randall,2021-06-17,5,
Randall,2021-06-18,2,
Randall,2021-06-19,4,
Randall,2021-06-21,2,
Randall,2021-06-22,3,
Randall,2021-06-23,4,
Randall,2021-06-24,4,
Randall,2021-06-25,1,
Randall,2021-06-26,3,
Randall,2021-06-28,1,
Randall,2021-06-29,4,
Randall,2021-06-30,8,
Randall,2021-07-01,7,
Randall,2021-07-02,4,1
Randall,2021-07-03,4,
Randall,2021-07-04,4,
Randall,2021-07-05,2,
Randall,2021-07-06,6,
Randall,2021-07-07,20,
Randall,2021-07-08,14,
Randall,2021-07-09,11,
Randall,2021-07-10,12,
Randall,2021-07-11,13,
Randall,2021-07-12,7,
Randall,2021-07-13,30,
Randall,2021-07-14,16,
Randall,2021-07-15,30,
Randall,2021-07-16,23,
Randall,2021-07-17,21,
Randall,2021-07-18,24,
Randall,2021-07-19,18,
Randall,2021-07-20,50,
Randall,2021-07-21,35,
Randall,2021-07-22,36,
Randall,2021-07-23,40,
Randall,2021-07-24,38,
Randall,2021-07-25,22,
Randall,2021-07-26,54,
Randall,2021-07-27,89,
Randall,2021-07-28,58,
Randall,2021-07-29,83,
Randall,2021-07-30,58,
Randall,2021-07-31,41,
Randall,2021-08-01,43,
Randall,2021-08-02,48,23
Randall,2021-08-03,93,
Randall,2021-08-04,80,
Randall,2021-08-05,112,
Randall,2021-08-06,96,
Randall,2021-08-07,75,
Randall,2021-08-08,63,
Randall,2021-08-09,40,
Randall,2021-08-10,120,
Randall,2021-08-11,90,
Randall,2021-08-12,88,
Randall,2021-08-13,83,
Randall,2021-08-14,70,
Randall,2021-08-15,46,
Randall,2021-08-16,64,
Randall,2021-08-17,105,
Randall,2021-08-18,90,
Randall,2021-08-19,97,
Randall,2021-08-20,113,
Randall,2021-08-21,97,
Randall,2021-08-22,49,
Randall,2021-08-23,69,
Randall,2021-08-24,111,
Randall,2021-08-25,114,
Randall,2021-08-26,80,
Randall,2021-08-27,131,
Randall,2021-08-28,84,
Randall,2021-08-29,71,
Randall,2021-08-30,54,
Randall,2021-08-31,138,
Randall,2021-09-01,126,
Randall,2021-09-02,122,27
Randall,2021-09-03,102,
Randall,2021-09-04,77,
Randall,2021-09-05,53,
Randall,2021-09-06,53,
Randall,2021-09-07,58,
Randall,2021-09-08,170,
Randall,2021-09-09,93,
Randall,2021-09-10,112,
Randall,2021-09-11,73,
Randall,2021-09-12,54,
Randall,2021-09-13,73,
Randall,2021-09-14,81,
Randall,2021-09-15,68,
Randall,2021-09-16,60,
Randall,2021-09-17,49,
Randall,2021-09-18,59,
Randall,2021-09-19,36,
Randall,2021-09-20,47,
Randall,2021-09-21,96,
Randall,2021-09-22,66,
Randall,2021-09-23,51,
Randall,2021-09-24,47,
Randall,2021-09-25,51,
Randall,2021-09-26,15,
Randall,2021-09-27,24,
Randall,2021-09-28,67,
Randall,2021-09-29,61,
Randall,2021-09-30,46,
Randall,2021-10-01,43,
Randall,2021-10-02,43,23
Randall,2021-10-03,28,
Randall,2021-10-04,29,
Randall,2021-10-05,85,
Randall,2021-10-06,57,
Randall,2021-10-07,38,
Randall,2021-10-08,33,
Randall,2021-10-09,25,
Randall,2021-10-10,22,
Randall,2021-10-11,32,
Randall,2021-10-12,55,
Randall,2021-10-13,38,
Randall,2021-10-14,37,
Randall,2021-10-15,40,
Randall,2021-10-16,25,
Randall,2021-10-17,25,
Randall,2021-10-18,28,
Randall,2021-10-19,70,
Randall,2021-10-20,49,
Randall,2021-10-21,53,
Randall,2021-10-22,41,
Randall,2021-10-23,38,
Randall,2021-10-24,17,
Randall,2021-10-25,29,
Randall,2021-10-26,55,
Randall,2021-10-27,62,
Randall,2021-10-28,46,
Randall,2021-10-29,55,
Randall,2021-10-30,48,
Randall,2021-10-31,40,
Randall,2021-11-01,21,
