"Date","Rt","lower","upper"
2020-03-15,2.42629833503001,1.05,3.85
2020-03-16,2.26712310119242,0.5,4
2020-03-17,2.29499088242761,0.5,4
2020-03-18,2.40344976435966,0.466666666666667,4.2
2020-03-19,2.78991404778723,0.583333333333333,5.25
2020-03-20,2.63967461920477,1.3125,3.9375
2020-03-21,2.54462577064774,1.46511627906977,3.74418604651163
2020-03-22,2.76603324917818,1.61538461538462,4.12820512820513
2020-03-23,3.1344557908943,1.86666666666667,4.35555555555556
2020-03-24,2.94278400892279,2.25217391304348,3.65217391304348
2020-03-25,2.49149569043307,2.02714932126697,2.94570135746606
2020-03-26,2.20586147410376,1.81818181818182,2.56818181818182
2020-03-27,2.07845905477095,1.73097826086957,2.43478260869565
2020-03-28,2.05180729452489,1.73729508196721,2.37745901639344
2020-03-29,1.83637361002203,1.57657657657658,2.07057057057057
2020-03-30,1.68413239987127,1.45535714285714,1.90178571428571
2020-03-31,1.63290296862176,1.41016687268232,1.85166872682324
2020-04-01,1.59587299598269,1.40443770672547,1.78280044101433
2020-04-02,1.53756006251664,1.34615384615385,1.72045028142589
2020-04-03,1.50527302120965,1.34288194444444,1.68315972222222
2020-04-04,1.46029854549086,1.31102828746177,1.62691131498471
2020-04-05,1.44736972350598,1.28676470588235,1.59558823529412
2020-04-06,1.47901128094756,1.32418772563177,1.63754512635379
2020-04-07,1.42765545736824,1.30088495575221,1.56803097345133
2020-04-08,1.3523507114676,1.22491678554446,1.48454588682834
2020-04-09,1.33263267155602,1.2211938534279,1.4628841607565
2020-04-10,1.21044008834593,1.11132911392405,1.30132911392405
2020-04-11,1.11357347451143,1.02594670406732,1.20763499298738
2020-04-12,1.02418320555679,0.930608038474751,1.10861387839231
2020-04-13,0.946035720391616,0.861462728551336,1.02637130801688
2020-04-14,0.90821402440078,0.813173652694611,0.994810379241517
2020-04-15,0.884054147562523,0.786821705426357,0.976744186046512
2020-04-16,0.844723826404759,0.750108459869848,0.938394793926247
2020-04-17,0.865225262771298,0.750603593486805,0.974831555306008
2020-04-18,0.876547582160499,0.766755617977528,0.975280898876405
2020-04-19,0.904757406090264,0.801355054811206,1.01045980511571
2020-04-20,0.908812633386559,0.808906426155581,1.0140924464487
2020-04-21,0.900685131826397,0.79527027027027,1.003861003861
2020-04-22,0.900379742274733,0.786790266512167,1.00589513325608
2020-04-23,0.898295545896314,0.78698224852071,1.00257396449704
2020-04-24,0.905666894217516,0.787060301507538,1.0246074120603
2020-04-25,0.919870223574779,0.796186719263642,1.04470742932281
2020-04-26,0.928927862310819,0.806982872200264,1.05149868247694
2020-04-27,0.947148297869253,0.82409972299169,1.07145083102493
2020-04-28,0.976460387259661,0.848203918722787,1.10740203193033
2020-04-29,1.00846787608327,0.879960029069768,1.14462209302326
2020-04-30,1.03216826956014,0.913254684247051,1.15626301179736
2020-05-01,1.03913602997955,0.910090556274256,1.16828913324709
2020-05-02,1.03878186773229,0.916458852867831,1.15659289276808
2020-05-03,1.03884655259494,0.913230769230769,1.15467692307692
2020-05-04,1.03067388361775,0.915472651605232,1.16111771700357
2020-05-05,1.02211057571081,0.907483794932234,1.14260459634649
2020-05-06,1.00661878787582,0.894118497109827,1.12485549132948
2020-05-07,1.00330077990378,0.87710843373494,1.11335843373494
2020-05-08,1.01375162829996,0.89211356466877,1.13943217665615
2020-05-09,1.0232451748117,0.89811320754717,1.14905660377359
2020-05-10,1.03222986017232,0.904642409033877,1.15495608531995
2020-05-11,1.06581741870472,0.933333333333333,1.19466666666667
2020-05-12,1.06586027963027,0.946839929119906,1.18251624335499
2020-05-13,1.07055124071004,0.947275922671353,1.1892208553017
2020-05-14,1.06149813131926,0.946784922394679,1.18357815964523
2020-05-15,1.05448430662172,0.943344334433443,1.16666666666667
2020-05-16,1.04805707897534,0.926189174412247,1.15965008201203
2020-05-17,1.06828809380642,0.945507246376812,1.19304347826087
2020-05-18,1.03842526308974,0.926110833749376,1.13929106340489
2020-05-19,1.03865474278357,0.921453519613111,1.147326706072
2020-05-20,1.03550032261889,0.911111111111111,1.14814814814815
2020-05-21,1.03252493103285,0.920568122041031,1.14886901630721
2020-05-22,1.02672264803419,0.920478170478171,1.13513513513514
2020-05-23,1.02990714470901,0.919978802331744,1.14626391096979
2020-05-24,1.00515275556486,0.899114173228347,1.11614173228346
2020-05-25,1.01396030810776,0.902358749314317,1.12890839275919
2020-05-26,1.03795110071389,0.925519630484989,1.16397228637413
2020-05-27,1.05827530535635,0.939943342776204,1.18196883852691
2020-05-28,1.07825822611212,0.954189944134078,1.19664804469274
2020-05-29,1.09610015538731,0.981986899563319,1.21506550218341
2020-05-30,1.11100045634899,0.99405585106383,1.22127659574468
2020-05-31,1.13470466150264,1.00802997858672,1.25910064239829
2020-06-01,1.18448508724471,1.06674082313682,1.3121106785317
2020-06-02,1.19288131040952,1.07938741721854,1.30471854304636
2020-06-03,1.19446025046951,1.0855614973262,1.31016042780749
2020-06-04,1.21289199379043,1.10280373831776,1.31775700934579
2020-06-05,1.21913096532446,1.1119341563786,1.32510288065844
2020-06-06,1.22438916930788,1.11028838659392,1.33125487139517
2020-06-07,1.20498514534,1.11469659768502,1.30129779024904
2020-06-08,1.18964820679494,1.09397344228805,1.28708716377256
2020-06-09,1.18960473314898,1.09000684462697,1.27926078028747
2020-06-10,1.19935589255192,1.10326086956522,1.30298913043478
2020-06-11,1.20112720428691,1.10520665159832,1.29964481756539
2020-06-12,1.22005813945403,1.12770137524558,1.32258513425016
2020-06-13,1.24902653619171,1.14996746909564,1.33675178919974
2020-06-14,1.29890403364631,1.20197368421053,1.39545230263158
2020-06-15,1.36916027643289,1.26514175257732,1.47712628865979
2020-06-16,1.37316996271531,1.28368794326241,1.46631205673759
2020-06-17,1.38934125460026,1.2935822147651,1.4748322147651
2020-06-18,1.40469652810444,1.32299072642968,1.48535548686244
2020-06-19,1.44514880960676,1.36762834111158,1.52651675859143
2020-06-20,1.43128162285898,1.35798200514139,1.50676949443016
2020-06-21,1.39321407991162,1.32059150957399,1.46192667359359
2020-06-22,1.39124187141612,1.32301013024602,1.46080680173661
2020-06-23,1.36213400475409,1.30318215985968,1.4251033575545
2020-06-24,1.32349703892414,1.26393258426966,1.38114325842697
2020-06-25,1.27116236616182,1.22097944377267,1.32114066908505
2020-06-26,1.20208278734499,1.15546896363139,1.2550519551545
2020-06-27,1.14126086516315,1.09259512668844,1.18901739207204
2020-06-28,1.09861736738478,1.05183024939662,1.14007329936534
2020-06-29,1.06537705905562,1.01791693059452,1.11483123699213
2020-06-30,1.05309257195935,1.00647123366091,1.10466558534491
2020-07-01,1.05683063792215,1.0031847133758,1.10630722531847
2020-07-02,1.05522015493215,1.00631822612086,1.10458089668616
