"Metro_Area","Date","Data_Type","cases_percentdiff","tests_percentdiff","cases_percentdiff_spline","cases_percentdiff_spline_lower","cases_percentdiff_spline_upper","tests_percentdiff_spline","tests_percentdiff_spline_lower","tests_percentdiff_spline_upper"
"Metro",2020-06-18,"Raw",306.015037593985,198.948349307774,398.12836056845,360.383931872881,435.872789264019,258.287451830237,164.049823529015,352.525080131459
"Metro",2020-06-19,"Raw",291.979949874687,365.575079872204,422.925051697768,385.220241739199,460.629861656336,264.891536169585,170.838363226997,358.944709112173
"Metro",2020-06-20,"Raw",421.428571428571,344.102768903088,447.649277431395,409.874834568924,485.423720293867,271.58595294743,177.57438889993,365.597516994931
"Metro",2020-06-21,"Raw",367.543859649123,179.845580404686,472.232253930109,434.281192801914,510.183315058305,278.368999592926,184.256555472206,372.481443713646
"Metro",2020-06-22,"Raw",284.461152882206,305.005324813632,496.605197354684,458.375815887086,534.834578822283,285.238973535224,190.887129341397,379.590817729052
"Metro",2020-06-23,"Raw",538.220551378446,304.35303514377,520.699323865896,482.097963425972,559.30068430582,292.194172203477,197.471864371564,386.91648003539
"Metro",2020-06-24,"Raw",543.483709273183,54.073482428115,544.445849624519,505.389285800667,583.502413448372,299.232893026836,204.019769709305,394.446016344368
"Metro",2020-06-25,"Raw",602.255639097744,20.8466453674121,567.775990791331,528.193384297692,607.358597284969,306.353433434455,210.542787012646,402.164079856264
"Metro",2020-06-26,"Raw",561.278195488722,295.64696485623,590.620963527104,550.455344459664,630.786582594544,313.554090855485,217.055399948802,410.052781762168
"Metro",2020-06-27,"Raw",573.4335839599,510.995740149095,612.911983992616,572.121280853088,653.702687132144,320.833162719078,223.574200927176,418.09212451098
"Metro",2020-06-28,"Raw",549.749373433584,541.147497337593,634.580268348641,593.137921364887,676.022615332394,328.188946454387,230.117439088028,426.260453820747
"Metro",2020-06-29,"Raw",405.388471177945,336.315228966986,655.557032755955,613.45224759947,697.66181791244,335.619739490564,236.704570167409,434.534908813719
"Metro",2020-06-30,"Raw",673.558897243108,317.665069222577,675.773493375333,633.011197379396,718.53578937127,343.123839256761,243.355823881452,442.89185463207
"Metro",2020-07-01,"Raw",817.167919799499,305.058572949947,695.160866367551,651.761427138178,738.560305596923,350.69954318213,250.091798825671,451.30728753859
"Metro",2020-07-02,"Raw",804.135338345865,354.699148029819,713.650367893383,669.64912651482,757.651609271946,358.345148695824,256.933089321335,459.757208070314
"Metro",2020-07-03,"Raw",759.398496240602,334.438232161874,731.173214113606,686.619874409951,775.72655381726,366.058953226995,263.899943662198,468.217962791792
"Metro",2020-07-04,"Raw",844.360902255639,450.532481363152,747.660621188994,702.618524500362,792.702717877626,373.839254204794,271.011949054605,476.666559354984
"Metro",2020-07-05,"Raw",304.385964912281,451.55750798722,763.043805280324,717.589108022234,808.498502538414,381.684349058375,278.287735209116,485.080962907634
"Metro",2020-07-06,"Raw",531.829573934837,432.348242811502,777.253982548369,731.474741894064,823.033223202674,389.592535216889,285.744685879008,493.44038455477
"Metro",2020-07-07,"Raw",1021.42857142857,406.842385516507,790.222369153907,744.217530459942,836.227207847871,397.562110109488,293.398645403481,501.725574815496
"Metro",2020-07-08,"Raw",1028.44611528822,420.367412140575,801.880181257711,755.758448912974,848.001913602448,405.591371165326,301.263605215042,509.91913711561
"Metro",2020-07-09,"Raw",941.729323308271,663.485090521832,812.160947944423,766.039215099547,858.282680789299,413.678376818033,309.350658554484,518.006095081582
"Metro",2020-07-10,"Raw",984.83709273183,499.813631522897,821.051395547572,775.046555379138,867.056235716006,421.815688604273,317.65236851515,525.979008693396
"Metro",2020-07-11,"Raw",1054.26065162907,376.198083067093,828.591447649579,782.812204622564,874.370690676595,429.990371163742,326.14276783707,533.837974490413
"Metro",2020-07-12,"Raw",844.110275689223,583.958998935037,834.82334075673,789.368640351303,880.278041162156,438.189250140614,334.792990702608,541.58550957862
"Metro",2020-07-13,"Raw",562.280701754386,377.915335463259,839.789311375308,794.74721093351,884.831411817106,446.399151179065,343.572317978788,549.225984379341
"Metro",2020-07-14,"Raw",1084.21052631579,422.004792332268,843.5315960116,798.978252160616,888.084939862585,454.606899923269,352.448490661217,556.765309185322
"Metro",2020-07-15,"Raw",1109.02255639098,349.813631522897,846.092431171891,802.091185503817,890.093676839965,462.799322017402,361.388003274744,564.210640760061
"Metro",2020-07-16,"Raw",1058.02005012531,75.7055378061768,847.514053362466,804.114609990612,890.913496734319,470.963243105639,370.356392272812,571.570093938466
"Metro",2020-07-17,"Raw",1038.47117794486,390.601703940362,847.838699089609,805.076399420702,890.600998758517,479.085488832154,379.318532380435,578.852445283872
"Metro",2020-07-18,"Raw",1044.48621553885,403.753993610224,847.108604859607,805.003816850236,889.213392868979,487.152884841122,388.23895158971,586.066818092534
"Metro",2020-07-19,"Raw",762.65664160401,579.113418530351,845.366007178745,803.923658534096,886.808355823394,495.152256776719,397.082172855512,593.222340697925
"Metro",2020-07-20,"Raw",791.353383458647,321.858359957401,842.653142553307,801.862439329447,883.443845777167,503.070430283119,405.813087205634,600.327773360604
"Metro",2020-07-21,"Raw",934.21052631579,380.684238551651,839.012247489578,798.846630300794,879.177864678363,510.894231004498,414.397358820312,607.391103188684
"Metro",2020-07-22,"Raw",937.719298245614,252.409478168264,834.485558493845,794.90295621709,874.068160770601,518.61048458503,422.801857657617,614.419111512443
"Metro",2020-07-23,"Raw",962.907268170426,261.009052183174,829.115312072392,790.058755152644,868.171868992141,526.20601666889,430.995109636573,621.416923701207
"Metro",2020-07-24,"Raw",856.641604010025,310.902555910543,822.943744731504,784.342394189089,861.54509527392,533.667652900254,438.94774874012,628.387557060388
"Metro",2020-07-25,"Raw",781.954887218045,253.980298189563,816.013092977467,777.783724647012,854.242461307922,540.982218923296,446.632950418618,635.331487427974
"Metro",2020-07-26,"Raw",593.609022556391,375.692225772098,808.365593316566,770.414548734969,846.316637898163,548.136540382192,454.026822269738,642.246258494646
"Metro",2020-07-27,"Raw",354.761904761905,429.446219382322,800.043482255086,762.269059427801,837.81790508237,555.117442921116,461.108727019214,649.126158823017
"Metro",2020-07-28,"Raw",723.057644110276,142.74494142705,791.088996299311,753.384209842352,828.793782756271,561.911752184243,467.861514932445,655.96198943604
"Metro",2020-07-29,"Raw",897.744360902256,205.005324813632,781.544371955529,743.799970098763,819.288773812294,568.506293815748,474.271648049726,662.74093958177
"Metro",2020-07-30,"Raw",849.122807017544,390.149094781683,771.451845730022,733.559439808657,809.344251651387,574.887893459807,480.329206528921,669.446580390693
"Metro",2020-07-31,"Raw",896.240601503759,307.601171458999,760.853654129077,722.708801629577,798.998506628578,581.043376760594,486.027776784996,676.058976736191
