Date,Level,COVID_ICU,COVID_General
2020-09-15,Jefferson,20.0,50.0
2020-09-16,Jefferson,21.0,50.0
2020-09-17,Jefferson,23.0,57.0
2020-09-18,Jefferson,29.0,45.0
2020-09-19,Jefferson,22.0,57.0
2020-09-20,Jefferson,17.0,54.0
2020-09-21,Jefferson,21.0,48.0
2020-09-22,Jefferson,22.0,57.0
2020-09-23,Jefferson,23.0,59.0
2020-09-24,Jefferson,23.0,49.0
2020-09-25,Jefferson,16.0,50.0
2020-09-26,Jefferson,17.0,54.0
2020-09-27,Jefferson,19.0,62.0
2020-09-28,Jefferson,20.0,69.0
2020-09-29,Jefferson,18.0,38.0
2020-09-30,Jefferson,17.0,60.0
2020-10-01,Jefferson,22.0,60.0
2020-10-02,Jefferson,17.0,56.0
2020-10-03,Jefferson,20.0,53.0
2020-10-04,Jefferson,20.0,50.0
2020-10-05,Jefferson,17.0,47.0
2020-10-06,Jefferson,17.0,51.0
2020-10-07,Jefferson,20.0,46.0
2020-10-08,Jefferson,21.0,49.0
2020-10-09,Jefferson,18.0,62.0
2020-10-10,Jefferson,19.0,38.0
2020-10-11,Jefferson,26.0,64.0
2020-10-12,Jefferson,25.0,64.0
2020-10-13,Jefferson,24.0,57.0
2020-10-14,Jefferson,19.0,59.0
2020-10-15,Jefferson,19.0,66.0
2020-10-16,Jefferson,16.0,60.0
2020-10-17,Jefferson,15.0,57.0
2020-10-18,Jefferson,14.0,58.0
2020-10-19,Jefferson,17.0,61.0
2020-10-20,Jefferson,16.0,66.0
2020-10-21,Jefferson,15.0,70.0
2020-10-22,Jefferson,17.0,65.0
2020-10-23,Jefferson,19.0,69.0
2020-10-24,Jefferson,20.0,69.0
2020-10-25,Jefferson,19.0,57.0
2020-10-26,Jefferson,20.0,66.0
2020-10-27,Jefferson,23.0,62.0
2020-10-28,Jefferson,21.0,57.0
2020-10-29,Jefferson,22.0,57.0
2020-10-30,Jefferson,23.0,59.0
2020-10-31,Jefferson,14.0,53.0
2020-11-01,Jefferson,19.0,63.0
2020-11-02,Jefferson,19.0,60.0
2020-11-03,Jefferson,19.0,60.0
2020-11-04,Jefferson,12.0,19.0
2020-11-05,Jefferson,16.0,67.0
2020-11-06,Jefferson,15.0,68.0
2020-11-07,Jefferson,17.0,55.0
2020-11-08,Jefferson,17.0,56.0
2020-11-09,Jefferson,18.0,56.0
2020-11-10,Jefferson,19.0,65.0
2020-11-11,Jefferson,19.0,70.0
2020-11-12,Jefferson,18.0,63.0
2020-11-13,Jefferson,22.0,74.0
2020-11-14,Jefferson,18.0,79.0
2020-11-15,Jefferson,21.0,77.0
2020-11-16,Jefferson,40.0,122.0
2020-11-17,Jefferson,19.0,122.0
2020-11-18,Jefferson,17.0,88.0
2020-11-19,Jefferson,22.0,87.0
2020-11-20,Jefferson,20.0,107.0
2020-11-21,Jefferson,21.0,90.0
2020-11-22,Jefferson,23.0,97.0
2020-11-23,Jefferson,23.0,91.0
2020-11-24,Jefferson,32.0,97.0
2020-11-25,Jefferson,36.0,94.0
2020-11-26,Jefferson,30.0,92.0
2020-11-27,Jefferson,33.0,106.0
2020-11-28,Jefferson,34.0,66.0
2020-11-29,Jefferson,39.0,124.0
2020-11-30,Jefferson,41.0,104.0
2020-12-01,Jefferson,40.0,104.0
2020-12-02,Jefferson,40.0,107.0
2020-12-03,Jefferson,32.0,119.0
2020-12-04,Jefferson,32.0,110.0
2020-12-05,Jefferson,32.0,130.0
2020-12-06,Jefferson,30.0,126.0
2020-12-07,Jefferson,36.0,112.0
2020-12-08,Jefferson,39.0,120.0
2020-12-09,Jefferson,33.0,119.0
2020-12-10,Jefferson,35.0,119.0
2020-12-11,Jefferson,36.0,119.0
2020-12-12,Jefferson,40.0,129.0
2020-12-13,Jefferson,40.0,111.0
2020-12-14,Jefferson,55.0,109.0
2020-12-15,Jefferson,42.0,92.0
2020-12-16,Jefferson,46.0,111.0
2020-12-17,Jefferson,41.0,106.0
2020-12-18,Jefferson,44.0,112.0
2020-12-19,Jefferson,38.0,116.0
2020-12-20,Jefferson,45.0,108.0
2020-12-21,Jefferson,44.0,111.0
2020-12-22,Jefferson,60.0,114.0
2020-12-23,Jefferson,47.0,113.0
2020-12-24,Jefferson,44.0,103.0
2020-12-25,Jefferson,42.0,103.0
2020-12-26,Jefferson,44.0,118.0
2020-12-27,Jefferson,44.0,114.0
2020-12-28,Jefferson,43.0,119.0
2020-12-29,Jefferson,46.0,127.0
2020-12-30,Jefferson,28.0,126.0
2020-12-31,Jefferson,28.0,130.0
2021-01-01,Jefferson,51.0,132.0
2021-01-02,Jefferson,38.0,137.0
2021-01-03,Jefferson,39.0,155.0
2021-01-04,Jefferson,40.0,155.0
2021-01-05,Jefferson,50.0,124.0
2021-01-06,Jefferson,52.0,133.0
2021-01-07,Jefferson,34.0,71.0
2021-01-08,Jefferson,25.0,95.0
2021-01-09,Jefferson,33.0,120.0
2021-01-10,Jefferson,36.0,148.0
2021-01-11,Jefferson,46.0,125.0
2021-01-12,Jefferson,47.0,128.0
2021-01-13,Jefferson,44.0,140.0
2021-01-14,Jefferson,43.0,130.0
2021-01-15,Jefferson,45.0,134.0
2021-01-16,Jefferson,44.0,123.0
2021-01-17,Jefferson,38.0,123.0
2021-01-18,Jefferson,36.0,126.0
2021-01-19,Jefferson,35.0,122.0
2021-01-20,Jefferson,35.0,119.0
2021-01-21,Jefferson,38.0,136.0
2021-01-22,Jefferson,49.0,135.0
2021-01-23,Jefferson,50.0,153.0
2021-01-24,Jefferson,44.0,144.0
2021-01-25,Jefferson,52.0,130.0
2021-01-26,Jefferson,63.0,130.0
2021-01-27,Jefferson,60.0,148.0
2021-01-28,Jefferson,62.0,148.0
2021-01-29,Jefferson,44.0,127.0
2021-01-30,Jefferson,43.0,119.0
2021-01-31,Jefferson,45.0,118.0
2021-02-01,Jefferson,47.0,122.0
2021-02-02,Jefferson,34.0,125.0
2021-02-03,Jefferson,43.0,118.0
2021-02-04,Jefferson,41.0,120.0
2021-02-05,Jefferson,37.0,118.0
2021-02-06,Jefferson,34.0,121.0
2021-02-07,Jefferson,37.0,109.0
2021-02-08,Jefferson,41.0,106.0
2021-02-09,Jefferson,37.0,117.0
2021-02-10,Jefferson,36.0,96.0
2021-02-11,Jefferson,36.0,96.0
2021-02-12,Jefferson,33.0,97.0
2021-02-13,Jefferson,36.0,86.0
2021-02-14,Jefferson,30.0,82.0
2021-02-15,Jefferson,34.0,84.0
2021-02-16,Jefferson,34.0,94.0
2021-02-17,Jefferson,35.0,80.0
2021-02-18,Jefferson,35.0,76.0
2021-02-19,Jefferson,35.0,78.0
2021-02-20,Jefferson,30.0,71.0
2021-02-21,Jefferson,28.0,64.0
2021-02-22,Jefferson,36.0,64.0
2020-04-01,Montgomery,3.0,27.0
2020-04-02,Montgomery,3.0,7.0
2020-04-03,Montgomery,18.0,7.0
2020-04-04,Montgomery,15.0,29.0
2020-04-05,Montgomery,14.0,29.0
2020-04-06,Montgomery,12.0,25.0
2020-04-07,Montgomery,18.0,28.0
2020-04-08,Montgomery,28.0,27.0
2020-04-09,Montgomery,10.0,45.0
2020-04-10,Montgomery,16.0,29.0
2020-04-11,Montgomery,15.0,34.0
2020-04-12,Montgomery,14.0,25.0
2020-04-13,Montgomery,21.0,25.0
2020-04-14,Montgomery,21.0,31.0
2020-04-15,Montgomery,19.0,24.0
2020-04-16,Montgomery,17.0,24.0
2020-04-17,Montgomery,15.0,21.0
2020-04-18,Montgomery,13.0,20.0
2020-04-19,Montgomery,15.0,13.0
2020-04-20,Montgomery,16.0,22.0
2020-04-21,Montgomery,18.0,27.0
2020-04-22,Montgomery,18.0,29.0
2020-04-23,Montgomery,15.0,20.0
2020-04-24,Montgomery,13.0,22.0
2020-04-25,Montgomery,18.0,19.0
2020-04-26,Montgomery,11.0,19.0
2020-04-27,Montgomery,11.0,25.0
2020-04-28,Montgomery,13.0,33.0
2020-04-29,Montgomery,13.0,24.0
2020-04-30,Montgomery,19.0,30.0
2020-05-01,Montgomery,11.0,29.0
2020-05-02,Montgomery,8.0,10.0
2020-05-03,Montgomery,12.0,12.0
2020-05-04,Montgomery,17.0,14.0
2020-05-05,Montgomery,22.0,18.0
2020-05-06,Montgomery,15.0,19.0
2020-05-07,Montgomery,15.0,19.0
2020-05-08,Montgomery,11.0,33.0
2020-05-09,Montgomery,10.0,33.0
2020-05-10,Montgomery,10.0,23.0
2020-05-11,Montgomery,6.0,18.0
2020-05-12,Montgomery,9.0,25.0
2020-05-13,Montgomery,9.0,29.0
2020-05-14,Montgomery,10.0,29.0
2020-05-15,Montgomery,11.0,27.0
2020-05-16,Montgomery,8.0,13.0
2020-05-17,Montgomery,8.0,11.0
2020-05-18,Montgomery,5.0,19.0
2020-05-19,Montgomery,9.0,36.0
2020-05-20,Montgomery,9.0,36.0
2020-05-21,Montgomery,12.0,22.0
2020-05-22,Montgomery,7.0,24.0
2020-05-23,Montgomery,8.0,19.0
2020-05-24,Montgomery,14.0,28.0
2020-05-25,Montgomery,9.0,21.0
2020-05-26,Montgomery,10.0,20.0
2020-05-27,Montgomery,9.0,33.0
2020-05-28,Montgomery,5.0,26.0
2020-05-29,Montgomery,6.0,23.0
2020-05-30,Montgomery,5.0,17.0
2020-05-31,Montgomery,7.0,21.0
2020-06-01,Montgomery,7.0,21.0
2020-06-02,Montgomery,7.0,18.0
2020-06-03,Montgomery,10.0,26.0
2020-06-04,Montgomery,11.0,20.0
2020-06-05,Montgomery,8.0,19.0
2020-06-06,Montgomery,11.0,15.0
2020-06-07,Montgomery,12.0,19.0
2020-06-08,Montgomery,12.0,27.0
2020-06-09,Montgomery,13.0,29.0
2020-06-10,Montgomery,10.0,31.0
2020-06-11,Montgomery,12.0,34.0
2020-06-12,Montgomery,10.0,26.0
2020-06-13,Montgomery,10.0,30.0
2020-06-14,Montgomery,15.0,30.0
2020-06-15,Montgomery,12.0,37.0
2020-06-16,Montgomery,13.0,49.0
2020-06-17,Montgomery,13.0,59.0
2020-06-18,Montgomery,20.0,62.0
2020-06-19,Montgomery,20.0,57.0
2020-06-20,Montgomery,25.0,62.0
2020-06-21,Montgomery,27.0,76.0
2020-06-22,Montgomery,31.0,80.0
2020-06-23,Montgomery,31.0,90.0
2020-06-24,Montgomery,23.0,110.0
2020-06-25,Montgomery,31.0,110.0
2020-06-26,Montgomery,42.0,125.0
2020-06-27,Montgomery,41.0,126.0
2020-06-28,Montgomery,46.0,106.0
2020-06-29,Montgomery,48.0,115.0
2020-06-30,Montgomery,57.0,148.0
2020-07-01,Montgomery,59.0,154.0
2020-07-02,Montgomery,57.0,179.0
2020-07-03,Montgomery,53.0,199.0
2020-07-04,Montgomery,51.0,171.0
2020-07-05,Montgomery,55.0,182.0
2020-07-06,Montgomery,60.0,184.0
2020-07-07,Montgomery,96.0,184.0
2020-07-08,Montgomery,96.0,212.0
2020-07-09,Montgomery,56.0,205.0
2020-07-10,Montgomery,66.0,200.0
2020-07-11,Montgomery,55.0,219.0
2020-07-12,Montgomery,50.0,154.0
2020-07-13,Montgomery,62.0,216.0
2020-07-14,Montgomery,72.0,220.0
2020-07-15,Montgomery,70.0,210.0
2020-07-16,Montgomery,68.0,201.0
2020-07-17,Montgomery,66.0,201.0
2020-07-18,Montgomery,66.0,211.0
2020-07-19,Montgomery,63.0,163.0
2020-07-20,Montgomery,63.0,190.0
2020-07-21,Montgomery,64.0,201.0
2020-07-22,Montgomery,42.0,164.0
2020-07-23,Montgomery,62.0,203.0
2020-07-24,Montgomery,63.0,191.0
2020-07-25,Montgomery,58.0,154.0
2020-07-26,Montgomery,54.0,153.0
2020-07-27,Montgomery,58.0,162.0
2020-07-28,Montgomery,54.0,177.0
2020-07-29,Montgomery,52.0,153.0
2020-07-30,Montgomery,53.0,137.0
2020-07-31,Montgomery,51.0,137.0
2020-08-01,Montgomery,51.0,125.0
2020-08-02,Montgomery,48.0,130.0
2020-08-03,Montgomery,46.0,136.0
2020-08-04,Montgomery,50.0,133.0
2020-08-05,Montgomery,42.0,132.0
2020-08-06,Montgomery,45.0,128.0
2020-08-07,Montgomery,46.0,113.0
2020-08-08,Montgomery,41.0,119.0
2020-08-09,Montgomery,45.0,109.0
2020-08-10,Montgomery,45.0,105.0
2020-08-11,Montgomery,41.0,112.0
2020-08-12,Montgomery,41.0,106.0
2020-08-13,Montgomery,31.0,74.0
2020-08-14,Montgomery,35.0,74.0
2020-08-15,Montgomery,36.0,65.0
2020-08-16,Montgomery,38.0,77.0
2020-08-17,Montgomery,38.0,85.0
2020-08-18,Montgomery,39.0,76.0
2020-08-19,Montgomery,38.0,62.0
2020-08-20,Montgomery,40.0,77.0
2020-08-21,Montgomery,24.0,73.0
2020-08-22,Montgomery,30.0,73.0
2020-08-23,Montgomery,30.0,69.0
2020-08-24,Montgomery,33.0,69.0
2020-08-25,Montgomery,31.0,77.0
2020-08-26,Montgomery,33.0,63.0
2020-08-27,Montgomery,34.0,58.0
2020-08-28,Montgomery,34.0,50.0
2020-08-29,Montgomery,27.0,47.0
2020-08-30,Montgomery,28.0,56.0
2020-08-31,Montgomery,26.0,57.0
2020-09-01,Montgomery,22.0,40.0
2020-09-02,Montgomery,21.0,44.0
2020-09-03,Montgomery,21.0,47.0
2020-09-04,Montgomery,25.0,43.0
2020-09-05,Montgomery,22.0,60.0
2020-09-06,Montgomery,22.0,42.0
2020-09-07,Montgomery,28.0,42.0
2020-09-08,Montgomery,20.0,43.0
2020-09-09,Montgomery,18.0,46.0
2020-09-10,Montgomery,19.0,42.0
2020-09-11,Montgomery,19.0,58.0
2020-09-12,Montgomery,15.0,46.0
2020-09-13,Montgomery,16.0,38.0
2020-09-14,Montgomery,17.0,46.0
2020-09-15,Montgomery,16.0,54.0
2020-09-16,Montgomery,18.0,54.0
2020-09-17,Montgomery,18.0,54.0
2020-09-18,Montgomery,14.0,59.0
2020-09-19,Montgomery,17.0,57.0
2020-09-20,Montgomery,17.0,37.0
2020-09-21,Montgomery,14.0,39.0
2020-09-22,Montgomery,6.0,28.0
2020-09-23,Montgomery,13.0,40.0
2020-09-24,Montgomery,12.0,39.0
2020-09-25,Montgomery,15.0,46.0
2020-09-26,Montgomery,14.0,43.0
2020-09-27,Montgomery,18.0,42.0
2020-09-28,Montgomery,17.0,43.0
2020-09-29,Montgomery,17.0,43.0
2020-09-30,Montgomery,14.0,40.0
2020-10-01,Montgomery,18.0,37.0
2020-10-02,Montgomery,17.0,33.0
2020-10-03,Montgomery,15.0,41.0
2020-10-04,Montgomery,9.0,45.0
2020-10-05,Montgomery,10.0,44.0
2020-10-06,Montgomery,13.0,56.0
2020-10-07,Montgomery,15.0,51.0
2020-10-08,Montgomery,21.0,51.0
2020-10-09,Montgomery,17.0,57.0
2020-10-10,Montgomery,21.0,50.0
2020-10-11,Montgomery,14.0,64.0
2020-10-12,Montgomery,14.0,64.0
2020-10-13,Montgomery,16.0,65.0
2020-10-14,Montgomery,19.0,70.0
2020-10-15,Montgomery,19.0,52.0
2020-10-16,Montgomery,16.0,63.0
2020-10-17,Montgomery,18.0,47.0
2020-10-18,Montgomery,15.0,53.0
2020-10-19,Montgomery,18.0,54.0
2020-10-20,Montgomery,17.0,50.0
2020-10-21,Montgomery,15.0,61.0
2020-10-22,Montgomery,13.0,60.0
2020-10-23,Montgomery,17.0,51.0
2020-10-24,Montgomery,18.0,59.0
2020-10-25,Montgomery,18.0,59.0
2020-10-26,Montgomery,19.0,52.0
2020-10-27,Montgomery,15.0,56.0
2020-10-28,Montgomery,20.0,57.0
2020-10-29,Montgomery,21.0,55.0
2020-10-30,Montgomery,18.0,63.0
2020-10-31,Montgomery,17.0,76.0
2020-11-01,Montgomery,18.0,70.0
2020-11-02,Montgomery,16.0,65.0
2020-11-03,Montgomery,21.0,68.0
2020-11-04,Montgomery,21.0,79.0
2020-11-05,Montgomery,26.0,79.0
2020-11-06,Montgomery,22.0,71.0
2020-11-07,Montgomery,23.0,78.0
2020-11-08,Montgomery,23.0,71.0
2020-11-09,Montgomery,26.0,67.0
2020-11-10,Montgomery,25.0,74.0
2020-11-11,Montgomery,25.0,78.0
2020-11-12,Montgomery,20.0,86.0
2020-11-13,Montgomery,23.0,96.0
2020-11-14,Montgomery,18.0,96.0
2020-11-15,Montgomery,33.0,108.0
2020-11-16,Montgomery,28.0,97.0
2020-11-17,Montgomery,28.0,100.0
2020-11-18,Montgomery,34.0,100.0
2020-11-19,Montgomery,37.0,95.0
2020-11-20,Montgomery,35.0,97.0
2020-11-21,Montgomery,38.0,100.0
2020-11-22,Montgomery,38.0,108.0
2020-11-23,Montgomery,40.0,117.0
2020-11-24,Montgomery,38.0,132.0
2020-11-25,Montgomery,40.0,119.0
2020-11-26,Montgomery,42.0,120.0
2020-11-27,Montgomery,41.0,108.0
2020-11-28,Montgomery,36.0,117.0
2020-11-29,Montgomery,43.0,117.0
2020-11-30,Montgomery,38.0,128.0
2020-12-01,Montgomery,38.0,132.0
2020-12-02,Montgomery,42.0,139.0
2020-12-03,Montgomery,43.0,133.0
2020-12-04,Montgomery,41.0,117.0
2020-12-05,Montgomery,35.0,102.0
2020-12-06,Montgomery,41.0,119.0
2020-12-07,Montgomery,41.0,112.0
2020-12-08,Montgomery,34.0,128.0
2020-12-09,Montgomery,35.0,147.0
2020-12-10,Montgomery,31.0,147.0
2020-12-11,Montgomery,31.0,149.0
2020-12-12,Montgomery,34.0,135.0
2020-12-13,Montgomery,35.0,136.0
2020-12-14,Montgomery,36.0,139.0
2020-12-15,Montgomery,37.0,128.0
2020-12-16,Montgomery,30.0,139.0
2020-12-17,Montgomery,33.0,121.0
2020-12-18,Montgomery,31.0,131.0
2020-12-19,Montgomery,31.0,140.0
2020-12-20,Montgomery,34.0,145.0
2020-12-21,Montgomery,36.0,138.0
2020-12-22,Montgomery,36.0,163.0
2020-12-23,Montgomery,46.0,153.0
2020-12-24,Montgomery,37.0,170.0
2020-12-25,Montgomery,37.0,170.0
2020-12-26,Montgomery,45.0,173.0
2020-12-27,Montgomery,48.0,189.0
2020-12-28,Montgomery,38.0,169.0
2020-12-29,Montgomery,47.0,195.0
2020-12-30,Montgomery,42.0,220.0
2020-12-31,Montgomery,52.0,236.0
2021-01-01,Montgomery,47.0,238.0
2021-01-02,Montgomery,56.0,232.0
2021-01-03,Montgomery,49.0,233.0
2021-01-04,Montgomery,55.0,222.0
2021-01-05,Montgomery,55.0,222.0
2021-01-06,Montgomery,56.0,217.0
2021-01-07,Montgomery,60.0,222.0
2021-01-08,Montgomery,61.0,248.0
2021-01-09,Montgomery,59.0,234.0
2021-01-10,Montgomery,58.0,234.0
2021-01-11,Montgomery,69.0,266.0
2021-01-12,Montgomery,66.0,286.0
2021-01-13,Montgomery,73.0,270.0
2021-01-14,Montgomery,70.0,256.0
2021-01-15,Montgomery,70.0,262.0
2021-01-16,Montgomery,70.0,262.0
2021-01-17,Montgomery,65.0,251.0
2021-01-18,Montgomery,70.0,240.0
2021-01-19,Montgomery,72.0,262.0
2021-01-20,Montgomery,58.0,253.0
2021-01-21,Montgomery,62.0,226.0
2021-01-22,Montgomery,62.0,208.0
2021-01-23,Montgomery,61.0,203.0
2021-01-24,Montgomery,66.0,228.0
2021-01-25,Montgomery,60.0,215.0
2021-01-26,Montgomery,58.0,202.0
2021-01-27,Montgomery,52.0,202.0
2021-01-28,Montgomery,52.0,202.0
2021-01-29,Montgomery,56.0,186.0
2021-01-30,Montgomery,57.0,180.0
2021-01-31,Montgomery,58.0,177.0
2021-02-01,Montgomery,57.0,183.0
2021-02-02,Montgomery,57.0,181.0
2021-02-03,Montgomery,58.0,172.0
2021-02-04,Montgomery,55.0,169.0
2021-02-05,Montgomery,59.0,163.0
2021-02-06,Montgomery,57.0,166.0
2021-02-07,Montgomery,54.0,149.0
2021-02-08,Montgomery,66.0,179.0
2021-02-09,Montgomery,63.0,156.0
2021-02-10,Montgomery,63.0,156.0
2021-02-11,Montgomery,53.0,142.0
2021-02-12,Montgomery,52.0,144.0
2021-02-13,Montgomery,49.0,142.0
2021-02-14,Montgomery,47.0,131.0
2021-02-15,Montgomery,46.0,126.0
2021-02-16,Montgomery,48.0,124.0
2021-02-17,Montgomery,69.0,120.0
2021-02-18,Montgomery,48.0,142.0
2021-02-19,Montgomery,46.0,130.0
2021-02-20,Montgomery,43.0,130.0
2021-02-21,Montgomery,42.0,132.0
2020-04-01,Nacogdoches,0.0,132.0
2020-04-02,Nacogdoches,2.0,0.0
2020-04-03,Nacogdoches,10.0,8.0
2020-04-04,Nacogdoches,6.0,7.0
2020-04-05,Nacogdoches,3.0,11.0
2020-04-06,Nacogdoches,5.0,17.0
2020-04-07,Nacogdoches,2.0,17.0
2020-04-08,Nacogdoches,5.0,23.0
2020-04-09,Nacogdoches,9.0,23.0
2020-04-10,Nacogdoches,5.0,12.0
2020-04-11,Nacogdoches,3.0,13.0
2020-04-12,Nacogdoches,4.0,30.0
2020-04-13,Nacogdoches,5.0,30.0
2020-04-14,Nacogdoches,3.0,13.0
2020-04-15,Nacogdoches,7.0,23.0
2020-04-16,Nacogdoches,7.0,24.0
2020-04-17,Nacogdoches,10.0,31.0
2020-04-18,Nacogdoches,7.0,18.0
2020-04-19,Nacogdoches,6.0,20.0
2020-04-20,Nacogdoches,6.0,17.0
2020-04-21,Nacogdoches,7.0,24.0
2020-04-22,Nacogdoches,5.0,19.0
2020-04-23,Nacogdoches,5.0,17.0
2020-04-24,Nacogdoches,5.0,19.0
2020-04-25,Nacogdoches,5.0,18.0
2020-04-26,Nacogdoches,2.0,16.0
2020-04-27,Nacogdoches,2.0,16.0
2020-04-28,Nacogdoches,2.0,14.0
2020-04-29,Nacogdoches,3.0,15.0
2020-04-30,Nacogdoches,2.0,15.0
2020-05-01,Nacogdoches,4.0,23.0
2020-05-02,Nacogdoches,2.0,19.0
2020-05-03,Nacogdoches,4.0,13.0
2020-05-04,Nacogdoches,2.0,15.0
2020-05-05,Nacogdoches,1.0,13.0
2020-05-06,Nacogdoches,2.0,13.0
2020-05-07,Nacogdoches,3.0,10.0
2020-05-08,Nacogdoches,1.0,12.0
2020-05-09,Nacogdoches,5.0,24.0
2020-05-10,Nacogdoches,1.0,11.0
2020-05-11,Nacogdoches,2.0,14.0
2020-05-12,Nacogdoches,2.0,13.0
2020-05-13,Nacogdoches,5.0,14.0
2020-05-14,Nacogdoches,1.0,17.0
2020-05-15,Nacogdoches,2.0,14.0
2020-05-16,Nacogdoches,0.0,19.0
2020-05-17,Nacogdoches,3.0,13.0
2020-05-18,Nacogdoches,3.0,10.0
2020-05-19,Nacogdoches,1.0,13.0
2020-05-20,Nacogdoches,1.0,13.0
2020-05-21,Nacogdoches,1.0,7.0
2020-05-22,Nacogdoches,N/A,N/A
2020-05-23,Nacogdoches,3.0,7.0
2020-05-24,Nacogdoches,3.0,7.0
2020-05-25,Nacogdoches,4.0,10.0
2020-05-26,Nacogdoches,4.0,12.0
2020-05-27,Nacogdoches,3.0,8.0
2020-05-28,Nacogdoches,6.0,16.0
2020-05-29,Nacogdoches,4.0,10.0
2020-05-30,Nacogdoches,6.0,7.0
2020-05-31,Nacogdoches,3.0,7.0
2020-06-01,Nacogdoches,3.0,14.0
2020-06-02,Nacogdoches,3.0,10.0
2020-06-03,Nacogdoches,5.0,7.0
2020-06-04,Nacogdoches,3.0,8.0
2020-06-05,Nacogdoches,3.0,9.0
2020-06-06,Nacogdoches,3.0,12.0
2020-06-07,Nacogdoches,2.0,11.0
2020-06-08,Nacogdoches,2.0,7.0
2020-06-09,Nacogdoches,5.0,5.0
2020-06-10,Nacogdoches,5.0,4.0
2020-06-11,Nacogdoches,4.0,6.0
2020-06-12,Nacogdoches,5.0,12.0
2020-06-13,Nacogdoches,4.0,10.0
2020-06-14,Nacogdoches,5.0,10.0
2020-06-15,Nacogdoches,6.0,11.0
2020-06-16,Nacogdoches,7.0,10.0
2020-06-17,Nacogdoches,6.0,6.0
2020-06-18,Nacogdoches,4.0,9.0
2020-06-19,Nacogdoches,4.0,7.0
2020-06-20,Nacogdoches,4.0,5.0
2020-06-21,Nacogdoches,4.0,6.0
2020-06-22,Nacogdoches,4.0,10.0
2020-06-23,Nacogdoches,2.0,6.0
2020-06-24,Nacogdoches,4.0,11.0
2020-06-25,Nacogdoches,4.0,11.0
2020-06-26,Nacogdoches,3.0,13.0
2020-06-27,Nacogdoches,3.0,11.0
2020-06-28,Nacogdoches,6.0,11.0
2020-06-29,Nacogdoches,12.0,1.0
2020-06-30,Nacogdoches,7.0,12.0
2020-07-01,Nacogdoches,5.0,16.0
2020-07-02,Nacogdoches,6.0,17.0
2020-07-03,Nacogdoches,6.0,18.0
2020-07-04,Nacogdoches,6.0,18.0
2020-07-05,Nacogdoches,9.0,18.0
2020-07-06,Nacogdoches,6.0,20.0
2020-07-07,Nacogdoches,3.0,21.0
2020-07-08,Nacogdoches,4.0,21.0
2020-07-09,Nacogdoches,6.0,24.0
2020-07-10,Nacogdoches,4.0,21.0
2020-07-11,Nacogdoches,6.0,20.0
2020-07-12,Nacogdoches,5.0,17.0
2020-07-13,Nacogdoches,8.0,24.0
2020-07-14,Nacogdoches,6.0,23.0
2020-07-15,Nacogdoches,8.0,31.0
2020-07-16,Nacogdoches,11.0,24.0
2020-07-17,Nacogdoches,8.0,30.0
2020-07-18,Nacogdoches,8.0,30.0
2020-07-19,Nacogdoches,8.0,23.0
2020-07-20,Nacogdoches,10.0,29.0
2020-07-21,Nacogdoches,10.0,31.0
2020-07-22,Nacogdoches,15.0,22.0
2020-07-23,Nacogdoches,10.0,39.0
2020-07-24,Nacogdoches,10.0,33.0
2020-07-25,Nacogdoches,10.0,32.0
2020-07-26,Nacogdoches,8.0,25.0
2020-07-27,Nacogdoches,0.0,32.0
2020-07-28,Nacogdoches,10.0,29.0
2020-07-29,Nacogdoches,12.0,29.0
2020-07-30,Nacogdoches,11.0,25.0
2020-07-31,Nacogdoches,10.0,25.0
2020-08-01,Nacogdoches,9.0,27.0
2020-08-02,Nacogdoches,10.0,30.0
2020-08-03,Nacogdoches,13.0,33.0
2020-08-04,Nacogdoches,10.0,28.0
2020-08-05,Nacogdoches,7.0,27.0
2020-08-06,Nacogdoches,6.0,35.0
2020-08-07,Nacogdoches,7.0,26.0
2020-08-08,Nacogdoches,7.0,24.0
2020-08-09,Nacogdoches,7.0,28.0
2020-08-10,Nacogdoches,12.0,24.0
2020-08-11,Nacogdoches,7.0,26.0
2020-08-12,Nacogdoches,8.0,30.0
2020-08-13,Nacogdoches,11.0,30.0
2020-08-14,Nacogdoches,8.0,21.0
2020-08-15,Nacogdoches,8.0,18.0
2020-08-16,Nacogdoches,6.0,25.0
2020-08-17,Nacogdoches,9.0,33.0
2020-08-18,Nacogdoches,9.0,29.0
2020-08-19,Nacogdoches,8.0,26.0
2020-08-20,Nacogdoches,7.0,22.0
2020-08-21,Nacogdoches,11.0,22.0
2020-08-22,Nacogdoches,9.0,13.0
2020-08-23,Nacogdoches,10.0,17.0
2020-08-24,Nacogdoches,10.0,15.0
2020-08-25,Nacogdoches,11.0,15.0
2020-08-26,Nacogdoches,10.0,15.0
2020-08-27,Nacogdoches,10.0,19.0
2020-08-28,Nacogdoches,10.0,20.0
2020-08-29,Nacogdoches,11.0,19.0
2020-08-30,Nacogdoches,7.0,27.0
2020-08-31,Nacogdoches,7.0,20.0
2020-09-01,Nacogdoches,8.0,25.0
2020-09-02,Nacogdoches,7.0,19.0
2020-09-03,Nacogdoches,7.0,25.0
2020-09-04,Nacogdoches,5.0,24.0
2020-09-05,Nacogdoches,6.0,24.0
2020-09-06,Nacogdoches,5.0,27.0
2020-09-07,Nacogdoches,8.0,27.0
2020-09-08,Nacogdoches,11.0,19.0
2020-09-09,Nacogdoches,11.0,12.0
